categories,indicatorTerms,postID,priority,timestamp
"['EmergingThreats', 'ContinuingNews']",[],963870618662965248,Medium,2018-09-12 18:38:36
"['Hashtags', 'PastNews', 'Sentiment']",[],964301197183193088,Low,2018-09-19 17:53:56
"['MultimediaShare', 'PastNews', 'Discussion']",[],964194950245068800,High,2018-09-18 14:59:45
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],966379925979746304,Low,2018-09-26 16:37:11
"['MultimediaShare', 'PastNews', 'Discussion']",[],964274497003012096,High,2018-09-19 16:09:20
"['PastNews', 'Sentiment']",[],964219627394879488,Low,2018-09-18 16:30:28
"['MultimediaShare', 'Factoid', 'PastNews', 'Discussion']",[],964469093754646528,High,2018-09-21 15:05:52
"['PastNews', 'Discussion']",[],965859885085872128,Low,2018-09-26 14:45:49
"['Factoid', 'PastNews', 'Discussion']",[],963975775534960640,Low,2018-09-14 13:02:06
"['PastNews', 'Sentiment']",[],964612870708322304,Low,2018-09-24 13:43:10
"['PastNews', 'Irrelevant']",[],966020239711522816,Low,2018-09-26 15:09:34
"['MultimediaShare', 'ContinuingNews']",[],964789566023585792,High,2018-09-24 15:07:09
"['PastNews', 'Sentiment']",[],964164248346812416,Low,2018-09-18 14:03:41
"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",[],964012185335693312,Low,2018-09-14 14:14:19
"['MultimediaShare', 'PastNews', 'Discussion']",[],965575493788536832,Medium,2018-09-26 13:44:55
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",[],967417959550304256,Low,2018-09-26 17:37:12
"['EmergingThreats', 'Sentiment']",[],963868378401247232,Critical,2018-09-12 18:31:16
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],966817883140567040,Medium,2018-09-26 17:30:18
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964459317092126720,Low,2018-09-21 14:56:56
"['PastNews', 'Discussion']",[],965197111754219520,Low,2018-09-26 12:55:01
"['PastNews', 'Discussion']",[],964299142859247616,Low,2018-09-19 17:51:49
"['Donations', 'MultimediaShare', 'PastNews', 'Discussion']",[],964349152208416768,Low,2018-09-21 13:57:46
"['PastNews', 'Discussion']",[],964751060953911296,Low,2018-09-24 15:00:32
"['PastNews', 'Sentiment']",[],963959422144925696,Low,2018-09-13 16:50:57
"['PastNews', 'Discussion']",[],964963455471095808,Low,2018-09-24 16:39:20
"['MultimediaShare', 'PastNews', 'Discussion']",[],964266849595772928,High,2018-09-19 15:55:42
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964678753602473984,Low,2018-09-24 14:34:14
"['PastNews', 'Discussion']",[],965905893832486912,Low,2018-09-26 14:48:03
"['MultimediaShare', 'PastNews', 'Sentiment']",[],964267951598723072,Low,2018-09-19 15:57:59
"['PastNews', 'Discussion']",[],964563723577970688,Medium,2018-09-21 16:47:59
"['Sentiment', 'Discussion', 'Irrelevant']",[],963924851802034176,Low,2018-09-13 15:41:12
"['EmergingThreats', 'ContinuingNews', 'Sentiment']",[],963887300429062144,Medium,2018-09-13 14:20:06
"['MultimediaShare', 'PastNews', 'Discussion']",[],964112517093052416,Low,2018-09-14 16:19:53
"['PastNews', 'Discussion']",[],963991544029175808,Low,2018-09-14 13:39:35
"['PastNews', 'Discussion']",[],964884565218164736,Low,2018-09-24 15:43:39
"['PastNews', 'Sentiment']",[],964678647729700864,Low,2018-09-24 14:33:44
"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],963918701127925760,High,2018-09-13 15:26:12
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],965297639779635200,Low,2018-09-26 13:11:44
"['MultimediaShare', 'PastNews', 'Sentiment']",[],965750146976878592,Low,2018-09-26 14:31:42
"['PastNews', 'Discussion']",[],964089981726838784,Low,2018-09-14 15:41:03
['Irrelevant'],[],964709623080148992,Low,2018-09-24 14:47:37
"['PastNews', 'Irrelevant']",[],964831660880596992,Low,2018-09-24 15:16:18
['Irrelevant'],[],964612248172888064,Low,2018-09-24 13:41:26
"['PastNews', 'Discussion']",[],966267448067465216,Low,2018-09-26 16:01:34
"['MultimediaShare', 'PastNews', 'Discussion']",[],964590620370264064,Low,2018-09-24 13:25:44
"['PastNews', 'Sentiment']",[],964576810536198144,Low,2018-09-24 12:59:41
"['MultimediaShare', 'Factoid', 'PastNews', 'Sentiment']",[],964017816902004736,Medium,2018-09-14 14:18:11
"['PastNews', 'Discussion']",[],966256013140733952,Low,2018-09-26 16:00:37
"['MultimediaShare', 'Hashtags', 'PastNews', 'Sentiment']",[],964115964613812224,Medium,2018-09-14 16:23:51
"['MultimediaShare', 'PastNews', 'Discussion']",[],966373805961678848,Low,2018-09-26 16:36:05
"['MultimediaShare', 'PastNews', 'Discussion']",[],965495273010225152,Low,2018-09-26 13:36:31
['Irrelevant'],[],964239141868359680,Low,2018-09-19 14:40:22
"['PastNews', 'Discussion']",[],964492778020499456,Low,2018-09-21 15:12:34
"['PastNews', 'Discussion']",[],964273063163584512,Low,2018-09-19 16:05:44
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964254338062352384,Medium,2018-09-19 15:25:15
"['MultimediaShare', 'PastNews', 'Discussion']",[],964624211410120704,Medium,2018-09-24 13:47:38
"['PastNews', 'Sentiment', 'Irrelevant']",[],964849051526148096,Low,2018-09-24 15:23:32
"['Hashtags', 'PastNews', 'Sentiment']",[],963975651567943680,Low,2018-09-14 13:00:47
"['PastNews', 'Discussion']",[],964974879878479872,Low,2018-09-24 16:44:12
"['PastNews', 'Sentiment', 'Irrelevant']",[],963940324258312192,Low,2018-09-13 16:06:44
"['MultimediaShare', 'PastNews', 'Discussion']",[],965262295021613056,Low,2018-09-26 13:06:48
"['PastNews', 'Discussion', 'KnownAlready']",[],966256044535148544,Low,2018-09-26 16:00:49
"['MultimediaShare', 'PastNews', 'Discussion']",[],965749599179890688,Medium,2018-09-26 14:31:20
"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",[],963879540375375872,High,2018-09-13 13:53:27
"['Hashtags', 'PastNews', 'Discussion']",[],965474568688214016,Low,2018-09-26 13:35:51
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],966210455260880896,Low,2018-09-26 15:56:14
['Irrelevant'],[],964589676706369536,Low,2018-09-24 13:07:35
"['PastNews', 'Discussion', 'KnownAlready']",[],965912942528073728,Low,2018-09-26 14:48:17
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],965750230410059776,Low,2018-09-26 14:33:35
"['Hashtags', 'PastNews', 'Discussion']",[],966755362538967040,Low,2018-09-26 17:23:05
"['MultimediaShare', 'PastNews', 'Sentiment']",[],965344683584049152,Low,2018-09-26 13:18:59
"['MultimediaShare', 'PastNews', 'Discussion']",[],964274491986673664,Medium,2018-09-19 16:07:03
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964501154347483136,Medium,2018-09-21 15:20:57
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964978792300142592,Low,2018-09-24 16:44:38
"['MultimediaShare', 'PastNews', 'Discussion']",[],964264328777093120,Medium,2018-09-19 15:53:54
"['PastNews', 'Discussion']",[],964553145555668992,Low,2018-09-21 16:17:28
"['MultimediaShare', 'ContinuingNews']",[],963951963254743040,Medium,2018-09-13 16:48:05
"['Hashtags', 'PastNews', 'Sentiment']",[],964126821116710912,Low,2018-09-14 16:36:21
"['PastNews', 'Discussion']",[],966686067595366400,Low,2018-09-26 17:13:23
"['PastNews', 'Discussion']",[],965543659675553792,Low,2018-09-26 13:41:04
"['MultimediaShare', 'PastNews', 'Sentiment']",[],965714499780014080,Low,2018-09-26 14:26:59
"['Factoid', 'ContinuingNews', 'KnownAlready']",[],963932049135595520,Low,2018-09-13 15:51:26
['Irrelevant'],[],966350899017695232,Low,2018-09-26 16:16:49
"['Hashtags', 'PastNews', 'KnownAlready']",[],964182867440893952,Low,2018-09-18 14:35:43
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964725445425029120,Low,2018-09-24 14:52:35
"['Hashtags', 'PastNews', 'Sentiment']",[],964208512292343808,Low,2018-09-18 15:27:20
"['PastNews', 'Irrelevant']",[],965745983773491200,Low,2018-09-26 14:30:39
['Irrelevant'],[],966001002439741440,Low,2018-09-26 15:03:43
"['PastNews', 'Discussion', 'KnownAlready']",[],965357029656285184,Low,2018-09-26 13:21:23
"['PastNews', 'Discussion']",[],964154836395667456,Low,2018-09-18 13:44:45
"['MultimediaShare', 'PastNews', 'Irrelevant']",[],964018520270032896,Low,2018-09-14 14:22:13
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],966364420942176256,Low,2018-09-26 16:34:14
"['MultimediaShare', 'Hashtags', 'PastNews', 'KnownAlready']",[],964138394480758784,Low,2018-09-14 16:48:52
"['PastNews', 'Discussion']",[],965419348579020800,Medium,2018-09-26 13:29:21
"['PastNews', 'Discussion']",[],965146872900825088,Low,2018-09-26 12:50:03
"['MultimediaShare', 'PastNews', 'Discussion']",[],964550418599641088,Low,2018-09-21 16:11:24
"['MultimediaShare', 'PastNews', 'Discussion']",[],964314695392952320,Medium,2018-09-21 13:30:16
"['PastNews', 'Discussion']",[],964191874633338880,Medium,2018-09-18 14:53:25
"['MultimediaShare', 'PastNews', 'Sentiment', 'Irrelevant']",[],963957247406690304,Low,2018-09-13 16:49:34
"['PastNews', 'Discussion']",[],965669062675087360,Low,2018-09-26 14:16:43
"['MultimediaShare', 'PastNews', 'Discussion']",[],964227230816649216,Medium,2018-09-18 16:46:37
"['ThirdPartyObservation', 'MultimediaShare', 'PastNews', 'Discussion']",[],965343824699633664,Medium,2018-09-26 13:18:29
"['PastNews', 'Discussion']",[],964950412917923840,Low,2018-09-24 16:33:04
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],964294323624800256,Medium,2018-09-19 17:43:26
"['PastNews', 'Sentiment']",[],964234358671466496,Low,2018-09-18 16:57:10
"['MultimediaShare', 'PastNews', 'Discussion']",[],965956487246905344,Low,2018-09-26 14:52:56
"['MultimediaShare', 'PastNews', 'Discussion']",[],964128194654818304,Low,2018-09-14 16:37:38
"['PastNews', 'Discussion', 'KnownAlready']",[],965420699014676480,Low,2018-09-26 13:29:56
"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",[],963895857031667712,Medium,2018-09-13 14:45:07
"['PastNews', 'Sentiment']",[],964190914418634752,Low,2018-09-18 14:42:57
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],964741290830192640,Medium,2018-09-24 14:55:52
"['PastNews', 'Discussion']",[],966390007698137088,Low,2018-09-26 16:41:06
"['MultimediaShare', 'PastNews', 'Discussion']",[],965974137415110656,Low,2018-09-26 14:57:50
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],966704924640907264,Low,2018-09-26 17:16:38
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",[],964523670394765312,Low,2018-09-21 15:53:46
"['PastNews', 'Discussion']",[],966072231926386688,Low,2018-09-26 15:30:37
"['MultimediaShare', 'PastNews', 'Discussion']",[],965739040464080896,Medium,2018-09-26 14:29:31
"['EmergingThreats', 'KnownAlready']",[],963868511041871872,High,2018-09-12 18:32:19
"['MultimediaShare', 'PastNews', 'Sentiment']",[],967178141939716096,Low,2018-09-26 17:34:32
"['PastNews', 'Sentiment']",[],964553698507657216,Low,2018-09-21 16:18:33
"['PastNews', 'Sentiment', 'KnownAlready']",[],964191843113029632,Low,2018-09-18 14:50:45
"['MultimediaShare', 'PastNews', 'Sentiment']",[],964654434277122048,Low,2018-09-24 14:27:29
"['PastNews', 'Sentiment']",[],964153232212754432,Low,2018-09-18 13:43:01
"['PastNews', 'Discussion']",[],964116899708665856,Low,2018-09-14 16:24:46
"['MultimediaShare', 'PastNews', 'Discussion']",[],966027053425414144,Medium,2018-09-26 15:11:52
"['Factoid', 'ContinuingNews', 'KnownAlready']",[],963934686098657280,Low,2018-09-13 15:58:25
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],965059110717796352,Medium,2018-09-25 12:53:08
"['PastNews', 'Discussion']",[],964316796760313856,Low,2018-09-21 13:31:43
"['PastNews', 'Sentiment']",[],964484800760332288,Low,2018-09-21 15:10:29
"['PastNews', 'Discussion', 'KnownAlready']",[],964426617144487936,Low,2018-09-21 14:40:21
"['PastNews', 'Sentiment']",[],964276190134620160,Low,2018-09-19 16:52:46
['Irrelevant'],[],964595195093422080,Low,2018-09-24 13:28:07
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964271858123145216,Medium,2018-09-19 16:00:22
"['Donations', 'PastNews', 'Discussion']",[],965557741417844736,Medium,2018-09-26 13:42:58
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964508452289736704,Medium,2018-09-21 15:21:45
"['MultimediaShare', 'PastNews', 'Discussion']",[],964662324056518656,Medium,2018-09-24 14:28:18
"['Factoid', 'PastNews', 'Sentiment']",[],964024457714020352,Low,2018-09-14 14:28:30
"['PastNews', 'Sentiment']",[],965228205123817472,Low,2018-09-26 12:59:04
"['PastNews', 'Sentiment']",[],963977264319926272,Low,2018-09-14 13:22:46
"['MultimediaShare', 'Hashtags', 'PastNews', 'Sentiment']",[],965455536954265600,Low,2018-09-26 13:34:54
"['MultimediaShare', 'PastNews', 'Discussion']",[],964355609935060992,Low,2018-09-21 14:06:28
"['PastNews', 'Discussion', 'KnownAlready']",[],965839514475343872,Low,2018-09-26 14:42:45
"['PastNews', 'Sentiment']",[],963985325210177536,Low,2018-09-14 13:24:59
"['Hashtags', 'PastNews', 'Discussion']",[],964307977925791744,Low,2018-09-21 13:25:59
"['PastNews', 'Discussion']",[],964100491163652096,Low,2018-09-14 15:49:38
"['MultimediaShare', 'PastNews', 'Discussion']",[],964841580388671488,Low,2018-09-24 15:22:23
"['MultimediaShare', 'PastNews', 'Discussion']",[],965258333740552192,Medium,2018-09-26 13:05:04
"['Hashtags', 'PastNews', 'Discussion']",[],964318056842440704,Low,2018-09-21 13:32:16
"['PastNews', 'Discussion', 'KnownAlready']",[],966810951856087040,Low,2018-09-26 17:29:24
"['PastNews', 'Discussion']",[],964632451200020480,Low,2018-09-24 13:54:37
"['PastNews', 'Discussion']",[],965619255579496448,Low,2018-09-26 14:08:12
"['MultimediaShare', 'PastNews', 'Discussion']",[],965700346088689664,Medium,2018-09-26 14:23:25
"['MultimediaShare', 'PastNews', 'Discussion']",[],964156462212595712,Medium,2018-09-18 13:51:58
"['PastNews', 'Sentiment']",[],964491588423569408,Low,2018-09-21 15:12:07
"['Factoid', 'Discussion']",[],964445030919299072,Low,2018-09-21 14:49:48
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],964330916179951616,High,2018-09-21 13:48:36
"['PastNews', 'Discussion', 'KnownAlready']",[],964438749290606592,Low,2018-09-21 14:44:58
"['PastNews', 'Discussion']",[],964112045976285184,Low,2018-09-14 16:19:02
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],966104277579194368,Low,2018-09-26 15:34:52
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],965510763656904704,Medium,2018-09-26 13:39:57
"['EmergingThreats', 'Hashtags', 'PastNews', 'KnownAlready']",[],964221765823094784,Medium,2018-09-18 16:37:56
"['PastNews', 'Discussion']",[],964598425068228608,Medium,2018-09-24 13:33:55
"['PastNews', 'Discussion']",[],965164413979365376,Low,2018-09-26 12:52:44
"['PastNews', 'Discussion', 'KnownAlready']",[],964422373867835392,Low,2018-09-21 14:39:31
"['PastNews', 'Sentiment']",[],964178834831667200,Low,2018-09-18 14:29:02
"['PastNews', 'Discussion']",[],966796801260040192,Low,2018-09-26 17:28:43
"['EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],963991947559034880,Critical,2018-09-14 13:43:23
['Irrelevant'],[],963561479172710400,Low,2018-09-12 18:27:31
"['MultimediaShare', 'PastNews', 'Sentiment']",[],964120088117940224,Low,2018-09-14 16:33:18
"['Factoid', 'PastNews', 'Sentiment']",[],964475286539718656,Low,2018-09-21 15:08:40
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],966088142460727296,Low,2018-09-26 15:32:18
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964255869033746432,Medium,2018-09-19 15:32:18
"['PastNews', 'Sentiment', 'Irrelevant']",[],963929588618416128,Low,2018-09-13 15:47:13
"['PastNews', 'Sentiment']",[],963989662728642560,Low,2018-09-14 13:36:33
"['MultimediaShare', 'PastNews', 'Discussion']",[],965237509335662592,Medium,2018-09-26 13:00:32
"['PastNews', 'Discussion']",[],966028524103618560,Medium,2018-09-26 15:12:24
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],965603248949350400,Low,2018-09-26 13:49:09
"['PastNews', 'Discussion', 'KnownAlready']",[],965725506506194944,Low,2018-09-26 14:27:54
"['ContinuingNews', 'KnownAlready']",[],963899711244599296,Low,2018-09-13 14:55:17
"['PastNews', 'Sentiment']",[],965971488158486528,Low,2018-09-26 14:57:17
"['MultimediaShare', 'PastNews', 'Discussion']",[],965601150539091968,Medium,2018-09-26 13:48:41
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],967419122370916352,Medium,2018-09-26 17:37:50
"['MultimediaShare', 'PastNews', 'Discussion']",[],964550429584568320,Low,2018-09-21 16:12:19
"['PastNews', 'Discussion']",[],965415275255488512,Low,2018-09-26 13:28:42
"['MultimediaShare', 'Sentiment']",[],963885043012722688,Low,2018-09-13 14:09:48
"['MultimediaShare', 'PastNews', 'KnownAlready']",[],964183034856648704,Low,2018-09-18 14:36:22
"['PastNews', 'Sentiment']",[],964216648906477568,Low,2018-09-18 16:29:20
"['PastNews', 'Sentiment']",[],964300084962832384,Low,2018-09-19 17:53:22
"['MultimediaShare', 'PastNews', 'Discussion']",[],966450252223000576,Low,2018-09-26 16:57:17
"['MultimediaShare', 'PastNews', 'Discussion']",[],964352583165820928,Low,2018-09-21 14:02:50
"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",[],964238015953596416,Medium,2018-09-19 14:36:10
"['Donations', 'PastNews', 'Discussion']",[],965024743362650112,High,2018-09-24 16:56:31
"['PastNews', 'Discussion']",[],964288459165888512,Low,2018-09-19 17:08:41
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],965627948584849408,Low,2018-09-26 14:08:55
"['PastNews', 'Sentiment']",[],963996045234417664,Low,2018-09-14 13:45:40
"['MultimediaShare', 'PastNews', 'Sentiment', 'KnownAlready']",[],964198902122590208,Low,2018-09-18 15:08:20
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],966742939274801152,Low,2018-09-26 17:20:52
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],964556163470778368,High,2018-09-21 16:20:48
"['PastNews', 'Discussion']",[],964602653681573888,Low,2018-09-24 13:38:35
['Irrelevant'],[],964679859384528896,Low,2018-09-24 14:34:37
"['MultimediaShare', 'PastNews', 'Discussion']",[],964099470085509120,Low,2018-09-14 15:46:38
"['PastNews', 'Sentiment']",[],964283838951317504,Low,2018-09-19 17:05:06
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],965249881035157504,Medium,2018-09-26 13:04:13
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],964943631911194624,Low,2018-09-24 16:31:38
"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],964240364801548288,High,2018-09-19 14:47:25
"['PastNews', 'Discussion']",[],964427601103081472,Low,2018-09-21 14:42:32
"['PastNews', 'Discussion']",[],964282301617180672,Low,2018-09-19 17:04:32
"['PastNews', 'Discussion']",[],965277643888308224,Low,2018-09-26 13:07:06
"['Hashtags', 'PastNews', 'Discussion']",[],966123252216078336,Low,2018-09-26 15:40:27
"['PastNews', 'Discussion']",[],963974257570205696,Low,2018-09-14 13:00:20
"['PastNews', 'Sentiment', 'KnownAlready']",[],965295810194890752,Low,2018-09-26 13:11:29
"['PastNews', 'Discussion', 'KnownAlready']",[],964870189732040704,Low,2018-09-24 15:35:09
"['MultimediaShare', 'PastNews', 'Discussion']",[],966783905444528128,Low,2018-09-26 17:26:40
"['PastNews', 'Discussion']",[],964886668842033152,Low,2018-09-24 15:44:17
"['PastNews', 'Sentiment', 'Irrelevant']",[],963938247712927744,Low,2018-09-13 16:04:41
"['MultimediaShare', 'Hashtags', 'ContinuingNews', 'KnownAlready']",[],963904664445087744,Medium,2018-09-13 14:58:39
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],965917293472616448,Medium,2018-09-26 14:49:15
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964637725335924736,Low,2018-09-24 13:56:01
"['PastNews', 'Discussion', 'KnownAlready']",[],964605754090147840,Low,2018-09-24 13:39:32
"['PastNews', 'Discussion']",[],965944148460175360,Medium,2018-09-26 14:50:14
"['MultimediaShare', 'PastNews', 'Discussion']",[],965916001962479616,Low,2018-09-26 14:48:45
"['PastNews', 'Discussion', 'KnownAlready']",[],966338912447852544,Low,2018-09-26 16:11:35
"['MultimediaShare', 'PastNews', 'Discussion']",[],964896679014076416,High,2018-09-24 15:53:30
"['MultimediaShare', 'ContinuingNews']",[],963898474080161792,High,2018-09-13 14:54:42
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],965323365534879744,Low,2018-09-26 13:14:59
"['PastNews', 'Sentiment']",[],965774705646014464,Low,2018-09-26 14:36:26
"['PastNews', 'Discussion', 'KnownAlready']",[],964627784403431424,Low,2018-09-24 13:51:40
"['MultimediaShare', 'PastNews', 'KnownAlready']",[],963998390735564800,Medium,2018-09-14 13:51:03
['Irrelevant'],[],966418672116932608,Low,2018-09-26 16:50:21
"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",[],963879432829186048,High,2018-09-13 13:50:02
"['Donations', 'MultimediaShare', 'PastNews', 'Sentiment', 'KnownAlready']",[],965924140510261248,Low,2018-09-26 14:49:49
"['Hashtags', 'PastNews', 'Sentiment']",[],964471230668689408,Medium,2018-09-21 15:07:35
"['MultimediaShare', 'PastNews', 'Discussion']",[],965591463265558528,Low,2018-09-26 13:46:56
"['PastNews', 'Discussion']",[],964305166987153408,Low,2018-09-21 13:24:07
"['Hashtags', 'PastNews', 'Sentiment']",[],964252675339636736,Low,2018-09-19 15:06:07
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964614385812623360,Low,2018-09-24 13:43:30
"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",[],964130786269155328,Medium,2018-09-14 16:43:39
"['Factoid', 'PastNews', 'Discussion']",[],964106199863046144,Low,2018-09-14 15:54:32
"['PastNews', 'Discussion']",[],966356766819848192,Low,2018-09-26 16:31:40
"['MultimediaShare', 'PastNews', 'KnownAlready']",[],964152184718938112,Medium,2018-09-18 13:42:10
['Irrelevant'],[],964872028951019520,Low,2018-09-24 15:35:23
"['Sentiment', 'Discussion', 'Irrelevant']",[],963914313953103872,Low,2018-09-13 15:12:49
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],966418209858404352,Low,2018-09-26 16:49:23
"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",[],963880687987318784,Medium,2018-09-13 13:56:48
"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",[],963902680702779392,Medium,2018-09-13 14:57:57
"['MultimediaShare', 'PastNews', 'Discussion']",[],964833238655971328,Medium,2018-09-24 15:19:20
"['CleanUp', 'Hashtags', 'PastNews', 'Discussion']",[],966594202456002560,Low,2018-09-26 17:05:40
"['EmergingThreats', 'Hashtags', 'ContinuingNews', 'KnownAlready']",[],964057428278071296,Medium,2018-09-14 15:22:34
"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",[],965073586854785024,Low,2018-09-26 12:43:54
"['PastNews', 'Discussion']",[],964170500808302592,Low,2018-09-18 14:16:46
"['PastNews', 'Discussion']",[],963971497743339520,Low,2018-09-13 16:56:15
"['MultimediaShare', 'PastNews', 'Discussion']",[],966141240516411392,Low,2018-09-26 15:45:13
"['PastNews', 'Sentiment']",[],964134976768835584,Low,2018-09-14 16:43:57
['Irrelevant'],[],965864510354583552,Low,2018-09-26 14:46:19
"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",[],963912928721326080,High,2018-09-13 15:09:54
"['PastNews', 'Discussion']",[],964230955157344256,Low,2018-09-18 16:49:17
