Event_Name,tweet_id,Text,TimeStamp,User Info,Description
laAirportShooting2013,396318430229315584,LAX Airport evacuated after reports of shooting http://t.co/RxZrFn8d1Q,Fri Nov 01 16:50:51 +0000 2013,ITV News,"Breaking news and the biggest stories from the UK and around the world. Bulletins weekdays at 1:30pm, 6:30pm and 10pm on ITV. Email yourstory@itv.com"
laAirportShooting2013,396319063577985024,RT @itvnews: LAX Airport evacuated after reports of shooting http://t.co/RxZrFn8d1Q,Fri Nov 01 16:53:22 +0000 2013,RH,
laAirportShooting2013,396318484759871488,"RT @msnbc: BREAKING: Reports of shots fired at LAX Airport, says senior government official. Stay with @msnbc for the latest.",Fri Nov 01 16:51:04 +0000 2013,Lawrence Morrow,Martini The F@#K Up #MTFU @BadaBingsatl
laAirportShooting2013,396318828675616768,RT @KIRO7Seattle: RT @CBSLA: #BREAKING: #LAPD: Incident Reported In Terminal 3 At #LAX. http://t.co/qkNvtvOLpp,Fri Nov 01 16:52:26 +0000 2013,CBS Seattle,"News, sports and lifestyle stories from the Pacific Northwest | Member of the @CBSRadio Seattle Group"
laAirportShooting2013,396318916743811073,RT @grantimahara: Something just happened at #LAX. TSA and police running everywhere.,Fri Nov 01 16:52:47 +0000 2013,Pasquale,"IT Professional @Brunel_IT from Groningen, The Netherlands."
laAirportShooting2013,396319034205274113,LAX Airport being evacuated. Shots fired. Boo.,Fri Nov 01 16:53:15 +0000 2013,William Bright,"UX/Web Designer, Photographer, Filmmaker, Writer."
laAirportShooting2013,396319071966208001,Good heavens! Hope all tuns out well at #LAX Please stay safe everyone. Also AVOID LAX airport right now! #Terminal3,Fri Nov 01 16:53:24 +0000 2013,Henie Reisinger,"Social Media Strategist @RaceToEraseMS CEO~Chief Engagement Officer; Artist/VisualFramer: https://t.co/vt4xfJH2It Founder UN4GlobalKindness;
#KindnessAmbassador"
laAirportShooting2013,396319248101822464,"DEVELOPING: There has been an ""incident"" at Los Angeles Intl Airport. Reports are there was a shooting | http://t.co/t65AUJwquP",Fri Nov 01 16:54:06 +0000 2013,ABC 17 News,"Mid-Missouri's source for breaking news, weather & sports.  ABC 17 News is a product of NPG of Missouri, LLC in #CoMO, #JCMO and #MidMO

http://t.co/sehhgtYaAl"
laAirportShooting2013,396319382345097216,RT @pornlaw: Shooting at LAX... TSA employee shot. News is reporting that the shooter might have a machine gun/assault rifle....,Fri Nov 01 16:54:38 +0000 2013,Hitomi Tanaka Site,"The best Hitomi Tanaka Fan Twiiter Page!

Hitomi hardcore sites for you to visit: Scores Official 'Big Tit Hitomi' - https://t.co/pw7doymHJ0"
laAirportShooting2013,396319445259284481,RT @thinkprogress: REPORT: Shooting at Los Angeles airport http://t.co/A9Ad45coky,Fri Nov 01 16:54:53 +0000 2013,JOHN,"Management Professional, former radio talk show host,"
laAirportShooting2013,396319692694233088,RT @CaptDaveOnAir: Reports of man with rifle opened fire in terminal 3 at #LAX,Fri Nov 01 16:55:52 +0000 2013,Charlie Moore Jr.,Passionate Fighting #Gamecocks #GamecockNation #SpursUp #WeCocky 4 life ! #AtlBraves #CarolinaPanthers #CharlotteHornets & #CarolinaHurricanes #BlackLivesMatter
laAirportShooting2013,396320065982705665,#LAX: Passengers at Terminal 3 of Los Angeles airport evacuated shortly after 9 am local time http://t.co/EqIBSayi5g http://t.co/3Lmnjdv6Wq,Fri Nov 01 16:57:21 +0000 2013,Time To Wake Up News,"We post & share Breaking News, Weather, Earthquakes, TRUTH, & Everything Else! Also, Please LIKE US on FB. Please Subscribe to 2020CHRISTOF on YouTube. :)"
laAirportShooting2013,396320099537137664,RT @GeekNation: Early reports of a shooting at LAX. Terminal being evacuated and all flights postponed.  #LAX,Fri Nov 01 16:57:29 +0000 2013,Sarahelizabeth Mason,I write stuff.  Follow Instagram/samarasnoh & @haroldmaudecast
laAirportShooting2013,396320158261592065,RT @NBCNews: More: Two victims shot by suspect in LAX reportedly using a rifle,Fri Nov 01 16:57:43 +0000 2013,Barbara Negrescu,Animal Welfare & Wildlife Activist
laAirportShooting2013,396320305083211776,"My dad and my uncle spend so much time at the airport, I'm so thankful they were both home and safe during the LAX shooting",Fri Nov 01 16:58:18 +0000 2013,Hannah,Go out & put good into the world
laAirportShooting2013,396320422507315200,RT @Mediaite: WATCH LIVE: Terminal 3 Evacuated After Shooting Incident Reported at LAX Airport http://t.co/nCkHRaYmZs via @mediaite,Fri Nov 01 16:58:46 +0000 2013,Transplant Monologue,The trials and tribulations of an American living in the UK   |              Retweet ≠ endorsement | Supporting Freedom of Choice. Pronoun: she/her
laAirportShooting2013,396320472864129024,"RT @msnbc: BREAKING: Reports of shots fired at LAX Airport, says senior government official. Stay with @msnbc for the latest.",Fri Nov 01 16:58:58 +0000 2013,Al Stefanelli,"Retired Author, Writer, Journalist & Publisher. PhD in Metaphysics. Proprietor at @phoenixmnfg"
laAirportShooting2013,396320976155475968,RT @PzFeed: BREAKING NEWS: AT LEAST 2 PEOPLE SHOT AT LAX AIRPORT TERMINAL 3. SUSPECT USED A RIFLE. MAJOR CRIME SCENE.,Fri Nov 01 17:00:58 +0000 2013,Alberto Ravell,"Periodista venezolano.
https://t.co/kT3Te43bVr"
laAirportShooting2013,396320992936460288,RT @nbcnightlynews: BREAKING: Shooting reported at Los Angeles Int'l Airport Terminal 3; WATCH LIVE coverage via @NBCLA http://t.co/x1nQ14V…,Fri Nov 01 17:01:02 +0000 2013,Hayley Williams,All the glory goes to God! #TellTheWorld #RememberAlyssa #CLARKstrong #ThinBlueLine
laAirportShooting2013,396321081021435905,RT @LANow: LAX shooting: 1 TSA agent has been shot and a suspect has been wounded according to sources. http://t.co/6LqVr2AoG4,Fri Nov 01 17:01:23 +0000 2013,SPN Dawn,"I love animals, movies, music, meeting new friends! SPN! Kingdom! Lucifer! Be positive-laugh-enjoy life-great friend, honesty-cheer someone up-go for it!"
laAirportShooting2013,396321135538606080,"KTLA news reporting shooting victim at LAX appears to be TSA agent. Anchor: Not clear motive or number of suspects. ""Rapidly unfolding"" #LAX",Fri Nov 01 17:01:36 +0000 2013,Ian Hanomansing,New job. New city. Same guy.
laAirportShooting2013,396321395581272064,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Fri Nov 01 17:02:38 +0000 2013,FlandusFandom,Flandus follow me! This page is dedicated to Flandus and the projects they do. :-)
laAirportShooting2013,396321684992434176,RT @News1130radio: UPDATE: There are unconfirmed reports a TSA agent was shot at #LAX. Terminals evacuated.,Fri Nov 01 17:03:47 +0000 2013,Anne Gavin,"Missing Persons Advocate. Co-Founder, Cal Advocates For The Missing- Co-Founder of Search for Charles Kj Horvath-Allan Foundation 1989."
laAirportShooting2013,396321693368856576,Thoughts and prayers to any possible victims at LAX,Fri Nov 01 17:03:49 +0000 2013,Oscar Esquivel Jr.,"Virginia Tech Football Student Assistant, Football Operations | @HokiesFB | #VT18"
laAirportShooting2013,396321789858836480,RT @IglooMediaBase: Shots fired at the LAX international airport which is now being evacuated,Fri Nov 01 17:04:12 +0000 2013,Manny J,Hard working man all about the truth. In love with music and basketball #TeamLebron
laAirportShooting2013,396322108625936384,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Fri Nov 01 17:05:28 +0000 2013,Rob Hedrick,"Emmy Award-winning Producer, Cinematographer, Machiavellian Problem Solver, PBS mind in an MTV world. Fighting the struggle between art and commerce."
laAirportShooting2013,396322255434960897,"RT @kron4news: BREAKING: LAPD say shots were fired at #LAX, multiple people injured. http://t.co/SIXzgjJ2S8",Fri Nov 01 17:06:03 +0000 2013,John Nash,My thoughts here are mine and mine alone. Please follow @sports_thehour for local news and sports reports.
laAirportShooting2013,396322683257774081,RT @RickMontanez: #BREAKING: Witness on-air now on @abc7 says he heard three shots at #LAX. Live coverage on @abc30's website. http://t.co/…,Fri Nov 01 17:07:45 +0000 2013,Fifty Shades Freed,"Fifty Shades of Grey is a TRUE STORY. Harvard 2002 JD, UCLA BS 2004, DO Midwestern Univerisity 2011, and Pharm D USC 2008"
laAirportShooting2013,396322691629977600,Shooting Prompts Evacuation Of Terminal 3 At #LAX http://t.co/Ysrnvk8nlP #NEWS,Fri Nov 01 17:07:47 +0000 2013,Skye Nicolas,"Disrupt The Status Quo™ —SN. Artist, Sleep Advocate, Co-Founder & Chief Creative Officer of @InstaSleep"
laAirportShooting2013,396322989416800258,"RT @PzFeed: SHOOTING AT LAX AIRPORT:
-AT LEAST 2 PEOPLE SHOT
-8-10 SHOTS FIRED
-SUSPECT HAD A RIFLE
-TERMINAL 3 EVACUATED",Fri Nov 01 17:08:58 +0000 2013,Gabby,I love to organize code I have OCD. I don't like peanut butter. Jeff Lewis is awesome. Guilty pleasure all RealHousewives.
laAirportShooting2013,396323056534421504,Trying to find out what happened at #LAX. Apparently there was a shooting,Fri Nov 01 17:09:14 +0000 2013,Stephen Williams,Producer at @SiriusXM. Content Creator. Formerly @MTV. Hispanohablante: https://t.co/RUwdJVCIfE
laAirportShooting2013,396323064935227393,RT @W7VOA: #LAX is NOT shut down. You can listen to various tower/ground control traffic here: http://t.co/A5NzFx7Jee,Fri Nov 01 17:09:16 +0000 2013,JBandy,"Introspective Insomniac & Writer w/penchant for NYC sparkle, the sight & sound of a mahogany Chris*Craft ribboning her wake through a Cayuga sunset, & Adam."
laAirportShooting2013,396323396264660993,Hope u r not trying to fly in or out of #LAX right now...shots fired at security check point right… http://t.co/07Kh3H0M6D,Fri Nov 01 17:10:35 +0000 2013,Naked Author,
laAirportShooting2013,396323685671264256,"CNN Airport officials said a police incident began about 9:30 a.m. at Terminal 3 at #LAX, airport spokeswoman @News12LI",Fri Nov 01 17:11:44 +0000 2013,Danielle Campbell,@news12li    #justthefacts #historygeek #hugstrees #4amazingkids #yoga4life #bethechange #loveLI instagram:DannieCampbell
laAirportShooting2013,396323811521736704,RT @RobertTaylors: Shooting Reported at Los Angeles International Airport: There are reports of a shooting incident Friday mornin... http:/…,Fri Nov 01 17:12:14 +0000 2013,epluribusawesome,looking for what lies between life and death
laAirportShooting2013,396323983475609600,RT @ScottHanson: Shooting at LAX.  Terrible.  Hope the authorities got shooter immediately.  Many @nflnetwork colleagues flying back to LAX…,Fri Nov 01 17:12:55 +0000 2013,Toya P,"South Jersey. Love Chocolate, Mac & Cheese, Football. Be Happy People"
laAirportShooting2013,396324021211762688,RT @grasswire: #LAX UPDATE: Several people have been shot according to LAPD police scanner. Citywide tactical alert declared,Fri Nov 01 17:13:04 +0000 2013,jeff thomas,
laAirportShooting2013,396324054774599680,"RT @nypost: ""TSA person yells there is someone shooting. We sprint into runway"" - #LAX eyewitness accounts from @jforstrom...",Fri Nov 01 17:13:12 +0000 2013,BradandBritt.com,my wrestling stuff is at @KatieVickAlive my political stuff is at @BradandBritt #resist #Raiders #Indians #WWE   IG: bdub4reelz
laAirportShooting2013,396324470022864896,"RT @BradLtv: #LAX UPDATE: Ground stop now in effect for traffic arriving at Los Angeles Int'l Airport, FAA says -@nbcnightlynews",Fri Nov 01 17:14:51 +0000 2013,California Matthew,"I'm no longer in LA and now residing in Emeryville CA. Life is  fantastic!
Quote - This is just a bit of silliness, really."
laAirportShooting2013,396324549710839809,RT @CBSEveningNews: NOW: We're on the air for a @CBSNews special report on the #LAXShooting. @JeffGlor anchors.,Fri Nov 01 17:15:10 +0000 2013,Jamie Yuccas,Correspondent @CBSNews tweets/retweets/messages are not the opinion or endorsement of CBS News.
laAirportShooting2013,396324801360322560,2nd shooter-WTF?? @LAScanner: LAX *Update: Report of 2nd suspected shooter in custody. LAFD reports total of 4 GSW patients at this time.,Fri Nov 01 17:16:10 +0000 2013,OrneryPiglett,Food and Wine. Consume Responsibly. Certified Profanity Professional. #PunchNazisForever. avi by @TecQuia
laAirportShooting2013,396324805554622464,Reports: TSA agent and alleged gunman wounded in shooting at Los Angeles Airport. #LAX http://t.co/b2JGQEhgSO,Fri Nov 01 17:16:11 +0000 2013,Aaron Peña,"social media enthusiast • fmr. state representative • gentleman by day, philosopher by night ... rebel by fate"
laAirportShooting2013,396324830725033985,#FAA halts flights heading into #LAX (@KTVU),Fri Nov 01 17:16:17 +0000 2013,Tracy Solomon,"Mom to special needs daughter, freelance writer/ photographer. Currently writing a book you won't want to miss. FB (tracysolomon)"
laAirportShooting2013,396324956537368576,#BREAKING NEWS: CBS REPORTS A SECOND ARMED MAN IN CUSTODY AT #LAX AIRPORT.,Fri Nov 01 17:16:47 +0000 2013,AnneCatherineMoretti,"Culture & Lifestyle Journalist Ex Opera de Paris ballerina... a glass of Vino Santo, sfogliatelle, and some Dean Martin song...Happiness not that far."
laAirportShooting2013,396325015273996288,"RT @ABC Full story: Several people shot at LAX, one suspect in custody http://t.co/3fl59B4Gg1",Fri Nov 01 17:17:01 +0000 2013,Eliza Murphy,"Digital Reporter | @GMA @ABC | Social Media Savvy Southern Belle. Thoughts are my own, clearly."
laAirportShooting2013,396325057204465664,Shooting at LAX Terminal 3. #LAX #Shooting,Fri Nov 01 17:17:11 +0000 2013,Randall Smith,
laAirportShooting2013,396325107569672192,RT @HarrisonAmy: Thinking of anyone in LAX airport or in the area. Hope people are keeping safe.,Fri Nov 01 17:17:23 +0000 2013,Lisanne Schloss,"Champion of (work)place, mine, yours and ours. MO: learn, earn and give back."
laAirportShooting2013,396325115949883392,RT @Telegraph: Watch live: Los Angeles International Airport evacuated after shots fired http://t.co/CeCBbTFdzF #LAX,Fri Nov 01 17:17:25 +0000 2013,Telegraph News,The latest national and international news from the https://t.co/cJ9Ctg93KL team.
laAirportShooting2013,396325174641172480,LAX airport evacuated after shooting \\ Circa \\  http://t.co/tGhJAaBj8M,Fri Nov 01 17:17:39 +0000 2013,eric,"Seattle-based mobile web developer interested in people, travel, film, culture, language, urban studies, and how tech shapes the way we communicate."
laAirportShooting2013,396325174657552384,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Fri Nov 01 17:17:39 +0000 2013,Steven Buck,"30, passionate, somewhat obsessed with sports, runner, believe in the American dream, enjoy a good beer, Boston sports fanatic! Wheeling Jesuit alum!!"
laAirportShooting2013,396325199827988480,LAX shooting: Gunman opens fire inside Los Angeles Internationa Airport Terminal 3 http://t.co/ig60g3z1W4 #BreakingNews,Fri Nov 01 17:17:45 +0000 2013,NIMS ICS Guide™,"The official Twitter page for the NIMS ICS Guide™. 
http://t.co/o3lzrlSr8e
888-624-8014 
sales@informedguides.com"
laAirportShooting2013,396325208203988992,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Fri Nov 01 17:17:47 +0000 2013,Tim Hildebrandt,"Some people call me Catbird, Chaz, Chad, Chadbird. ΠΚΦ Alumnus. Employed. Grad 14' Financial Advisor of Pi Kappa Phi ΔΗ. Guardians of the Galaxy fanatic."
laAirportShooting2013,396325233394581504,"#CCOT Shooting at LAX. 2 suspects in custody. 3 victims, per CBS news! Suspects in custody wearing camouflage clothing targeted TSA agents!",Fri Nov 01 17:17:53 +0000 2013,Ken,Christian. US Air Force Retired. Vietnam Vet Enjoying life and watching political scene. Check out my Wife's Etsy site.
laAirportShooting2013,396325518573703168,"LAX Shooting: Officials Confirm 'Incident' At Airport, Witnesses Hear Gunshots: http://t.co/PZojzPXpHf",Fri Nov 01 17:19:01 +0000 2013,HCP Marionette,We are the online student news site for Harding Charter Preparatory High School in Oklahoma City.
laAirportShooting2013,396325573099651072,RT @BuzzFeed: There Are Reports Of A Shooting At Los Angeles International Airport http://t.co/9TgunRXajQ,Fri Nov 01 17:19:14 +0000 2013,Kirsten Thompson,"Writer, editor & social witch @ComicsMNT & elsewhere. Contributor: @queershipblog, @TheFrisky, @teenvogue, @femsplain"
laAirportShooting2013,396325661213982720,BREAKING: Reports of Shooting at LAX airport http://t.co/9kPRc4qxih ^nk,Fri Nov 01 17:19:35 +0000 2013,WPRI 12,News updates from Eyewitness News on WPRI 12 and FOX Providence.
laAirportShooting2013,396325766038056962,Thoughts are with all those affected by #LAXShooting - just senseless!,Fri Nov 01 17:20:00 +0000 2013,Emma,"Memorabilia collector, writer, web designer/manager, digital media creator, wife, cat mom, politics nerd, film buff, LGBT supporter, marriage equality advocate"
laAirportShooting2013,396325774455627776,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Fri Nov 01 17:20:02 +0000 2013,Brian Schwab,"Football, Tennis, NHL and MLB are the main sports. Football is life. Follow and Enjoy!!!"
laAirportShooting2013,396325787043106816,Shootings at Los Angeles International Airport inside Terminal 3 this morning; at least one TSA employee among... http://t.co/ZB8l4ZUekF,Fri Nov 01 17:20:05 +0000 2013,am1170theanswer,
laAirportShooting2013,396325912871849984,crazy shooting at #LAX,Fri Nov 01 17:20:35 +0000 2013,Carleezy,"Fresh, clean and running lean."
laAirportShooting2013,396325979951333378,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Fri Nov 01 17:20:51 +0000 2013,Jannet,Delusional realist
laAirportShooting2013,396326328074399744,"Shots fired at LAX, airport evacuated: ABC7 in Los Angeles reports that a TSA employee was shot at a security... http://t.co/QbF0KOtN7s",Fri Nov 01 17:22:14 +0000 2013,Black Cyn/New River,"Black Canyon City and New River, AZ in real time..news, shopping, events and more!A community service provided by Jonovich & Associates Realty."
laAirportShooting2013,396326453932851200,It's always awesome to hear about a shooting at an airport you're scheduled to fly to within the month. #LAX,Fri Nov 01 17:22:44 +0000 2013,Holly,Stream of consciousness.
laAirportShooting2013,396326583935307776,It's so weird I was there days ago in the same terminal #LAX #PrayForLAX,Fri Nov 01 17:23:15 +0000 2013,J.A,
laAirportShooting2013,396326705599508480,"RT @ABCWorldNews: MORE: Three people shot, suspect in custody in Los Angeles airport shooting http://t.co/6Y6SOtBdiy",Fri Nov 01 17:23:44 +0000 2013,Con Sullivan,I dabble in the political...
laAirportShooting2013,396326722347761664,RT @THECOUNTnews: PHOTO: TSA AGENT SHOT IN CHEST! #LAXSHOOTING  http://t.co/GtmFrXDHla via @TheCountNews,Fri Nov 01 17:23:48 +0000 2013,Alida Antonia,"Artist, writer, clean water resource advocate, consumer safety advocate, technophile. Watershed hugger."
laAirportShooting2013,396326747538333696,"RT @ThisIsFusion: 3 people shot at LAX, suspect in custody via @ABC",Fri Nov 01 17:23:54 +0000 2013,Bl Durango Turistico,noticias de turismo Durango México y notas interesantes
laAirportShooting2013,396326869169352704,"RT @VibeMagazine: BREAKING: Gunman shoots several people at LAX, one suspect reportedly in custody http://t.co/RqRSWA7rgc",Fri Nov 01 17:24:23 +0000 2013,Claton Butcher,"Audible Approved Audiobook Producer (Narrator) & Voice Over Artist, The Voice from the Black Hills.   http://t.co/2MXEaQ1b9N"
laAirportShooting2013,396327221494702080,RT @detroitnews: Live video and Storify coverage: Shots reportedly fired at Los Angeles airport. #LAX http://t.co/W0ZK9MIEee,Fri Nov 01 17:25:47 +0000 2013,Mary Teresa Avila,"Catholic Courageous Convert, Pro-Life (no exception), Pro-Marriage (1 man + 1 woman = marriage), Thankful for My Husband, My Gift from God!"
laAirportShooting2013,396327338927222784,"""No safe place in the world@VibeMagazine: Gunman shoots several people at LAX, one suspect reportedly in custody http://t.co/ZtyRGuz2gc""",Fri Nov 01 17:26:15 +0000 2013,Bradley Lefika,"#VG.Creative Designer,Live by Motivation,#TheFactory,Pandemonium,#RediscoveringTheTruth #Gallus"
laAirportShooting2013,396327431188910080,Stuck at LAX. Someone opened fire on a TSA agent. Multiple victims. Locked down for who knows how long. Nothing going in or out.,Fri Nov 01 17:26:37 +0000 2013,Aliceann Grusin,Pilates Instructor. Transplanted Minnesotan. Music Fan. Animal Lover.
laAirportShooting2013,396327452164628480,RT @ezralevant: Los Angeles TV stations showing video feed of possible terrorist shooting at LAX airport. Toronto TV showing Rob Ford drivi…,Fri Nov 01 17:26:42 +0000 2013,(((Don Sharpe))),#Sheepdog - President of #JDLAlberta. The Left hates us and we should act accordingly.
laAirportShooting2013,396327716426756096,My thoughts go out to everyone involved in the #LAXShooting. Hug your family and friends a little tighter today.,Fri Nov 01 17:27:45 +0000 2013,Kaitlynn Knopp,"Writer. BuzzFeeder. Social Media Manager. Advocate for flat shoes, good grammar and loud music. I'll tweet you right."
laAirportShooting2013,396327875789324288,"RT @Chris_Chmura: Live air traffic map for #LAX eerily light due to ""ground stop"" following #LAXShooting. Image: @FlightAware #travel http:…",Fri Nov 01 17:28:23 +0000 2013,FOX 5 Atlanta,More local news than any other station in the Atlanta area. Home to @GoodDayAtlanta @FOX5StormTeam @FOX5Sports @SKYFOXTraffic and more! #fox5atl
laAirportShooting2013,396327926104215552,"LAX Shooting: Officials Confirm 'Incident' At Airport, Witnesses Hear Gunshots http://t.co/dzwGwoNtOa via @HuffPostCrime",Fri Nov 01 17:28:35 +0000 2013,Dean Opriasa,"Content Strategist. I appreciate good typography, food, and wine. You'll see see me with a glass of whiskey & a cigar often. Views are my own."
laAirportShooting2013,396328030986985472,RT @CHPsouthern: ADVISORY: Avoid LAX at this time. Century Blvd. closed prior to airport entrance. Call your airline for info. @LAX_Official,Fri Nov 01 17:29:00 +0000 2013,The DPPhotoTeam,"This is the twitter page for the Daily Press photography team. follow for the best news, sports and other fun photos in the Victor Valley."
laAirportShooting2013,396328173597507584,RT @CBSEveningNews: Photo from the scene of the evacuation at the #LAXshooting from photojournalist Eric Kayne (@photokayne): http://t.co/A…,Fri Nov 01 17:29:34 +0000 2013,Cleveland 19 News,Cleveland's breaking news leader and home of #NortheastOhio's First Alert forecast! @CBS Affiliate.
laAirportShooting2013,396328416854941697,RT @alertpage: #LAX At least one critical gunshot victim transported early on from LAX.,Fri Nov 01 17:30:32 +0000 2013,BreakinNewz,Top News & More !!  #ScannerRadio. Moderator Freelance journalist #Constitution_Party #PA_Militia
laAirportShooting2013,396328744027049984,@KariByron  Shooting.  Follow #LAX,Fri Nov 01 17:31:50 +0000 2013,Recess Doctor,"Melinda Bossenmeyer, Ed.D. Los Angeles, CA http://t.co/Q5OP4R5sNk"
laAirportShooting2013,396328899204087809,RT @theblaze: Shooting reported at Los Angeles International Airport - stay with @TheBlaze for updates: http://t.co/iiCqLIpa4S,Fri Nov 01 17:32:27 +0000 2013,G1LF01L,Gear in the grocery industry machine.. Slacker Extraordinaire. Unreal Tournament2004 fanboy. #Neveragainisnow #AllLivesMatter @BlueLivesMatter
laAirportShooting2013,396329243128659968,RT @LauraWalkerKC: Reports the #LAX shooter had a rifle seem weird.  Handgun more likely imho.,Fri Nov 01 17:33:49 +0000 2013,Able Archer,"Searching for sanity in a world gone mad.... not an easy task. You will know if you will benefit from following me or not, the choice is yours."
laAirportShooting2013,396329276691464192,"shooting at LAX airport, reasons i dislike people.",Fri Nov 01 17:33:57 +0000 2013,rohan ,"freelance journalist, dog walker and outdoor enthusiast"
laAirportShooting2013,396329339622420480,RT @cbschicago: A shooting has prompted the evacuation of Terminal 3 at #LAX. Full story at @CBSLA: http://t.co/CpyJyTXSIh,Fri Nov 01 17:34:12 +0000 2013,Megan Glaros,Morning Meteorologist at CBS Chicago.  Mommy to 3 amazing children #toddler #twins.  #CrossFit Junkie.  Sleep deprived for a multitude of reasons.
laAirportShooting2013,396329515766808576,"RT @FoxNews: Witness says he heard ""about a dozen gunshots"" from inside the security gate at Terminal 3 http://t.co/o9YYW3qWPW #LAX",Fri Nov 01 17:34:54 +0000 2013,Uncle Dickey,"Stay peaking. Queens, NY"
laAirportShooting2013,396329662584217600,RT @USRealityCheck: Happening Now: Shooting at Los Angeles Intl Airport: A shooting has been reported at th... http://t.co/qAVobf7MBA http:…,Fri Nov 01 17:35:29 +0000 2013,SHERI♡☆,#TeamUnfollowback #Detroit #248
laAirportShooting2013,396329687720669184,RT @ToryBelleci: People are still being shuttled in to a secured location. Nerves are starring to settle. #LAXshooting http://t.co/7N9SIDp8…,Fri Nov 01 17:35:35 +0000 2013,Kelly,"Owner and Seamstress at Mama's Mess, wife, mom, INFP."
laAirportShooting2013,396330455303475200,RT @jackmooring: Praying for the victims at LAX. God help us,Fri Nov 01 17:38:38 +0000 2013,Laura Cooper,In love with my soul mate. Love music. Love art. Love family. what else is there?
laAirportShooting2013,396330685989797888,FAA - Report of no departures from #LAX until further notice.,Fri Nov 01 17:39:33 +0000 2013,Scott Teel,"Husband, Dad, Marketing Hack, Red Cross Volunteer, Lover of the water, devoted Tar Heel, All-around positive guy, hates slow drivers in the left lane."
laAirportShooting2013,396331004753092608,"LAX shooting: Shots fired at Los Angeles International Airport, multiple injuries  http://t.co/sbfBcKrnnt",Fri Nov 01 17:40:49 +0000 2013,CJ Medical,We are one of North Carolina's largest Non-Emergency Medical Transportation providers. Ambulatory & Wheelchair transportation is available.
