Event_Name,tweet_id,Text,TimeStamp,User Info,Description
costaRicaEarthquake2012,243361990591000576,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Wed Sep 05 14:56:34 +0000 2012,Josué Agüero ,"I was born in Puntarenas Costa Rica, during my life I have learned to overcome the difficulties and be better in everything I do."
costaRicaEarthquake2012,243362053518131200,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters #lgf #p2",Wed Sep 05 14:56:49 +0000 2012,Tarkloon,Everyone is my friend until they prove otherwise.
costaRicaEarthquake2012,243362108035719168,RT @Reuters: Live coverage: 7.9-magnitude earthquake rattles the coast of Costa Rica; tsunami watch for Caribbean in effect - http://t.c ...,Wed Sep 05 14:57:02 +0000 2012,newsbell,"Bio: WTNH, WSVN, WHDH, KYW, WCBS, WOIO, KOIN, WPXI, WTEN, WTIC"
costaRicaEarthquake2012,243362175148773377,Costa Rican shaken by magnitude-5.8 earthquake http://t.co/454IrRdA #costarica,Wed Sep 05 14:57:18 +0000 2012,Pura Deli,Best gourmet sandwiches in Costa Rica | Los mejores sándwiches gourmet en Costa Rica | Delicatessen | Facebook: http://t.co/ioPMoa3fd1
costaRicaEarthquake2012,243362183533187073,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Wed Sep 05 14:57:20 +0000 2012,Akif Keith,"Be inspired to create, create to inspire. https://t.co/WflMLoIPnR"
costaRicaEarthquake2012,243362233877409792,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Wed Sep 05 14:57:32 +0000 2012,sneakily1™,Thoughtless people deserve the thoughtless dumb shit that happens to them
costaRicaEarthquake2012,243362300961107968,"RT @RT_com: BREAKING: 7.9 - magnitude earthquake strikes off the coast of Costa Rica, Caribbean-wide tsunami watch in effect - details t ...",Wed Sep 05 14:57:48 +0000 2012,Bae Grylls,Writer. Artist. Student. The world is yours. Queen Voldemort's hubby. Bi/pan. Affiliations: @WritersOfColour | @Sampleface | @ShipsDown | @_ImJustPlayin
costaRicaEarthquake2012,243362300973686784,RT @Reuters: Live coverage: 7.9-magnitude earthquake rattles the coast of Costa Rica; tsunami watch for Caribbean in effect - http://t.c ...,Wed Sep 05 14:57:48 +0000 2012,Erwin,"UX-designer. Front-end website developer. Blogt, gamet, sport, biost, rijdt auto, shopt, droomt, Netflixt, leert en tweet over dingen.  https://t.co/2UkuQjulQS"
costaRicaEarthquake2012,243362468758450177,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Wed Sep 05 14:58:28 +0000 2012,guido olimpio,"Journalist at Corriere della Sera. I follow terror,smugglers, Middle East,narcosubs,narcos,pirates. I like Arizona & border."
costaRicaEarthquake2012,243362640708108289,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Wed Sep 05 14:59:09 +0000 2012,Riccardo Razalas,"WorldOps | Pantheos. Security, Entrepreneurship & Environment. @Disney, @Patriots & @ManUtd. TEXAS | NYC | Winterfell | #ROT"
costaRicaEarthquake2012,243362649100931072,RT @AlertNet: Strong earthquake hits Costa Rica http://t.co/sxICdjwl #costarica #quake,Wed Sep 05 14:59:11 +0000 2012,Ian Gonzales MD,"Physician, Air Force reservist, Red Cross volunteer. Runner, hiker, SCUBA diver. Gear nut. Wanna-be minimalist. Life is one big adventure!"
costaRicaEarthquake2012,243362783322861568,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Wed Sep 05 14:59:43 +0000 2012,Christina Gomez,Make a difference. Volunteer. Change the world. Create beauty. Show kindness. Simplify. Live. Laugh. Love. Dance. It's what I do.
costaRicaEarthquake2012,243362812657811456,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Wed Sep 05 14:59:50 +0000 2012,Daniel Olave,Periodista y editor. Cine. Fotos. #ProyectoPechos
costaRicaEarthquake2012,243362997215571968,"""@RobertaCBS5: Breaking: 7.9 #earthquake off Costa Rica coast. #Tsunmai WARNING for west coasts of Central America.""",Wed Sep 05 15:00:34 +0000 2012,Frank OConnor,"Love all things Football. Especially Ireland, MLS, Man U related!"
costaRicaEarthquake2012,243363055944232960,7.9 magnitude earthquake hits Costa Rica #earthquake,Wed Sep 05 15:00:48 +0000 2012,The Republika,"A blog about Travel, Boxing, Soccer, Football, Gadgets, Movies, Music, Food, Beer and Arts"
costaRicaEarthquake2012,243363185976025089,RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Wed Sep 05 15:01:19 +0000 2012,Lita!,"¤ SoCal, Valley, Salvie Chica/Marketing & Event Coordinator/Barça/Lakers/Dodgers/Steelers  ¤"
costaRicaEarthquake2012,243363655750656001,Oh! any damage report? RT @Nids_ShriKant: 7.9 earthquake in Costa Rica..!! Now,Wed Sep 05 15:03:11 +0000 2012,kdpgrahi,". Former Member, Editorial Board,'Technotimes'. Like to see an India free of corruption. Prefer to be a right wing Indian"
costaRicaEarthquake2012,243363672506896384,A Caribbean-wide tsunami watch is in effect after a 7.9-magnitude earthquake struck Costa Rica. #KeepSafe #GodBless,Wed Sep 05 15:03:15 +0000 2012,Sagiscor,Bisaya in Manila.
costaRicaEarthquake2012,243363680916488192,"costa rica earthquake 7,9SR",Wed Sep 05 15:03:17 +0000 2012,Andhika Satya,
costaRicaEarthquake2012,243363781554606080,RT @Reuters: CHILE'S NAVY SAYS DECLARES TSUNAMI ALERT WARNING FOR CHILEAN COAST FOLLOWING COSTA RICA QUAKE,Wed Sep 05 15:03:41 +0000 2012,Clinica Los Pinos,"Consejos de Calidad de vida y bienestar. Odontología, Kinesiología &  Estetica...Ortodoncia & Radiología.  Chicureo"
costaRicaEarthquake2012,243363907387928576,RT @CP24: BREAKING: Coast of Costa Rica hit by a 7.9 magnitude earthquake. Tsunami warning in effect. No word of any damage/injuries.,Wed Sep 05 15:04:11 +0000 2012,Sharma,I like stuff.
costaRicaEarthquake2012,243364184228757504,"RT @TWCBreaking: Mag. 7.9 #earthquake just off the coast of Costa Rica.  #Tsunami warnings for Pacific Coast of Mexico, C. America. S. A ...",Wed Sep 05 15:05:17 +0000 2012,CapeCodWeather.Net,Meteorologist forecasting the Weather on Cape Cod and Working in Emergency Management / Disaster Preparedness. MS Applied Meteorology. ICS Nerd. #TB12GOAT
costaRicaEarthquake2012,243364263891189760,"7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter RT @NewEarthquake",Wed Sep 05 15:05:36 +0000 2012,Catatumbo 77 Cucuta,"Noticias, en tiempo real, del Area Metropolitana Binacional de #Cucuta, #Colombia. Creado y operado por el Grupo de Información Catatumbo77"
costaRicaEarthquake2012,243364364562886656,"RT @BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake, Pacific Tsunami Warning Center says - @Reuters",Wed Sep 05 15:06:00 +0000 2012,Greg Whitworth,"Emergency Manager for Oklahoma County, OK and former TV weatherman. Tweets here do not reflect any values or position of my employer."
costaRicaEarthquake2012,243364628791451648,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Wed Sep 05 15:07:03 +0000 2012,Yvette Low,Food lover and coffee addict
costaRicaEarthquake2012,243364754624741377,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake, Costa Rica. Sep 5 8:42am at epicenter (24m ago, 60km SSE of Liberia, depth 4 ...",Wed Sep 05 15:07:33 +0000 2012,RedMagmaMedia,*Based on a True Story
costaRicaEarthquake2012,243365165695922176,"RT @QuakeReports: earthquake: M 7.9, off the coast of Costa Rica http://t.co/iYnWzKuL",Wed Sep 05 15:09:11 +0000 2012,Carlos Arroyo Ripert,"Engineer [Telecom], retired,61. I love astronomy, physics, math, news, future, new ideas, economy and science. I believe mankind is not alone."
costaRicaEarthquake2012,243365371187429377,"MEXICO CITY - A powerful, magnitude-7.9  earthquake shakes Costa Rica. USGS said quake struck about 50 miles from town of Liberia.",Wed Sep 05 15:10:00 +0000 2012,CBS D.C.,Sports. Lifestyle. Entertainment. News.
costaRicaEarthquake2012,243365429916082177,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake, Costa Rica. Sep 5 8:42am at epicenter (24m ago, 60km SSE of Liberia, depth 4 ...",Wed Sep 05 15:10:14 +0000 2012,Mabel Gautreau,
costaRicaEarthquake2012,243365736121245697,"RT @fieldproducer: USGS revises Costa Rica earthquake to magnitude 7.6, details here http://t.co/3vxo2zBN",Wed Sep 05 15:11:27 +0000 2012,Tiago Dias,Deputy arts editor @ Portuguese News Agency. SOAS graduate. Tweets (PT/EN/ES/FR) about too many things. Contact: tdias at lusa.pt
costaRicaEarthquake2012,243365794812153856,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Wed Sep 05 15:11:41 +0000 2012,Carolina Arroyo,"Profesora de derecho tributario, laboral y comercial. Ahora dedicada al arte .Dueña de Valparaiso3Art / valparaiso3art.spa@gmail.com"
costaRicaEarthquake2012,243365824180662272,My prayers go to the people of Costa Rica.. They just had a massive earthquake!,Wed Sep 05 15:11:48 +0000 2012,Cesar Marrero,"College Baseball Player, and Proud Puerto Rican! Walk Like A Champion, Talk like a Champion!  #NACnation"
costaRicaEarthquake2012,243366214238347264,RT @nbcnightlynews: Just in: USGS reports 7.9 magnitude earthquake off the coast of Costa Rica. Tsunami watch issued for the Caribbean.,Wed Sep 05 15:13:21 +0000 2012,Big Poppa,"Husband, father, Man of Omega, die hard #4For4 Philly sports fan."
costaRicaEarthquake2012,243366218436866049,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Wed Sep 05 15:13:22 +0000 2012,POPS,
costaRicaEarthquake2012,243366331687256065,Powerful earthquake reported in Costa Rica: http://t.co/6ZoS6sxc,Wed Sep 05 15:13:49 +0000 2012,KSLA News 12,"Coverage You Can Count On for the ArkLaTex
Official page for KSLA News 12 (CBS, Raycom)
News tip? Call (318) 677-6713 or email us at ksla@ksla.com"
costaRicaEarthquake2012,243366579167965184,RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ...,Wed Sep 05 15:14:48 +0000 2012,陳 炳 銓,#amateur #complicated #Batam #Kepri #Indonesia
costaRicaEarthquake2012,243366721786900483,RT @cnnbrk: 7.9-magnitude #earthquake hits off coast of Costa Rica. http://t.co/i7KZ1uZX,Wed Sep 05 15:15:22 +0000 2012,Carmen,"ZERO tolerance towards corruption,nepotism,racism,discrimination,I love Africa but I hate its dictators and long term presidents,generals...dangerous clowns"
costaRicaEarthquake2012,243366767903264768,RT @BreakingNews: Chile's navy declares tsunami alert warning for country's coastline following Costa Rica quake - @Reuters; USGS revise ...,Wed Sep 05 15:15:33 +0000 2012,Dilitas Ltd.,"A global security & risk management company supporting legal, oil & gas, financial, corporate & private sector clients. The can do, go to risk mitigation team."
costaRicaEarthquake2012,243367116034670592,"RT @NewEarthquake: Revised (7.9 -&gt; 7.6): 7.6 earthquake, Costa Rica. Sep 5 8:42am at epicenter (24m ago, 60km SSE of Liberia, depth 4 ...",Wed Sep 05 15:16:56 +0000 2012,Jonathan,
costaRicaEarthquake2012,243367120228974594,"@irasuwindro RT @YahooNews: BREAKING: Magnitude 7.9 earthquake strikes off the coast of Costa Rica, tsunami watch ... http://t.co/QXqN9Xo2",Wed Sep 05 15:16:57 +0000 2012,olivia misnan,
costaRicaEarthquake2012,243367229297676289,"RT @RT_com: BREAKING: 7.9 - magnitude earthquake strikes off the coast of Costa Rica, Caribbean-wide tsunami watch in effect - details t ...",Wed Sep 05 15:17:23 +0000 2012,Cody,Living the best i can
costaRicaEarthquake2012,243367606764056576,RT @cnnbrk: USGS: Magnitude of quake off Costa Rica reduced from 7.9 to 7.6. http://t.co/nVvZPUSG,Wed Sep 05 15:18:53 +0000 2012,Anna MT Santos-Ober,continously working on balancing family/work life while trying to keep my sanity! #livelovegive
costaRicaEarthquake2012,243367720022855680,Costa Rica Earthquake 2012: 7.9 Magnitude Quake Hits Costa Rica http://t.co/dtHKXF2v #jcagain,Wed Sep 05 15:19:20 +0000 2012,JCagain,"JCagain, A for profit charity! Socialising people networking and making a difference in a way that is directly affecting underprivileged people around the world"
costaRicaEarthquake2012,243367816496029696,Damn a 7.6 earthquake hit #CostaRica ... Poor Costa Rica :(,Wed Sep 05 15:19:43 +0000 2012,Ambición,
costaRicaEarthquake2012,243368005214552064,RT @cnnbrk: USGS: Magnitude of quake off Costa Rica reduced from 7.9 to 7.6. http://t.co/nVvZPUSG,Wed Sep 05 15:20:28 +0000 2012,Riccardo Razalas,"WorldOps | Pantheos. Security, Entrepreneurship & Environment. @Disney, @Patriots & @ManUtd. TEXAS | NYC | Winterfell | #ROT"
costaRicaEarthquake2012,243368231706963969,7.6-magnitude quake hits on Costa Rican coast http://t.co/WmdiDVXx #cnn,Wed Sep 05 15:21:22 +0000 2012,Anne Connelly,CEO @ixo_foundation | Faculty at @singularityu | Blockchain | Humanitarian
costaRicaEarthquake2012,243368294621532160,"RT @weathernetwork: Reports now of damaged houses and a collapsed church tower in Nicoya, Costa Rica, near the quake epicentre. #tsunami ...",Wed Sep 05 15:21:37 +0000 2012,Ruvini Godakandae,"#JobDeveloper #Networker | Love exploring & all things community | @Career_Options Writer | Passions: Career Development, Volunteering, Arts & Culture"
costaRicaEarthquake2012,243368676298993666,Earthquake of 7.6 hits Costa Rica... Tsunami warning!,Wed Sep 05 15:23:08 +0000 2012,AlexandraAlencasterW,Mexican living in Madrid
costaRicaEarthquake2012,243368693072023552,Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after a 7.6-mag... http://t.co/NyfZ4eSU,Wed Sep 05 15:23:12 +0000 2012,jasonmiggs,tech freak.love food!!
costaRicaEarthquake2012,243368793773068289,For my friends in Hawaii.. just in case.. 7.9 mag. Quake off of Costa Rica prompted this...http://t.co/YOXlVpn4 - http://t.co/YOXlVpn4,Wed Sep 05 15:23:36 +0000 2012,Andy Petrone,"Fountain Hills, Az. guy in NC. Marrying @Kuebler1007 turkey day '17. Severe wx chaser. Skywarn storm spotter."
costaRicaEarthquake2012,243368961511677953,Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after a 7.6-mag... http://t.co/i98cKt0n,Wed Sep 05 15:24:16 +0000 2012,Teka Sape,"Have you Been disappointed?, Continuously in love?, Love hindered by family?, Or actually was not mate."
costaRicaEarthquake2012,243369246757904385,"RT @Radio_Riquelme: @Reuters
Pacific Tsunami Warning Center keeps warning for Pacific coastal region following Costa Rica earthquake htt ...",Wed Sep 05 15:25:24 +0000 2012,Optimistic,"Actriz y Profesora de Artes Escénicas. Proyecto de Gestión Cultural. David Bowie es mi copiloto y Schiro mi compañero, le fui infiel al vodka y no me perdonó."
costaRicaEarthquake2012,243369351581925377,Strong earthquake hits Costa Rica http://t.co/G6t1GwTW,Wed Sep 05 15:25:49 +0000 2012,mark,this is some tips about how to lose weight i will do my best trying help you life healthy life | fad diets | gain weight | fat loss | abs | burn fat abdominal
costaRicaEarthquake2012,243369645195792384,CNN news Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after ... http://t.co/2HehvYYZ,Wed Sep 05 15:26:59 +0000 2012,Ali Super,
costaRicaEarthquake2012,243369833931104256,RT @CBSNews: Magnitude 7.6 quake hits Costa Rica. LATEST DETAILS (including active tsunami warnings): http://t.co/FuS54wrA,Wed Sep 05 15:27:44 +0000 2012,Being_LadyIrie,"Real Estate Development, interior designing & decorating, author, teacher, Research Consultant. Love skiing, tennis, cooking and travelling."
costaRicaEarthquake2012,243370001707458561,Yahoo/Space- Magnitude 7.9 quake strikes northwestern Costa Rica: WASHINGTON (Reuters) - A 7.9 magnit... http://t.co/o60LTx4g - travel -,Wed Sep 05 15:28:24 +0000 2012,Kristina~,
costaRicaEarthquake2012,243370110771945472,"7.9 quake off Pacific coast of Costa Rica: USGS 
 http://t.co/dFBziPuJ #International",Wed Sep 05 15:28:50 +0000 2012,Tip News,"Quick information, objective and complete – to whom the world political and socioeconomic situation is very important."
costaRicaEarthquake2012,243370358244274176,"Strong 7.9 quake hits Costa Rica, tsunami warning issued - Yahoo! News http://t.co/IgSLlNPo via @YahooNews",Wed Sep 05 15:29:49 +0000 2012,Carla,~ Full Time Top-rated eBay Seller ~
costaRicaEarthquake2012,243370475663806464,"Strong 7.9 quake hits Costa Rica, tsunami warning issued. http://t.co/5paIoWUj",Wed Sep 05 15:30:17 +0000 2012,Richard Rosenstein,"#California #Lawyer @ http://t.co/IVsUiNO1UE handles personal #injury #accident claims, #insurance litigation & business matters from Los Angeles, California."
costaRicaEarthquake2012,243370685391597568,7.9-magnitude quake hits off Costa Rica: An earthquake with a preliminary magnitude of 7.9 struck off the coast ... http://t.co/4vALj5az,Wed Sep 05 15:31:07 +0000 2012,Alyssa Florant,Follow me! Pretty girl from Toronto ON
costaRicaEarthquake2012,243371046093324288,"RT @NewEarthquake: 7.9 earthquake, off the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago, 83km S of Liberia, depth 46km). http: ...",Wed Sep 05 15:32:33 +0000 2012,Cole K,Finnish Canadian. Passionate about nature and always wanting to do my part
costaRicaEarthquake2012,243371213882261505,"7.9 Earthquake in Costa Rica - we were just there-just heard from our friends, they r ok, but so scary!! prayers that it will stay that way!",Wed Sep 05 15:33:13 +0000 2012,The Mrs. B,"Photographer, Figure Skater, Wife, Stepmom/Grandma, Normal 8 to 5 Job, Love to Cook & bake, 3 Champagne, married to a Cowboy, from Germany, Multi Lingual :-)"
costaRicaEarthquake2012,243371243221426176,"RT @abc7newsBayArea: #BREAKING: 7.9 earthquake hits off the coast of Costa Rica, tsunami watch in effect.",Wed Sep 05 15:33:20 +0000 2012,rosamaria,
costaRicaEarthquake2012,243371620700401665,"RT @abcnews: Tsunami warning after quake strikes Costa Ricahttp://t.co/HVOzoRQW",Wed Sep 05 15:34:50 +0000 2012,Richard Dowling,"Head of RTE's Political Unit, previously news editor, prog editor and North East Corr. Views are mine - RTs are just interesting. Big fan & author on #FOI"
costaRicaEarthquake2012,243371809460854784,Magnitude-7.6 earthquake shakes Costa Rica http://t.co/Y8pp9Q4b,Wed Sep 05 15:35:35 +0000 2012,NOLA.com,Latest news and updates from http://t.co/bEcwlBYNEf | Times-Picayune
costaRicaEarthquake2012,243371989832695808,"RT @Reuters: Chile Interior Minister Hinzpeter says not yet issuing evacuation order for country's coastline following Costa Rica quake, ...",Wed Sep 05 15:36:18 +0000 2012,Nika B,"Scientist, artist, maker."
costaRicaEarthquake2012,243372002382057472,"RT @CNNweather: #Tsunami Warnings remain in effect for Costa Rica, Panama, and Nicaragua after the now 7.6M quake: http://t.co/4jg0FjYJ",Wed Sep 05 15:36:21 +0000 2012,Chris P Pickel,"Forward thinking technologist, defeating insipid thinking for yrs.   #Vet 4 Vet Pls reuse anything useful...  #OurRevolution #CTL #atheist #humanist #tpot"
costaRicaEarthquake2012,243372056903815168,RT @LisaDCNN: QUAKE UPDATE: CNN reporting that all Tsunami warnings have been reduced for the Costa Rica quake.,Wed Sep 05 15:36:34 +0000 2012,Oliver Willis,Senior Writer @Shareblue. Previously @mmfa. These are my opinions. I dispense pep talks + tongue lashings. https://t.co/q7JMFdCl9l
costaRicaEarthquake2012,243372182737154048,"RT @CNNweather: #Tsunami Warnings remain in effect for Costa Rica, Panama, and Nicaragua after the now 7.6M quake: http://t.co/4jg0FjYJ",Wed Sep 05 15:37:04 +0000 2012,soledad gordon,
costaRicaEarthquake2012,243372316963254273,[ #COSTARICA #TSUNAMI ADVISORY ]: NO TSUNAMI WAVES REPORTED YET--BE ON ALERT! PRECAUTIONARY EVACUATION RECOMMENDED! #Earthquake #PTWC,Wed Sep 05 15:37:36 +0000 2012,Mike Montealegre,Welcome to the Official Twitter Profile of @mike_online! -- Alive since: i8088 / Computing since: i80286 / Online since: 28.8kbps -- #I'mNOAngel! ^__^
costaRicaEarthquake2012,243372363088003072,"BREAKING NEWS...

A powerful 7.6-magnitude earthquake rocked Costa Rica, rattling buildings and cutting power in... http://t.co/7bpHsLIw",Wed Sep 05 15:37:47 +0000 2012,Schizophrenic Ent,"For services and Bookings 

Contact 

Dwight 756-9458, 351-0416

Email- schizophrenicentertainment@gmail.com"
costaRicaEarthquake2012,243372774167552000,Powerful Earthquake Reported in Costa Rica - ABC News http://t.co/W6UmjhiY (via @ABC),Wed Sep 05 15:39:25 +0000 2012,GIE Dental Lab,"With over 20 years of implant experience, Glendale Implant and Esthetics focuses on solving challenging implant cases with the best cosmetic results."
costaRicaEarthquake2012,243373340386025473,RT @nbcnightlynews: Just in: USGS reports 7.9 magnitude earthquake off the coast of Costa Rica. Tsunami watch issued for the Caribbean.,Wed Sep 05 15:41:40 +0000 2012,Steve Peters,I make things people do. No Mimes Media
costaRicaEarthquake2012,243373348787208193,Costa Rica: Earthquake hits at 7.9 magnitude:  http://t.co/3i2HJ0e6,Wed Sep 05 15:41:42 +0000 2012,popaysmarco,Saling Berbagi Informasi
costaRicaEarthquake2012,243373562663161856,"RT @Disarm: USGS: Major earthquake hits #CostaRica, tsunami warning issued. http://t.co/fF1uny0U @nbcnews #LatinAmerica",Wed Sep 05 15:42:33 +0000 2012,Raydiant Labyrinth,"mother, artist, writefiend"
costaRicaEarthquake2012,243374590288592896,@TheNextCorner you missed our earthquake 7.6 in Costa Rica,Wed Sep 05 15:46:38 +0000 2012,Scott Polk,CEO and Founder of Marketing Nomads ~ SEO & Internet Marketing ~ see me at: http://t.co/ry4ejj54vQ & http://t.co/YzdKMlhULn
costaRicaEarthquake2012,243375215244095488,RT @CNN: 7.6-magnitude quake hits on Costa Rican coast. http://t.co/iRzYxUA0,Wed Sep 05 15:49:07 +0000 2012,Justin Cropper,"I'm a blues lover !!! especially, Otis Rush !He is  Awesome. ツイログ→https://t.co/UYZ9hEoJQd"
costaRicaEarthquake2012,243375475278348289,RT @CNN: 7.6-magnitude quake hits on Costa Rican coast. http://t.co/iRzYxUA0,Wed Sep 05 15:50:09 +0000 2012,Drew,"i like horses, geology...paleo...home...ocean and river..."
costaRicaEarthquake2012,243375504625905664,RT @ninaism: Caribbean tsunami alert issued after powerful 7.9-magnitude quake rocks Costa Rica.,Wed Sep 05 15:50:16 +0000 2012,nina dei,"With every encounter, every experience my routine, how I c n define life as well as myself adapts. So take from that what u will and there in lies my bio x"
costaRicaEarthquake2012,243375546594119680,RT @georgekourounis: Reports that quake has triggered landslides inland in Costa Rica,Wed Sep 05 15:50:26 +0000 2012,Cecelia Morgan,"Formerly Naked Political blogger, Vitamin Cee CEO, current fitness club manager.  Come work out with me!!  https://t.co/NXcE9DiohB"
costaRicaEarthquake2012,243375571747360768,RT @RDLKid: @springrose12 @HDNER Tsunami warning in Caribbean cancelled following Costa Rican earthquake; was meant for Pacific Ocean,Wed Sep 05 15:50:32 +0000 2012,Tuba,"EAL teacher/ teacher coach, London and Istanbul. English, Turkish, and some German! Inhale and exhale! You are alive..Make a difference today!"
costaRicaEarthquake2012,243375852753141760,"RT @moanikitv: No tsunami threat to Hawaii after mag 7.6 earthquake rocks 
Costa Rica",Wed Sep 05 15:51:39 +0000 2012,Twipple,"UH-Hilo Grad, Baseball Tm (NAIA WS), U.S. Army, Infantry (ROTC DMG), interest many but nowadays rarely explored, appreciates simple things & interesting people"
costaRicaEarthquake2012,243375861137539073,Earthquake here in #costarica #temblorcr,Wed Sep 05 15:51:41 +0000 2012,Ana Marcela Herrera,"Crafter 
Candlemaker"
costaRicaEarthquake2012,243376070861144064,#CostaRica Is Costa Rica OK? I'm worried about CostaRica....,Wed Sep 05 15:52:31 +0000 2012,Study_English_Now,"Japanese man/university student last year
I can't use English 
However do my best 
What am I going to do in my future? 
I have no plan....that sucks...."
costaRicaEarthquake2012,243376377057902592,RT @RobDavis_Wx: LANDSLIDE!... road blocked in Costa Rica after M7.6 earthquake http://t.co/e5c2AUas (courtesy: @skasoul) #temblorcr,Wed Sep 05 15:53:44 +0000 2012,Jason R. Hunter,"Science & technology geek with interests in meteorology, space, weather photography, and whatever..."
costaRicaEarthquake2012,243376779690123264,"Powerful earthquake reported in Costa Rica: NOSARA, Costa Rica (AP) — A powerful, magnitude-7.... http://t.co/fueoYIDe (via AP Newsfeed)",Wed Sep 05 15:55:20 +0000 2012,Transitions,"Trans Family OK provides support and resources for transgendered, families and friends."
costaRicaEarthquake2012,243376792289828864,"Powerful earthquake reported in Costa Rica: NOSARA, Costa Rica (AP) — A powerful, magnitude-7.... http://t.co/odMEBADD (via AP Politics)",Wed Sep 05 15:55:23 +0000 2012,Included,Women working Together for Human Rights. Our Vision is a World where all are valued and included.
