tweet_id,event_id,event_name,full_text,date
204795004588261376,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"Italy earthquake: modern buildings, not ancient ones, pose biggest threat ( video) - http://t.co/ZUAKbEeV: http://t.co/X6tHgRPv",Tue May 22 04:45:08 +0000 2012
204909114848055296,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Tue May 22 12:18:34 +0000 2012
204910071120019456,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
204912839381618689,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Tue May 22 12:33:22 +0000 2012
204926470869618689,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
204972050371190784,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @INGVterremoti: #terremoto Ml:2.8 2012-05-22 16:18:40 UTC Lat=36.68 Lon=14.61 Prof=11.0Km Prov=Sicily, Italy",Tue May 22 16:28:39 +0000 2012
204979012903256064,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Tue May 22 16:56:19 +0000 2012
204994779308769280,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"Italy earthquake hits parmesan production - :(
http://t.co/roE5okZi
via @guardian",Tue May 22 17:58:58 +0000 2012
205002933023145985,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Tue May 22 18:31:22 +0000 2012
205024114245771265,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Tue May 22 19:55:32 +0000 2012
205054044824281088,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Tue May 22 21:54:28 +0000 2012
205105508925972481,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @Peepsqueak: Italy declares state of emergency in quake zone - Khaleej Times http://t.co/EElIZSBz RT @from_italy,Wed May 23 01:18:58 +0000 2012
205121308864942080,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Wed May 23 02:21:45 +0000 2012
205210593039368192,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @InsuranceInsEU: Italy quake: Low level of insurance claims expected http://t.co/VKjmz0aF #Insurance #Europe,Wed May 23 08:16:32 +0000 2012
205419045737086976,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @NewEarthquake: 4.5 earthquake, northern Italy. May 23 11:41pm at epicenter (18m ago, 34km N of Bologna, depth 9.1km). http://t.co/6M ...",Wed May 23 22:04:51 +0000 2012
206243624919375872,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,#EarthquakeDetector Alert #Alarm PGS047 NoCalibrationNeeded http://t.co/9VLwnHgw via @amazon #deal #terremoto #mexico #chile #italia #US #PR,Sat May 26 04:41:26 +0000 2012
206402928787996672,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Sat May 26 15:14:27 +0000 2012
206958078481006592,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @robertdunn7: 1 OF 50 EQ'S IN ITALY TODAY - Earthquake - Magnitude 4.3 - SOUTHERN ITALY - 2012 May 28, 01:06 UTC: http://t.co/Im8ienLF",Mon May 28 04:00:25 +0000 2012
207372639281491968,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @RafaVenegas: LO ÙLTIMO: Sismo en Italia. 5.8 earthquake, northern Italy. (17m ago, 40km NNW of Bologna, depth 9.6km). http://t.co/XB ...",Tue May 29 07:27:44 +0000 2012
207373847241035777,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @todayshow: RT @BreakingNews USGS: Italy hit by magnitude 6.0 earthquake, 32 miles north-east of Parma - @Reuters",Tue May 29 07:32:32 +0000 2012
207374447026511872,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @BBCBreaking: Magnitude 5.8 #earthquake hits northern #Italy. Details soon: http://t.co/pDpTawj7,Tue May 29 07:34:55 +0000 2012
207375013249155073,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @BBCBreaking: Magnitude 5.8 #earthquake hits northern #Italy. Details soon: http://t.co/pDpTawj7,Tue May 29 07:37:10 +0000 2012
207376661623226369,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
207380457459953664,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
207392876819259393,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
207393052967440384,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"5.8-magnitude quake hits northern Italy, causes more buildings to crumble: http://t.co/WTDgOJOT - VW /via @AP",Tue May 29 08:48:51 +0000 2012
207397515706896384,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Three dead in Italy quake - news agency http://t.co/SqBNlYbj [@Reuters #news],Tue May 29 09:06:35 +0000 2012
207415207276978176,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"""@bbcscitech: New deadly quake hits north Italy http://t.co/mJ9G8nIB"" Praying for the Italians.",Tue May 29 10:16:53 +0000 2012
207418692764581888,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
207418898256105473,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Update: Agencies report strong earthquake that shook northern Italy has killed 'at least 6 people' - @Reuters http://t.co/ALNImKfA,Tue May 29 10:31:33 +0000 2012
207438942830731264,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @cnnireport: A 5.8-magnitude earthquake hit northern Italy, killing at least 8 . Are you there? Share your story http://t.co/VbamzIDQ",Tue May 29 11:51:12 +0000 2012
207454197531156480,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Hoping everyone will be OK... Earthquake in northern Italy kills at least 10 – http://t.co/KlS39GY0 http://t.co/g3dGINoA via @USATODAY,Tue May 29 12:51:49 +0000 2012
207459377517572096,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @USATODAY: Magnitude-5.8 quake hit Italy, killing at least 10 in a region still recovering from a fatal tremor on May 20: http://t.co ...",Tue May 29 13:12:24 +0000 2012
207462116393889792,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @nickjonasworld: This morning there was an earthquake in the north of Italy. #PrayforItaly,Tue May 29 13:23:17 +0000 2012
207464142213365761,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"SECOND BIG QUAKE HITS NORTHERN ITALY, 10 DEAD http://t.co/BDEJSUiJ",Tue May 29 13:31:20 +0000 2012
207468177138003968,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Latest update:  #quake #Italy  15 dead   5000 people evacuated ...,Tue May 29 13:47:22 +0000 2012
207469489984507904,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,@Nicaea1 praying for those who died in the earthquake in N Italy Requiescant in pace,Tue May 29 13:52:35 +0000 2012
207475651387719681,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"@georgeanng ,,are you guys ok??? I just heard there was an earthquake in Italy! please email me back if you can. send me a tweet whatever!!!",Tue May 29 14:17:04 +0000 2012
207476829987155968,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,ANOTHER ONE? RT @nydailynews Italy rocked by 5.8 earthquake; 9 dead http://t.co/kApumQkV,Tue May 29 14:21:45 +0000 2012
207478297993551874,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"#Canadian citizens affected by #earthquake @ #Italy, contact  Embassy @ (39)06-854-442911 or @international.gc.ca @DFAIT_MAECI #terremoto",Tue May 29 14:27:35 +0000 2012
207478482547113986,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Earthquake in Italy: 15 dead; anger rises over reoccupied buildings: http://t.co/cUTBx5Kg via @TorontoStar,Tue May 29 14:28:19 +0000 2012
207480101569433600,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,#fear #earthquake What is happening to our Italy? To our world? No one in the world seems to care about....,Tue May 29 14:34:45 +0000 2012
207483301789839362,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
207486225244897280,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,“@BBCWorld: In pictures: #Earthquake in #Italy http://t.co/JyQan8ud #terremoto” @juhui67 @tora3x @Miow45,Tue May 29 14:59:05 +0000 2012
207491602330042369,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Tue May 29 15:20:27 +0000 2012
207503556092239873,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"@NiallOfficial niall, today in italy there was an earthquake. :c",Tue May 29 16:07:57 +0000 2012
207504025866870784,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @HandofHope: Please join us in praying for those affected by today's earthquake in Northern Italy http://t.co/vjZz3iTQ,Tue May 29 16:09:49 +0000 2012
207504504030105601,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,“@ThatDudeDeon Earthquake in italy…Children being slaughtered in Syria…. Pray for the world!”,Tue May 29 16:11:43 +0000 2012
207506680852905984,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @BBCBreaking: Magnitude 5.8 #earthquake hits northern #Italy. Details soon: http://t.co/pDpTawj7,Tue May 29 16:20:22 +0000 2012
207532425486671872,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"Death toll rises to 15 in Italy quake: A strong earthquake rocked northeastern Italy today, killing at least 15 ... http://t.co/CbZxBBAe",Tue May 29 18:02:40 +0000 2012
207546048615424000,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Double quake highlights Italy's seismic perils - AFP: AFPDouble quake highlights Italy's seismic perilsAFPPARIS ... http://t.co/ahXeKN2x,Tue May 29 18:56:48 +0000 2012
207555909390569472,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,http://t.co/ohZH85Te Double quake highlights Italy's seismic perils: Two killer earthquakes that struck northeas... http://t.co/wwJtDS47,Tue May 29 19:35:59 +0000 2012
207558480511512576,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,❄ Italy Quake Strikes Already Battered Region http://t.co/JcUjvaI9,Tue May 29 19:46:12 +0000 2012
207567443726581761,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,At least 17 dead after Italy quake; thousands homeless: Rescue workers combing through the rubble of Italy's lat... http://t.co/ZQw2LlMV,Tue May 29 20:21:49 +0000 2012
207588310409953280,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @MimiSimpsonGrey: @CodySimpson YOU KNOW WHAT SUCKS? THE FACT THAT YOU IGNORE US IN ITALY, THIS EARTHQUAKE IS DEVASTING US AND YOU DON ...",Tue May 29 21:44:44 +0000 2012
207603338601168896,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,DTN Pakistan: 6-magnitude quake kills 15 in Italy: CAVEZZO - At least 15 people were killed and many buildings d... http://t.co/43IRSd7M,Tue May 29 22:44:27 +0000 2012
207704417108103169,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
207738428740206592,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"@jaredleto Have a thought for the earthquake victims of 'Emilia, Italy.thanks!",Wed May 30 07:41:15 +0000 2012
207740311965929472,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Italy quake kills at least 16 - Mohave Valley News: http://t.co/Hxt8jjzJ.auItaly quake kills at least 16Mohave Va... http://t.co/O3Muzoxl,Wed May 30 07:48:44 +0000 2012
207759840666333186,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"EvillySexyBitch

 RT- 15 Killed in 5.8-Magnitude Quake in North Italy - David Icke Website http://t.co/hAotF0gH http://t.co/e19ynIZj",Wed May 30 09:06:20 +0000 2012
207761270907224064,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,Search on for 1 missing in Italy's 2nd May quake http://t.co/JHJblHLD,Wed May 30 09:12:01 +0000 2012
207769466594004992,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,#terremoto #earthquake helicopter video http://t.co/JJaZRie1,Wed May 30 09:44:35 +0000 2012
207811501887721472,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,News: Italy rescuers pull woman from quake rubble - Reuters http://t.co/Sl0CQVl2,Wed May 30 12:31:37 +0000 2012
207826383290896384,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
207898516931100673,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @selenagomez: Thank you for all of your concerns!! Earthquake was scary but thankfully everyone is ok. Praying for Italy,Wed May 30 18:17:23 +0000 2012
207898768610312192,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,VIDEO - Italy quake: Rescue operation goes on http://t.co/MWbEIwri,Wed May 30 18:18:23 +0000 2012
207946554282213379,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"Please,solidarity for those affected by the earthquake in Italy!!!",Wed May 30 21:28:16 +0000 2012
208245939524214784,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
209395929592238081,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"5.1-magnitude #quake hits #Italy, some damage reported http://t.co/uJ24SK26| rt @RT_com #news",Sun Jun 03 21:27:34 +0000 2012
209445258801577984,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"@JoCalderone ITALY = OBRIVAETSA HEART BLOOD-heart aches for Italy LADY GAGA AND VIKTOR REBEL.ROME, June 4 - An earthquake with magnitude 5.1",Mon Jun 04 00:43:35 +0000 2012
209549344649646080,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
209669230440873984,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
209720371585363968,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,#europe Quake risks are crippling Italy’s biomedical industry: The rich biomedical industry nestled around... http://t.co/cbEa1dTe #news,Mon Jun 04 18:56:47 +0000 2012
210224065552719872,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"earthquake - M 4.4, Northern Italy: 2012-06-06 04:08:33 44.58 12.17 10 km A http://t.co/NootZsON",Wed Jun 06 04:18:17 +0000 2012
210250279956905984,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,“@newsfromitaly: A magnitude 4.5 #earthquake occurred in northern #Italy around 06:08am this morning #news”,Wed Jun 06 06:02:27 +0000 2012
204033969124155392,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @Reuters: BREAKING NEWS: 6.3 magnitude earthquake strikes northwest of Bologna, Italy: USGS",Sun May 20 02:21:03 +0000 2012
204034585670062080,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @USGSted: Strong earthquake,
NORTHERN ITALY,
May-20 02:03 UTC,
261 #terremoto tweets/min, 
http://t.co/0FKAcV05",Sun May 20 02:23:30 +0000 2012
204038352146673664,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @Reuters: 5.9-magnitude earthquake strikes near Bologna, Italy  (the earthquake had initially registered at magnitude 6.3) http://t.c ...",Sun May 20 02:38:28 +0000 2012
204039874679025664,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @Reuters: 5.9-magnitude earthquake strikes near Bologna, Italy  (the earthquake had initially registered at magnitude 6.3) http://t.c ...",Sun May 20 02:44:31 +0000 2012
204046325518577664,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"5.9-magnitude earthquake strikes near Bologna, Italy 

Full Article: http://t.co/HLVjrFuY 

A 5.9-magnitude earthquake struck near Bologna…",Sun May 20 03:10:09 +0000 2012
204049387389857792,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,RT @mpoppel: 5.1-magnitude aftershock hits northern Italy - USGS #terremoto,Sun May 20 03:22:19 +0000 2012
204083688382799872,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"#InstantFollowBack Quake hits northern Italy, one dead http://t.co/s9bzLgdE #TFB #FF #F4F #TFW",Sun May 20 05:38:37 +0000 2012
204085705847226368,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,,
204087073186127872,TRECIS-CTIT-H-Test-008,italyEarthquakes2012,"RT @epicenterx: Earthquake - Magnitude 4.0 - NORTHERN ITALY - 2012 May 20, 02:37 UTC http://t.co/G6ljbD94",Sun May 20 05:52:04 +0000 2012
