tweet_id,event_id,event_name,full_text,date
402954540560822272,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @Real_Liam_Payne: Contribute to #Haiyan relief efforts. Donate to the @RedCross via iTunes at http://t.co/DMTOB8932K,Wed Nov 20 00:20:23 +0000 2013
402956289593987072,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Yeb Sano tells UN summit in Warsaw “colossal devastation” from Typhoon Haiyan should serve as warning to planet http://t.co/QJbdAByhX0,Wed Nov 20 00:27:20 +0000 2013
402961830286356480,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @Real_Liam_Payne: Contribute to #Haiyan relief efforts. Donate to the @RedCross via iTunes at http://t.co/DMTOB8932K,Wed Nov 20 00:49:21 +0000 2013
402995657310347264,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @instagram: Surviving the Storm: Documenting the Aftermath of Typhoon Haiyan on Instagram http://t.co/o8WxseKGfY #Haiyan,Wed Nov 20 03:03:46 +0000 2013
403007724343939072,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @Real_Liam_Payne: Contribute to #Haiyan relief efforts. Donate to the @RedCross via iTunes at http://t.co/DMTOB8932K,Wed Nov 20 03:51:43 +0000 2013
403050451723386880,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,DEC Philippines Typhoon Appeal - BBC | Watch: http://t.co/Lx2D8NCEW3,Wed Nov 20 06:41:30 +0000 2013
403093044880101376,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @patrickwitty: Seven Days of Tragedy, @adamjdean's deeply moving photos from Typhoon Haiyan @TIME http://t.co/RcfJ7RErGx http://t.co/lKZ…",Wed Nov 20 09:30:45 +0000 2013
403094798078574592,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,http://t.co/5CZjZBDsbZ - Grisly race to identify the Philippines' typhoon dead http://t.co/r8dVvxw0GE,Wed Nov 20 09:37:43 +0000 2013
403104654688411649,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @ANCALERTS: Pag-IBIG grants 3-month moratorium to typhoon-hit homeowners http://t.co/IleCtYhENJ #YolandaPH,Wed Nov 20 10:16:53 +0000 2013
403168840156454912,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
403198581953146881,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @WFP: Interactive @WFP map of #Philippines shows typhoon path, affected areas, aid hubs, supply routes: http://t.co/s5RcpHqsIt #Haiyan",Wed Nov 20 16:30:07 +0000 2013
403216810406727680,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @paugasol: Kids in the #Philippines need help. Im pledging $1,000 per pt @ Friday's game. Will u pledge w me? http://t.co/Sz9oRu1tiq @UN…",Wed Nov 20 17:42:33 +0000 2013
403223257060364289,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @paugasol: Kids in the #Philippines need help. Im pledging $1,000 per pt @ Friday's game. Will u pledge w me? http://t.co/Sz9oRu1tiq @UN…",Wed Nov 20 18:08:10 +0000 2013
403249697927991296,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @OxfamAmerica: THANK YOU to everyone who has donated to our Typhoon #Haiyan relief efforts. Your support is helping us save lives. http:…,Wed Nov 20 19:53:14 +0000 2013
403263283291230209,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @Real_Liam_Payne: Contribute to #Haiyan relief efforts. Donate to the @RedCross via iTunes at http://t.co/DMTOB8932K,Wed Nov 20 20:47:13 +0000 2013
403292072976719874,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @AvrilLavigne: Millions have been affected by Typhoon #Haiyan. Help survivors w/ @mercycorps &amp; I’ll match your donation this week: http:…,Wed Nov 20 22:41:37 +0000 2013
403352865223106562,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @ABSCBNNews: MT @charievilla: Packed with love: Ding hugs every relief pack she fills -Negrenses Volunteer Group #YolandaPH http://t.co/…,Thu Nov 21 02:43:11 +0000 2013
403365779510276096,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @TwitchTVSupport: Twitch Store re-opened. 100% of ALL the profits go to Typhoon Haiyan aid. Purple, Red, Yellow, Blue t-shirts. GOGOGO! …",Thu Nov 21 03:34:30 +0000 2013
403406342607491072,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @alansmurray: Was big story last week 1) Obamacare, or 2) Philippines typhoon?.  MSNBC and Fox said 1), CNN and Al Jazeera said 2). http…",Thu Nov 21 06:15:41 +0000 2013
403413636485742592,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @PlanAsia: People use shelter kits distributed by Plan to rebuild their houses in Hernani after #Haiyan/#YolandaPH. http://t.co/9pGhUSV5…,Thu Nov 21 06:44:40 +0000 2013
403539440460521472,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @paugasol: Just incredible RT“@FilLakersCom: Typhoon Yolanda wont stop the Filipinos from playing basketball. @paugasol http://t.co/b8lR…,Thu Nov 21 15:04:34 +0000 2013
403561187922567168,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,I just donated to the @britishredcross #Typhoon Haiyan Appeal with #authorsforthephillipines Please donate at http://t.co/ERe5NWfdb2,Thu Nov 21 16:30:59 +0000 2013
403612815619264514,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Philippines government considers huge cost of rebuilding after Typhoon Haiyan | Watch: http://t.co/N2TQZEMWsv,Thu Nov 21 19:56:08 +0000 2013
403633938104455168,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Victoria Beckham Donates Dozens of High Heels to Help Raise Money for Typhoon Haiyan Victims http://t.co/Z2izY5RJDC http://t.co/x4xnNjY2Rj,Thu Nov 21 21:20:04 +0000 2013
403689936294924288,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Satellite Images Show Typhoon Haiyan's Devastation: 
New NASA satellite images of the Philippines shed more li... http://t.co/pmZ86i0JXE",Fri Nov 22 01:02:35 +0000 2013
403763957359329280,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,My Heart goes to the victim of typhoon Yolanda..,Fri Nov 22 05:56:43 +0000 2013
403781426622894081,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,@Chelsea_Huggett @czd @AureDay @DavidLithLewis @CBMworldwide Great team thanks to you all for commitment to #disability in #Haiyan  response,Fri Nov 22 07:06:08 +0000 2013
403893297120178176,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,#David and #VictoriaBeckham sell designer clothes and shoes to #BritishRedCross in #Kensington  4 Typhoon Haiyan...  http://t.co/m9RBxHvjLL,Fri Nov 22 14:30:40 +0000 2013
404072469369069568,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,#collaborativecarnival open discussions and networking on relief &amp; rehabilitation start at 1pm! #reliefPH #yolandaph http://t.co/V2S7QG5T0A,Sat Nov 23 02:22:38 +0000 2013
404174932042448896,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
404405115450183680,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Thank you #lbcexpress! For donating your shipping services for #TyphoonHaiyan donations,Sun Nov 24 00:24:27 +0000 2013
404457418421071873,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
404785475887452161,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Join us for Strength in Community a #Philippines typhoon relief telethon NOW http://t.co/1B3ZGE4rIk w/ @kidheroes @ajxy @nickisun,Mon Nov 25 01:35:52 +0000 2013
404845873861234688,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,The victims of Typhoon Haiyan need your help. Help them with a donation at #ChurpForPH! http://t.co/j38pJU59rU http://t.co/lBRFvH462L,Mon Nov 25 05:35:52 +0000 2013
404919798473031680,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @sophiesumner8: Who's joining me today at the #allstarallout basketball game in #pasigcity to raise money for #YolandaPH victims,Mon Nov 25 10:29:37 +0000 2013
404920536700321792,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,TOMS Shoes are positioned with Giving Partners responding to Typhoon Haiyan http://t.co/WIJS6lbSGa,Mon Nov 25 10:32:33 +0000 2013
404920696075472896,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @UN: 8 images from the front lines of @WFP emergency operation in Philippines.  http://t.co/FTc5zI8MBe  #Haiyan http://t.co/1WNJ4TfJZS,Mon Nov 25 10:33:11 +0000 2013
404938903557120001,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Starting #GivingTuesday early. I ran 8.063 @CharityMiles 4 @WFP's #Haiyan relief &amp; @soles4souls. Thx2 @Lifeway_Kefir. #LifewayGives,Mon Nov 25 11:45:32 +0000 2013
405028598723387393,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @USGandE: In the spirit of GIVING, we continue to help those in the #Philippines and are donating $10 on your behalf. JOIN US! http://t.…",Mon Nov 25 17:41:57 +0000 2013
405081530860441600,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
405113667618078720,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @richardbranson: Moving story - #Haiti farmers pull together to sow some hope in the #Philippines http://t.co/H8apYCeBsy,Mon Nov 25 23:19:59 +0000 2013
405116825903435776,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Thank you!!! :( President Obama on Typhoon Haiyan: http://t.co/M1IMMFswi7 via @youtube,Mon Nov 25 23:32:32 +0000 2013
405243242242768896,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @ForeignOfficial: Don't miss the final #foreigncorrespondent for 2013. Into the hidden places hit by #TyphoonHaiyan and the stoicism of …,Tue Nov 26 07:54:52 +0000 2013
405315510101110784,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @Harry_Styles: Millions in the Philippines need clean water &amp; shelter now. @oxfamgb is there: donate to their #Haiyan appeal! http://t.c…,Tue Nov 26 12:42:02 +0000 2013
405326369132797952,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"""THAT'S WHAT ITS ALL ABOUT.WHEN YOU MAKE IT,GIVE BACK"".Alicia Keys visits typhoon refugees in Philippines http://t.co/ywrAFlVaO0",Tue Nov 26 13:25:11 +0000 2013
405344002016575488,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Sorting task @philredcross earlier today #volunteernow #TyphoonHaiyan #YolandaPH http://t.co/tPzQEZQi27,Tue Nov 26 14:35:15 +0000 2013
405368026956333056,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @decappeal: Truly outstanding! Your donations will reach those in need &amp; make a HUGE difference. #TyphoonAid #Philippines http://t.co/Ak…,Tue Nov 26 16:10:43 +0000 2013
405388440633483265,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,@WFP @WFPUSA Thank you @Ludacris for your generosity and support for the Filipino people! #Philippines #Haiyan,Tue Nov 26 17:31:50 +0000 2013
405400331523465216,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @ladygaga: Born This Way (Country Road Version) is included on #SongsForThePhilippines to raise money for #Haiyan relief efforts http://…,Tue Nov 26 18:19:05 +0000 2013
405471819219476480,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @UNICEF: We are #ThereafterHaiyan. Restoring water, delivering supplies &amp; keeping children safe. Be there for the #Philippines http://t.…",Tue Nov 26 23:03:09 +0000 2013
405531722252431360,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @UNICEFNZ: Amazing news! Donations to our appeal for the #philippines have reached $1.3m. Thanks so much! : http://t.co/woTKclE57i #Haiy…,Wed Nov 27 03:01:11 +0000 2013
405555248124944384,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,.@ladygaga Born This Way(Country Road Version)is included on #SongsForThePhilippines 2raise money for #Haiyan Relief http://t.co/6kdnxrcmTV,Wed Nov 27 04:34:40 +0000 2013
405635229324288000,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"156,000 lactating women need help after #Haiyan. What are we doing? Ask Humanitarian Response Chief Ugochi Daniels. Use #every1counts!",Wed Nov 27 09:52:29 +0000 2013
405640493172015104,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,We did our part for the survivors of haiyan typhoon.. Ntg makes you feel better than giving a hand to… http://t.co/TXkCYDHuPg,Wed Nov 27 10:13:24 +0000 2013
405672281768067072,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"4/6 You can help the victims of the super typhoon by downloading ""Songs For The Philippines""",Wed Nov 27 12:19:43 +0000 2013
405755639382568960,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
405773037376532480,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @BCGovNews: BC Liquor Stores accept donations for #Philippines typhoon relief: http://t.co/OLNLodEn2F @redcrosscanada,Wed Nov 27 19:00:05 +0000 2013
405964817695256577,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Typhoon Haiyan in the #Philippines also #destroyed livelihoods - Nov 28 @ 2:41 AM ET http://t.co/Zz9jlRMwxQ,Thu Nov 28 07:42:09 +0000 2013
406060410106679296,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Help children recover from trauma #Philippines Give $30 for 1 child and share for many more! http://t.co/Hk1yaH2eaQ #DT @operationSAFE,Thu Nov 28 14:02:00 +0000 2013
406065179021938689,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Help children recover from trauma #Philippines Give $30 for 1 child and share for many more! http://t.co/CpFIVUwAcE #DT @operationSAFE,Thu Nov 28 14:20:57 +0000 2013
406095260583231488,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,OpenMarket drives mobile donations for Disasters Emergency Committee Philippines Typhoon Appeal http://t.co/O7lZ1Z6Hnd,Thu Nov 28 16:20:29 +0000 2013
406229591531859968,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @IslandRecords: Download ""Songs for the Philippines"" ft. @JustinBieber's ""I Would"" | Proceeds go to the #Haiyan relief efforts - http://…",Fri Nov 29 01:14:16 +0000 2013
406254233084637185,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @katyperry: GUYS! Today is a day to give THANKS &amp; be GIVING. Contribute to #Haiyan relief efforts w/new remix of #Unconditionally http:/…,Fri Nov 29 02:52:11 +0000 2013
406290148893016064,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @AboitizFDN: Truly grateful to the volunteers that helped us out! #BangonVisayas #ReliefPH #YolandaPH http://t.co/oYJeioGHBy,Fri Nov 29 05:14:54 +0000 2013
406333153104916480,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @IslandRecords: Download ""Songs for the Philippines"" ft. @JustinBieber's ""I Would"" | Proceeds go to the #Haiyan relief efforts - http://…",Fri Nov 29 08:05:47 +0000 2013
406588997243138048,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Bloggers Unite Fundraising Giveaway Event | 8 winners with over $860 worth of prizes. Enter now! #ReliefPH http://t.co/0L5LSzqDBz,Sat Nov 30 01:02:25 +0000 2013
406713979126300673,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,@UNOCHA reports: Aid agencies deliver relief to #Haiyan victims http://t.co/i76hUpgl7e @rapplerdotcom,Sat Nov 30 09:19:03 +0000 2013
406757025277034496,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,2 weeks since #Haiyan. Can the Philippines 'build back better' to lessen the impact of another #disaster? http://t.co/ggdG7LFM2F,Sat Nov 30 12:10:06 +0000 2013
406812612366958592,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Ballymena family moving to #Philippines to help #TyphoonHaiyan victims - http://t.co/5X8ZXS3p2a http://t.co/HaoDePXu3P,Sat Nov 30 15:50:59 +0000 2013
406910167687909376,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @IslandRecords: Download ""Songs for the Philippines"" ft. @JustinBieber's ""I Would"" | Proceeds go to the #Haiyan relief efforts - http://…",Sat Nov 30 22:18:38 +0000 2013
407010919080660992,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @kiraycelis: Galing siya sa Car show to support the Philippines typhoon relief effort. :( Goodbye, Brian O'Conner. Thank you, Paul Walke…",Sun Dec 01 04:58:59 +0000 2013
397915554066857985,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Tropical storm Haiyan intensifies into typhoon; to enter PH Thursday morning | The Manila Times Online http://t.co/5VNuu4NtOl,Wed Nov 06 02:37:15 +0000 2013
398046118547685376,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
398069539570606080,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @scarletonradio: For everyone in Cebu. Here are some numbers you might need. #YolandaPH http://t.co/Kl3iSrifiM,Wed Nov 06 12:49:08 +0000 2013
398098136326864896,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Lord God, I am praying for the safety of all the people especially those who will be affected of Typhoon Yolanda bahala na po kayo BRO.AMEN!",Wed Nov 06 14:42:46 +0000 2013
398128108798083072,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Status update for Typhoon Yolanda. Brace yourselves. http://t.co/X3Zjnfc639,Wed Nov 06 16:41:52 +0000 2013
398267045134880768,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @MariRamosCNN: Super Typhoon #Haiyan becomes strongest storm of 2013. 
Winds have increased to 280kph/170mph gusting to 330kph/205mph #C…",Thu Nov 07 01:53:57 +0000 2013
398299307725430784,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @STcom: RT @STForeignDesk: #Philippines braces for super typhoon, the strongest this year http://t.co/wYJrXnBm19 http://t.co/xEsaOU3NHx",Thu Nov 07 04:02:09 +0000 2013
398341703767048192,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Powerful storm heads for Philippines: Authorities in the Philippines brace for the arrival of Typhoon Haiyan, ... http://t.co/JEsjjINbab",Thu Nov 07 06:50:37 +0000 2013
398388545754132480,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"`
Typhoon ""YOLANDA""

Tropical Cyclone Archive | Tropical Cyclone Warning for Shi...: ` Typhoon ""YOLANDA"" Tropi... http://t.co/r3Nkt34KIa",Thu Nov 07 09:56:45 +0000 2013
398391037145530368,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @jolorevilla: All classes pre-school to HS public and private will be suspended tom Nov8 in the Province of Cavite due to super typhoon …,Thu Nov 07 10:06:39 +0000 2013
398428236431884289,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
398482456195522560,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,#Haiyan Short Floater - Visible Imagery Loop http://t.co/rL41M5uBO2,Thu Nov 07 16:09:55 +0000 2013
398493835367833600,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @Accu_Jesse: Most popular twitter accounts w/ Super #Typhoon #Haiyan #Yolanda = @ANCALERTS @dost_Pagasa @ABSCBNChannel2,Thu Nov 07 16:55:08 +0000 2013
398507798172295168,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @MichaelRLowry: Incredible #surge threat RT @NCSUCane Potential disaster in #Philippines w/ #Haiyan. At least 17 ft surge per #PAGASA ht…,Thu Nov 07 17:50:37 +0000 2013
398522385969602560,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @ClimateCentral: Super Typhoon Haiyan is one of strongest storms in world history. Set to assault Philippines. Details: http://t.co/XauZ…,Thu Nov 07 18:48:35 +0000 2013
398541633634836480,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
398554862473842688,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @NOAA: NEW detailed imagery of Super #Typhoon #Haiyan's eye: http://t.co/MYjOBdNzTu @NOAASatellites #SuomiNPP #Philippines http://t.co/m…,Thu Nov 07 20:57:38 +0000 2013
398557123187339264,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @weathernetwork: Wow. RT @PhilippineStar Hours from landfall, a stunning view of #YolandaPH, among the strongest typhoons in history htt…",Thu Nov 07 21:06:37 +0000 2013
398570528182509568,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Strongest typhoon of the year slams Philippines http://t.co/vc87m1Pm3J,Thu Nov 07 21:59:53 +0000 2013
398582515512119296,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @TrunewsRadio: Super typhoon Haiyan aims at Philippines; 'significant loss of life' predicted http://t.co/MX6GZ9pSyx,Thu Nov 07 22:47:31 +0000 2013
398584667215265793,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Good Morning
#YolandaPH #keepsafe #stayathome",Thu Nov 07 22:56:04 +0000 2013
398585778697416704,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @BBCBreaking: Typhoon #Haiyan, world's strongest storm of 2013, makes landfall in Philippines with winds up to 235 km/h (146mph) http://…",Thu Nov 07 23:00:29 +0000 2013
398600026748092416,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,#YolandaPH Power restored in Naga City #Cebu,Thu Nov 07 23:57:06 +0000 2013
398606167183589376,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Experts now say Yolanda maybe the strongest typhoon ever recorded to hit land, exceeding category 5 strength. http://t.co/dbXLRQe7v3",Fri Nov 08 00:21:30 +0000 2013
398606909600567296,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @ANCALERTS: PHOTO via @ukgdos PIC: See Tacloban City downtown before and during the storm surge #YolandaPH http://t.co/ITWY7HGnXQ,Fri Nov 08 00:24:27 +0000 2013
398615281410404353,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
398615310783094784,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @YahooNews: Typhoon #Haiyan is shaping up to be one of the most-powerful storms ever recorded in history http://t.co/rJUp8DK7ni,Fri Nov 08 00:57:50 +0000 2013
398617563107573760,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @MichPadayhag: There are 529 evacuation centers, 73,522 evacuees, and 21, 894 families recorded in whole Central Visayas. #YolandaPH",Fri Nov 08 01:06:47 +0000 2013
398619572204355584,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,getting scary every minute... Prayers for everyone's Safety... #YolandaPH,Fri Nov 08 01:14:46 +0000 2013
398625456796086274,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,“@ANCALERTS: World's most powerful typhoon hits PH http://t.co/jthNMfagqZ #YolandaPH”,Fri Nov 08 01:38:09 +0000 2013
398627411329183744,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"""@ANCALERTS: PAGASA: Improved weather across the country tomorrow. #YolandaPH""",Fri Nov 08 01:45:55 +0000 2013
398634541666955265,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @THESarahD29: This is the image I saw as I walked into my show meeting @weatherchannel  today. Stunning, horrifying... #Haiyan http://t.…",Fri Nov 08 02:14:15 +0000 2013
398635158212866048,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,,
398645543313739776,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Guys, it's always better to be prepared. It may be quite sunny and dry at this time but remember, #YolandaPH's rain circulation is big.",Fri Nov 08 02:57:58 +0000 2013
398651339859042304,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Prayers Needed: Super Typhoon, Likely Strongest in Recorded History, Slams into Philippines http://t.co/5EEVksGZis #Catholic",Fri Nov 08 03:21:00 +0000 2013
398656498839994368,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @xoxoalifa: Strongest typhoon in the world. #YolandaPH,Fri Nov 08 03:41:30 +0000 2013
398658960896851968,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @HollywoodDebi: Frightening videos and pix of the devestation being wreaked by Super #TyphoonHaiyan 
http://t.co/IQhvW45CQ9",Fri Nov 08 03:51:17 +0000 2013
398663016801005569,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,#linkaloo #newsUK Powerful Typhoon Haiyan Hits Philippines - Wall Street Journal http://t.co/SpgckGGVWK,Fri Nov 08 04:07:24 +0000 2013
398666238034857984,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"Super typhoon #Haiyan hits #Philippines, slams into central island.",Fri Nov 08 04:20:12 +0000 2013
398670419751735296,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,Powerful typhoon slams into Philippines http://t.co/67Hb68FKso,Fri Nov 08 04:36:49 +0000 2013
398671057290158080,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @darwinology: ""Yolanda is the strongest tropical cyclone on record to make landfall in world history."" #PrayForThePhilippines  #Haiyan #…",Fri Nov 08 04:39:21 +0000 2013
398672793727795200,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,RT @inquirerdotnet: PHOTO: Latest doppler image from Cebu station as #YolandaPH makes landfall in Iloilo. http://t.co/QsPr0aj3eS | via @nab…,Fri Nov 08 04:46:15 +0000 2013
398680033092329472,TRECIS-CTIT-H-Test-015,typhoonYolanda2013,"RT @govph: Collated gov't advisories on #YolandaPH, with crowdsourced Google crisis &amp; relief map: http://t.co/9ZTp7QQC5I http://t.co/QKa6jI…",Fri Nov 08 05:15:01 +0000 2013
