postID,categories,indicatorTerms,priority,timestamp,full_text
541370432708829184,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",[],Low,2018-09-10 14:51:43,Over a half million Filipinos have fled their homes during Typhoon Hagupit's approach-the storm has made landfall in the central Philippines
541458822968389632,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-12 16:04:49,"The latest on #TyphoonHagupit
http://t.co/mGsKjiIGnO http://t.co/PlW9wBMhnb"
541376059489669120,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-10 15:15:26,#Mighty Typhoon Barrels Straight Toward the Philippines - TIME http://t.co/GaX4V9NCbw
541436329360244736,"['Sentiment', 'Discussion']",[],Low,2018-09-11 16:38:47,
541284814704222208,"['MultimediaShare', 'Official', 'Advice']",[],Low,2018-09-07 15:29:00,#Cholera acute intestinal infection caused by ingestion of contaminated food/water #rubyph #hagupit #healthadvisory http://t.co/WkQo3QwJjo
541403738020143104,"['ThirdPartyObservation', 'SignificantEventChange', 'ContinuingNews']",[],High,2018-09-10 18:24:48,"Borongan, Eastern Samar's communication lines and power &amp;water lines are still down. /via @EdwinSevidal #RubyPH"
541296300403093504,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-07 16:21:56,
541142262160187392,['Sentiment'],[],Low,2018-09-05 18:28:11,
541431507802271744,"['ThirdPartyObservation', 'MultimediaShare', 'CleanUp', 'ContinuingNews']",[],Medium,2018-09-11 15:59:36,Typhoon Damage Assessment Begins in Philippines - Voice of America http://t.co/NZPpDPpWsG
541282517303959552,['Sentiment'],[],Low,2018-09-07 15:20:45,not on monday pls #RubyPH
541442751489785856,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-11 17:28:18,Slept in b-rooms w/ doors closed...winds &amp; rains pummeling windows... a bit much for us. -R. Lambert @CatholicRelief  Tacloban head #Hagupit
541269072718336000,['Irrelevant'],[],Low,2018-09-07 14:32:40,
541465916383313920,['Discussion'],[],Low,2018-09-12 17:41:15,
541257816598532096,"['FirstPartyObservation', 'ServiceAvailable']",[],High,2018-09-06 15:49:46,.@CarinAtPlan: We've prepositioned aid right where it will be needed &amp; we stand ready to respond. http://t.co/HodKmKjzpL … #Hagupit #RubyPH
541146092016922624,"['InformationWanted', 'Weather']",[],Low,2018-09-06 11:52:31,
541296623104430080,['Advice'],[],Low,2018-09-07 16:25:50,News:  Philippines: Philippines: Typhoon Hagupit (Ruby) Information Bulletin n 2 http://t.co/lg0Rzl8b8V
541407375609978880,['Donations'],[],Low,2018-09-10 18:45:03,
541209623211298816,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:36:38,"Super Typhoon Hagupit: 500,000 Flee As Storm Approaches http://t.co/hASkvvoAKo"
541394222465552384,"['ThirdPartyObservation', 'SignificantEventChange']",[],High,2018-09-10 17:19:23,Cebu PB member Tining Martinez says Bantayan Is ofcls rprtd shortage of food ration as more evacuees hv bn accommodated. #RubyPH #9newsph
541243103248515072,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-06 15:21:32,Philippines Shifting to Disaster Response as Typhoon Approaches http://t.co/aFKCxs4KdI @VOA_News
541399568605122560,['Irrelevant'],[],Low,2018-09-10 17:51:13,
541379950079508480,['Irrelevant'],[],Low,2018-09-10 15:32:19,
541463609826496512,"['ThirdPartyObservation', 'Factoid', 'Sentiment', 'Discussion']",[],High,2018-09-12 17:02:45,
541401280963289088,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-10 17:57:50,Cycling in #Tacloban #Hagupit #RubyPH http://t.co/XfrEqWYpPM
541429109214019584,['Irrelevant'],[],Low,2018-09-11 15:35:02,News news neeeeewwwwwssss! #RubyPH
541365613659058176,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 14:32:56,Powerful Typhoon Hagupit slams into eastern Philippines - Al Jazeera America http://t.co/75Q5pcnMlC #world
541296654427512832,"['MultimediaShare', 'Factoid', 'Advice']",[],Low,2018-09-07 16:28:10,Keep this list of emergency hotlines for #RubyPH: http://t.co/QGJWolQZNN
541414468086157312,['Sentiment'],[],Low,2018-09-11 13:19:33,Thanks to @ScottLaurie_CTV &amp; @ctvnewschannel for intvu tonight w @WorldVisionPH tonight on #TyphoonHagupit #grateful
541456824726085632,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-12 15:26:28,"#RubyPH at ESVU on Sunday morning || via @joymaluyo

More photos: http://t.co/nonfzexEYp
http://t.co/tt7x5Rj3sN"
541293802976464896,"['Weather', 'Discussion']",[],Low,2018-09-07 16:07:47,@Kmich718 Update on Hagupit-it moved ashore in the early evening hours(Philippine time) of Sat as a cat 3 typhoon with winds of 120-125mph
541439409367703552,['Sentiment'],[],Low,2018-09-11 17:03:42,
541405938880888832,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-10 18:40:00,
541139476048003072,['Sentiment'],[],Low,2018-09-05 17:54:06,"To all of my new friends who live in the Philippines, I wish you safe passage through the approaching Typhoon. Be... http://t.co/IkVHr8hi7k"
541454143953850368,['Sentiment'],[],Low,2018-09-12 15:09:02,
541374110530416640,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-10 15:07:13,
541262736358113280,['Discussion'],[],Low,2018-09-07 14:13:27,reading a lot of reports about #TyphoonHagupit hitting Legazpi...have a lot of family there..
541458754126901248,['Sentiment'],[],Low,2018-09-12 16:01:04,
541409395448356864,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-10 18:56:30,
541462091727519744,['Irrelevant'],[],Low,2018-09-12 16:46:26,"#Cyclone, hurricane, ... - #000 #IndianOcean #PacificOcean #Philippines #SouthPacific #SoutheastAsian %CTAGS% - https://t.co/KPrB3AWlf6"
541448696211050496,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-12 14:21:34,
541377422684205056,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-10 15:23:23,"http://t.co/8c8SI90GdB happening in Calbayog, Samar. But accdg to kuya kim, #RubyPH  is getting slower now compare to typhoon yolanda."
541141005387300864,['Irrelevant'],[],Low,2018-09-05 18:16:57,
541144848460709888,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid']",[],High,2018-09-06 11:35:39,"HAGUPIT | Power outage hit Northern, Eastern Samar, Leyte as typhoon bears down coast http://t.co/ET5THvOTPs"
541457725066977280,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-12 15:48:59,"""@ABSCBNNews: LOOK: Typhoon Ruby, Manila seen from space http://t.co/7tUQaSozQB via @AstroTerry http://t.co/TchlGmbWPj""good luck philippines"
541468594908196864,"['Factoid', 'Official']",[],Low,2018-09-12 18:51:18,"Office of the Vice President for STC
(049) 554-8900 Loc. 107
vp.stc@dlsu.edu.ph

#walangpasok

Pursuant to the... http://t.co/OrDpjNrjEX"
541463219886231552,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-12 16:59:00,DTN Dubai: Typhoon Hagupit wreaks havoc in coastal Philippines: Coastal areas worst hit as homes are ripped ap... http://t.co/Eo4UdYA9sY
541456614046191616,['Irrelevant'],[],Low,2018-09-12 15:24:29,Typhoon Hagupit. For Bong that would sound awkward. :)) @coolfunnytshirt
541415178336604160,"['FirstPartyObservation', 'Weather', 'PastNews']",[],Low,2018-09-11 13:25:16,
541214792996749312,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:42:27,Major evacuations as Philippines braces for typhoon Hagupit: More than half a million people seek safety as ty... http://t.co/8QLHXoBSNz
541405455931555840,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 18:39:06,Typhoon sweeps across Philippines http://t.co/owOR1JxNmG
541351911195021312,"['Donations', 'Sentiment']",[],Low,2018-09-10 13:48:19,
541468582165491712,['Sentiment'],[],Low,2018-09-12 18:50:31,"2 things that can unite Filipinos, Pacquiao and #RubyPH"
541349515023101952,"['ThirdPartyObservation', 'Weather', 'EmergingThreats']",[],High,2018-09-07 19:26:34,
541274103681138688,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Low,2018-09-07 14:46:43,Typhoon Hagupit hits the Philippines: More than half a million people flee Typhoon Hagupit as it makes landfal..... http://t.co/Ej1qFQEzXi
541141263668748288,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-05 18:19:32,Tacloban fisherman on Hagupit: 'We fear this typhoon will destroy everything' http://t.co/7ZE2z6al3i
541413967600840704,"['FirstPartyObservation', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-11 13:16:48,
541283704148996096,['Advice'],[],Low,2018-09-07 15:24:52,
541273685035077632,"['FirstPartyObservation', 'ServiceAvailable']",[],Medium,2018-09-07 14:46:16,
541431928201564160,"['ThirdPartyObservation', 'MultimediaShare', 'ServiceAvailable', 'Factoid']",[],High,2018-09-11 16:01:18,Google launches crisis page for ‘Hagupit’ http://t.co/tIbW3sNdoB http://t.co/herLhOgzoD
541263319643213824,['ServiceAvailable'],[],Medium,2018-09-07 14:16:25,
541425625186054144,"['FirstPartyObservation', 'MultimediaShare', 'ServiceAvailable', 'Factoid']",[],High,2018-09-11 15:07:20,"#WorldVision is prepared to respond to 55,000 people with emergency essentials. #RubyPH http://t.co/pIJjGEIe2z"
541314518564225024,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-07 18:11:35,
541239019758055424,['Donations'],[],Low,2018-09-06 15:14:51,
541399189502976000,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 17:46:13,"A year after Haiyan's devastation, new super typhoon threatens Philippines http://t.co/BSKrWABvnT"
541460086548213760,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-12 16:24:50,
541362306970443776,['Irrelevant'],[],Low,2018-09-10 14:21:03,
541389328585216000,['Sentiment'],[],Low,2018-09-10 16:45:28,"Good morning. Thank GOD for #RubyPH for we can see how powerful You are! You can always tell the storm, ""QUIET &amp; BE STILL!,"" in Jesus' name."
541320540397371392,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-07 18:22:46,
541279959218937856,['Sentiment'],[],Low,2018-09-07 15:15:06,#Hagupit  hoping you will cool down...
541263906736312320,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-07 14:17:34,pic cramped but sheltered frm  #hagupit the displaced n Borongan @UNDPPH @undp @UNDPasiapac supporting http://t.co/1RUgEutpoE
541263010967199744,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Medium,2018-09-07 14:14:16,"#Hagupit #rubyph Saturday afternoon #Masbate  expect strong wind, storm surge 4.5 meters note storm signals in pix http://t.co/vlpFPQ3QYL"
541377496839495680,['Irrelevant'],[],Low,2018-09-10 15:23:32,#ClimateAction needs global justice #climatejustice #RubyPH #COP20Lima #COP20 #gcfund
541454890254340096,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Low,2018-09-12 15:12:52,
541168575223173120,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 13:57:43,Typhoon Hagupit evacuation steps up http://t.co/nxVg0oQsaq
541369907896532992,"['ThirdPartyObservation', 'ContinuingNews', 'Discussion']",[],Low,2018-09-10 14:49:38,
541365439214141440,['Sentiment'],[],Low,2018-09-10 14:31:05,
541439967302385664,['Sentiment'],[],Low,2018-09-11 17:05:08,
541403181679665152,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 18:17:30,Typhoon tears down homes in disaster-weary Philippines : http://t.co/DzD6N4SQqf
541354647043051520,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'ContinuingNews']",[],High,2018-09-10 13:58:25,Typhoon Hagupit slams into Philippines: Power cut across most of the central island of Samar and nearby Leyte ...  http://t.co/pl4G3cjiNe
541335504071847936,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-07 18:52:21,Typhoon Hagupit makes landfall in the #Philippines  http://t.co/nATYaeIF1b
541417962456899584,"['ThirdPartyObservation', 'Weather', 'EmergingThreats']",[],High,2018-09-11 13:50:35,"Expected #RubyPH landfall in Albay is 1pm, according to local officials."
541409978515337216,['Sentiment'],[],Low,2018-09-11 12:41:37,continue for philippines #Hagupit #TyphoonHagupit #TyphoonHagupit #PrayForThePhilippines #PrayForVISAYAS
541160171347517440,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid']",[],High,2018-09-06 13:24:19,
541374964952080384,['Irrelevant'],[],Low,2018-09-10 15:09:59,Now watching GMA News. #RubyPH
541448871537573888,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-12 14:28:49,Differing forecasts widen scope of Typhoon Hagupit - Deseret News #xscope http://t.co/TRMAUjkKl6
541357059263197184,"['ThirdPartyObservation', 'ServiceAvailable']",[],Low,2018-09-10 14:03:44,Visit http://t.co/SoXhnsHReg for more information or follow @SaveChildrenPH for more #Hagupit updates
541333591813152768,"['ThirdPartyObservation', 'Official']",[],Medium,2018-09-07 18:46:02,
541155443288973312,['Discussion'],[],Medium,2018-09-06 13:09:12,
541407106490855424,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-10 18:42:42,"Typhoon Hagupit destroys homes as 210km/h winds tear across Philippines
http://t.co/YNqZHh1SGQ"
541355755706646528,"['ThirdPartyObservation', 'Factoid']",[],Low,2018-09-10 14:01:11,
541442192045510656,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-11 17:26:12,"Typhoon Slams Into Philippines, 1 Million Evacuated http://t.co/NszkTZLL4j http://t.co/QzmLJ2mVzl"
541447512947556352,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-12 14:13:02,Powerful typhoon slams into eastern #Philippines  http://t.co/iymIwTR6Zg #easternPhilippines #Hagupit #InspectorAlexRobin
541146419453636608,['Discussion'],[],Low,2018-09-06 11:57:58,"The Philippines are about to get pounded by another typhoon, the story is very different in California. Scary need for rain (next tweet)"
541427777010798592,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-11 15:29:16,Powerful typhoon slams into Philippines http://t.co/NajQ0ieBEd
541417983105462272,"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",[],High,2018-09-11 13:52:37,
541382375943712768,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-10 15:52:59,
541250790774411264,['Sentiment'],[],Low,2018-09-06 15:31:15,
541403410654703616,"['ThirdPartyObservation', 'SignificantEventChange', 'Sentiment']",[],High,2018-09-10 18:20:45,
541447060797407232,"['ThirdPartyObservation', 'ContinuingNews']",[],High,2018-09-11 17:50:20,About to go LIVE from Philippines on @cnni talking about #TyphoonHagupit.
541313804806926336,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-07 18:07:06,Thousands flee villages as Typhoon Hagupit lashes eastern #Philippines: http://t.co/Joo4tXwpyp http://t.co/VTkyQ89JxD
541386935982637056,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],High,2018-09-10 16:38:30,
541423360584851456,['Irrelevant'],[],Low,2018-09-11 14:58:21,
541422651143512064,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-11 14:55:22,
541313109387124736,['ServiceAvailable'],[],Low,2018-09-07 18:04:49,"NOW: Monitoring of affected areas and relief packing. Salute to our dearest volunteers!.. :)

#RubyPH"
541462149269557248,"['FirstPartyObservation', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-12 16:53:37,"Oh how I wish it's #summerforever.
#RubyPh go away, you're not welcome here! 

#chasingsummer… http://t.co/IpSF6Zd6zl"
541214443535753216,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:42:04,
541404073288028160,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-10 18:32:20,This is tacloban after the landfall. :((( #PrayForThePhilippines http://t.co/y2YwNAnExk
541461351768403968,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'Factoid']",[],Low,2018-09-12 16:31:10,Foggy in Cebu City. #RubyPH http://t.co/nAIzJvZnfs
541458326505013248,['Irrelevant'],[],Low,2018-09-12 15:51:34,I think Erap is still asleep. #WalangPasok
541461159673475072,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-12 16:30:48,
541401052524711936,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-10 17:56:10,
541278737053274112,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-07 15:12:59,"‘Ruby’ slams into eastern Philippines 
MANILA – Typhoon Ruby (Hagupit) slammed into the central P ... http://t.co/x2AjvPrMs1 #news #filipino"
541211315210289152,"['ThirdPartyObservation', 'Factoid']",[],Medium,2018-09-06 14:39:32,Massive evacuation as Typhoon Hagupit nears Philippines http://t.co/YNxtJmta6Z
541363108426436608,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 14:23:24,Typhoon hits Philippines http://t.co/PGuaIC6l7A
541386517239709696,['Sentiment'],[],Low,2018-09-10 16:19:11,
541436157762871296,['Sentiment'],[],Low,2018-09-11 16:35:24,
541260764032401408,"['FirstPartyObservation', 'Weather', 'Sentiment']",[],Low,2018-09-06 16:11:17,Already experiencing strong winds &amp; heavy rains how much more if it makes its landfall tom here in masbate. Oh please protect us god #RubyPH
541396811307421696,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-10 17:41:54,
541401920406298624,['Irrelevant'],[],Low,2018-09-10 18:14:02,
541396151690215424,"['ThirdPartyObservation', 'Factoid', 'Sentiment']",[],High,2018-09-10 17:39:40,Evacuees in Tacloban are returning home already. Only means situation there is getting better. Hope it's the same in Eastern Samar. #RubyPH
541298676174712832,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'Advice']",[],Low,2018-09-07 16:40:24,INFOGRAPHIC: Hotlines for typhoon-related inquiries and emergencies. http://t.co/SJG7D5YbDa #RubyPH http://t.co/fwS7SqvFTM
541101065652150272,"['MultimediaShare', 'Discussion']",[],Low,2018-09-05 16:49:53,@newley Did you see #typhoon #Hagupit with #MeteoEarth? http://t.co/vuCsuzjkqs
541442718631997440,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'KnownAlready']",[],Low,2018-09-11 17:27:40,Trending: Typhoon Hagupit barrels toward Philippines http://t.co/bmOMVbcqHc http://t.co/62dxufjmRN
541462676207976448,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-12 16:55:41,
541138692912320512,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-05 17:19:04,Philippines Braces for Arrival of Typhoon Hagupit - New York Times http://t.co/rfl1JDJhrL #Typhoon
541468991546331136,"['ThirdPartyObservation', 'Factoid']",[],Low,2018-09-13 13:28:42,"Typhoon howls through Philippines, more than 1 million flee http://t.co/i6ESgc8cPh"
541428288330432512,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-11 15:31:57,
541460406829473792,['Sentiment'],[],Low,2018-09-12 16:28:14,
541436462198059008,"['Donations', 'Sentiment']",[],Low,2018-09-11 16:40:14,
541429503952551936,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-11 15:36:42,Hagupit tears down homes in disaster-weary Philippines http://t.co/Y5IM1wdNjn
541328095303569408,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-07 18:40:36,Powerful typhoon slams into eastern Philippines: Typhoon Hagupit slammed into the central Philippines... http://t.co/jUH0AEn3q5 #seattle
541376185830088704,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-10 15:15:51,"Typhoon slams into Philippines, 1 million evacuated - Reuters http://t.co/poNFlSu8hZ #Typhoon"
541415184980787200,"['FirstPartyObservation', 'Factoid', 'CleanUp']",[],High,2018-09-11 13:28:57,
541167476625530880,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-06 13:56:55,
541445886426222592,['Sentiment'],[],Low,2018-09-11 17:42:52,
541274366692954112,['Irrelevant'],[],Low,2018-09-07 14:47:51,
541272668008611840,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Medium,2018-09-07 14:38:38,Philippine Forecasters Say Typhoon Hagupit Has Slammed Into Eastern Coast ... - ABC News http://t.co/PMcN9Zi4fz #philippines
541419164468908032,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-11 13:59:01,"Typhoon Lashes Philippines, Amid Fears of a Repeat of Last Year's Devastation - New… http://t.co/Qti7iucGMN #Typhoon"
541248312410914816,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 15:26:13,Smart Grid | Super Typhoon Hagupit Hits Eastern Philippines as 600000 Flee - http://t.co/xFjRwflLiG http://t.co/3tqUj8swrM
541359354784403456,['Sentiment'],[],Low,2018-09-10 14:14:17,stay safe marooners #RubyPH
541261137409368064,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-06 16:13:04,
541458669477445632,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'Factoid', 'ContinuingNews']",[],High,2018-09-12 16:00:54,
541356925263548416,"['ThirdPartyObservation', 'Weather', 'Official', 'ContinuingNews']",[],High,2018-09-10 14:02:16,"NDRRMC1:  (1/3) 07DEC14-01 Weather Bulletin #13 re TY RUBY (HAGUPIT) at 5AM
&gt;TY Ruby has slightly weakened and is... http://t.co/UokX5HoJtJ"
541231098785579008,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:58:47,Hundreds of Thousands Evacuated in Philippines as Typhoon Hagupit Nears - New York Times http://t.co/xXAWA6B3Yl #filipino
541421366507868160,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],High,2018-09-11 14:43:14,
541144417994678272,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid']",[],High,2018-09-06 11:30:00,
541412578417594368,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-11 12:59:19,
541409575564750848,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-10 18:56:49,Typhoon Hagupit slams into central Philippines http://t.co/agPX8GeOD9
541147366879801344,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-06 12:13:24,
541149336889872384,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'Official']",[],High,2018-09-06 12:36:18,#RubyPH to make landfall in Eastern Samar at 8 p.m. Saturday http://t.co/qQ60ZEBGbf | @KSabilloINQ
541259506097733632,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-06 16:09:17,
541352983309459456,"['FirstPartyObservation', 'Weather', 'Sentiment']",[],Low,2018-09-10 13:53:48,
541344251494551552,['Sentiment'],[],Low,2018-09-07 19:06:27,
541280769269047296,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-07 15:16:56,
541321812185849856,"['ThirdPartyObservation', 'SignificantEventChange']",[],High,2018-09-07 18:26:09,Typhoon Hagupit update: 1-foot storm surge has been reported at Tacloban #COP20 http://t.co/0B9cxsW9bI
541427601659928576,"['Weather', 'EmergingThreats', 'Factoid', 'Official']",[],Critical,2018-09-11 15:27:09,"#Update #Cebu #RubyPH #Catmon as of 10:30 am :
""Water is now overflowing in Naghalin River in Catmon, strong... http://t.co/G6pbAD8Msa"
541169279417454592,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'Official']",[],High,2018-09-06 13:58:43,"SEVERE WEATHER BULLETIN NUMBER ELEVEN
TROPICAL CYCLONE WARNING: TYPHOON ""RUBY"" (HAGUPIT"" )
Issued at 5:00 p.m.,... http://t.co/x5FEmsax0I"
541436172136742912,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-11 16:36:51,
541144444586577920,['Irrelevant'],[],Low,2018-09-06 11:30:22,
541465353172172800,['Sentiment'],[],Low,2018-09-12 17:27:42,
541403989103767552,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-10 18:31:12,Check forecast storm surge heights in this interactive map as #RubyPH is about to hit land again in Masbate http://t.co/FmZpEJscHJ #Hagupit
541172292420513792,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:01:46,
541394065414447104,"['Sentiment', 'Discussion']",[],Low,2018-09-10 17:10:12,
541378678387511296,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],High,2018-09-10 15:27:18,Trees reportedly uprooted in Cebu City mountain brgys accdg to councilor Dave Tumulak #RubyPH @cebudailynews
541305111163994112,"['ThirdPartyObservation', 'Factoid']",[],Medium,2018-09-07 16:58:07,"Flights canceled as 6 airports shut down due to Ruby (Hagupit)
http://t.co/aUvILWeoFm"
