categories,indicatorTerms,postID,priority,timestamp
"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],451375117864411136,Medium,2018-09-06 17:45:11
"['ThirdPartyObservation', 'ContinuingNews']",[],451368166720286720,Low,2018-09-06 17:37:03
"['ThirdPartyObservation', 'MultimediaShare']",[],451622740995227648,Low,2018-09-06 18:55:22
"['Hashtags', 'ContinuingNews']",[],451785707879948288,Low,2018-09-07 16:05:52
"['ThirdPartyObservation', 'ContinuingNews']",[],451416475572514816,Medium,2018-09-06 18:01:30
"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],451308164932440064,Medium,2018-09-06 16:41:47
['Irrelevant'],[],451350170584621056,Low,2018-09-06 17:22:42
"['ThirdPartyObservation', 'ContinuingNews']",[],451419187676999680,Low,2018-09-06 18:02:43
"['ThirdPartyObservation', 'ContinuingNews']",[],451611576081350656,Low,2018-09-06 18:13:25
"['Weather', 'ContinuingNews']",[],451300025834827776,Medium,2018-09-06 16:10:49
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],452241848350691328,Medium,2018-09-07 17:45:43
"['FirstPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],451367888968888320,Medium,2018-09-06 17:35:28
"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],451295461974884352,Low,2018-09-06 16:00:02
['Sentiment'],[],451329363300986880,Low,2018-09-06 16:50:22
"['ThirdPartyObservation', 'ContinuingNews']",[],451295873297690624,Low,2018-09-06 16:02:34
['PastNews'],[],451877737708683264,Low,2018-09-07 16:37:23
"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],451345481990295552,Low,2018-09-06 17:04:37
"['ThirdPartyObservation', 'ContinuingNews']",[],451335390633291776,Low,2018-09-06 16:51:27
"['ThirdPartyObservation', 'Discussion']",[],451622634405769216,Low,2018-09-06 18:54:49
"['FirstPartyObservation', 'MultimediaShare']",[],451905726403706880,Low,2018-09-07 16:56:27
"['ThirdPartyObservation', 'ContinuingNews']",[],451617619758415872,Low,2018-09-06 18:36:17
"['ThirdPartyObservation', 'ContinuingNews']",[],451350628757819392,Low,2018-09-06 17:25:04
"['MultimediaShare', 'Hashtags', 'Sentiment']",[],451758823305265152,Low,2018-09-07 15:41:20
"['ThirdPartyObservation', 'ContinuingNews']",[],451622228392570880,Low,2018-09-06 18:51:52
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451617095072378880,Low,2018-09-06 18:35:51
['Irrelevant'],[],451612525243559936,Low,2018-09-06 18:17:27
"['MultimediaShare', 'Hashtags']",[],451762110515929088,Low,2018-09-07 15:59:50
['ContinuingNews'],[],451314370195496960,Low,2018-09-06 16:43:10
"['FirstPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],451978517647872000,Medium,2018-09-07 17:42:58
"['FirstPartyObservation', 'Official', 'Hashtags', 'ContinuingNews']",[],452655860993380352,Medium,2018-09-07 17:59:44
"['ThirdPartyObservation', 'ContinuingNews']",[],451608563660496896,Low,2018-09-06 18:07:05
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451797177132941312,Low,2018-09-07 16:25:21
['PastNews'],[],451302990776123392,Low,2018-09-06 16:20:51
"['FirstPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],456136015913033728,Low,2018-09-07 18:03:01
"['MultimediaShare', 'ContinuingNews', 'Sentiment']",[],451285847049256960,Low,2018-09-05 17:05:40
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],452276981355122688,Low,2018-09-07 17:52:12
"['Discussion', 'Irrelevant']",[],451759355407654912,Low,2018-09-07 15:43:08
"['ThirdPartyObservation', 'ContinuingNews']",[],451320116995559424,Low,2018-09-06 16:47:22
"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],451306443162279936,Low,2018-09-06 16:33:36
['Sentiment'],[],451282106111766528,Low,2018-09-05 16:37:00
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451615228795432960,Low,2018-09-06 18:30:58
"['ThirdPartyObservation', 'MultimediaShare']",[],451625063834345472,Low,2018-09-06 19:01:54
"['ThirdPartyObservation', 'Weather', 'Official', 'ContinuingNews']",[],451610709169045504,Low,2018-09-06 18:09:53
['Sentiment'],[],451612624896397312,Low,2018-09-06 18:17:40
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451786794808647680,Low,2018-09-07 16:08:17
"['Hashtags', 'Sentiment']",[],451618270966067200,Low,2018-09-06 18:40:04
['Sentiment'],[],451285444009799680,Low,2018-09-05 17:01:24
"['Hashtags', 'Sentiment']",[],451652440967098368,Low,2018-09-06 19:25:55
"['ThirdPartyObservation', 'ContinuingNews']",[],451326605026394112,Low,2018-09-06 16:50:13
"['ContinuingNews', 'Discussion']",[],451614297089515520,Low,2018-09-06 18:23:22
['PastNews'],[],451807153808871424,Low,2018-09-07 16:36:39
"['Official', 'PastNews', 'Sentiment']",[],451760255228469248,Low,2018-09-07 15:47:28
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451346383308468224,Low,2018-09-06 17:20:03
['Sentiment'],[],451621305230446592,Low,2018-09-06 18:48:08
"['FirstPartyObservation', 'MultimediaShare', 'Official', 'Hashtags', 'ContinuingNews']",[],452300887017287680,High,2018-09-07 17:56:46
"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'ContinuingNews']",[],451963283067514880,Critical,2018-09-07 17:34:01
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451619018739159040,Low,2018-09-06 18:41:59
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451609342639603712,Low,2018-09-06 18:08:45
"['FirstPartyObservation', 'MultimediaShare', 'Official', 'Hashtags', 'ContinuingNews']",[],456611206602575872,High,2018-09-07 18:06:04
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],456633664768458752,High,2018-09-07 18:08:06
['Sentiment'],[],451652672722989056,Low,2018-09-06 19:27:51
['Sentiment'],[],451611974317522944,Low,2018-09-06 18:16:29
"['ThirdPartyObservation', 'PastNews']",[],451940047890022400,Low,2018-09-07 17:01:56
"['MultimediaShare', 'ContinuingNews']",[],451758440147603456,Low,2018-09-07 15:36:20
"['FirstPartyObservation', 'MultimediaShare', 'Official', 'ContinuingNews']",[],452239020819365888,High,2018-09-07 17:44:26
"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'PastNews']",[],451341445484789760,Low,2018-09-06 17:00:06
['Sentiment'],[],451302189135577088,Low,2018-09-06 16:17:07
"['FirstPartyObservation', 'MultimediaShare', 'Official', 'ContinuingNews']",[],452278592114655232,Medium,2018-09-07 17:54:49
"['ThirdPartyObservation', 'MultimediaShare']",[],451346180946296832,Low,2018-09-06 17:06:44
"['ThirdPartyObservation', 'PastNews']",[],451611819988115456,Low,2018-09-06 18:16:13
"['ThirdPartyObservation', 'ContinuingNews']",[],451295348175011840,Low,2018-09-06 15:57:31
"['ThirdPartyObservation', 'ContinuingNews']",[],451758022944366592,Low,2018-09-07 15:32:26
"['FirstPartyObservation', 'MultimediaShare', 'Official', 'ContinuingNews']",[],452272427272126464,Medium,2018-09-07 17:49:35
"['MultimediaShare', 'PastNews']",[],451914810230603776,Low,2018-09-07 16:57:35
"['ThirdPartyObservation', 'EmergingThreats']",[],451611530107183104,High,2018-09-06 18:12:18
['Sentiment'],[],451285570400960512,Low,2018-09-05 17:02:08
['Discussion'],[],451620284852740096,Low,2018-09-06 18:46:07
"['FirstPartyObservation', 'ContinuingNews']",[],451618365715406848,Low,2018-09-06 18:40:36
"['ThirdPartyObservation', 'ContinuingNews']",[],451398729455919104,Low,2018-09-06 17:53:29
['Advice'],[],451358891217936384,Low,2018-09-06 17:29:17
['ContinuingNews'],[],451293709288472576,Low,2018-09-06 15:53:47
"['ThirdPartyObservation', 'MultimediaShare']",[],451802681657798656,Low,2018-09-07 16:32:12
['Discussion'],[],451759310532804608,Low,2018-09-07 15:42:41
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451372321031602176,Low,2018-09-06 17:40:01
"['ThirdPartyObservation', 'EmergingThreats', 'ContinuingNews']",[],451613985880563712,High,2018-09-06 18:22:40
"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",[],451615123653025792,Low,2018-09-06 18:26:18
"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],451292839628898304,Low,2018-09-06 15:46:47
"['Hashtags', 'ContinuingNews']",[],451374887962439680,Low,2018-09-06 17:41:50
"['EmergingThreats', 'MultimediaShare', 'Official', 'ContinuingNews']",[],452313787962372096,High,2018-09-07 17:57:27
"['ThirdPartyObservation', 'MultimediaShare']",[],451303167364702208,Low,2018-09-06 16:22:19
"['MultimediaShare', 'ContinuingNews']",[],451335975289880576,Low,2018-09-06 16:56:28
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451613574863925248,Low,2018-09-06 18:21:56
"['Hashtags', 'Sentiment']",[],456704246814371840,Low,2018-09-07 18:11:17
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451302956634497024,Medium,2018-09-06 16:19:07
"['ThirdPartyObservation', 'Hashtags']",[],451789301487906816,Low,2018-09-07 16:20:18
"['MultimediaShare', 'ContinuingNews']",[],451296996490346496,Low,2018-09-06 16:04:25
"['ThirdPartyObservation', 'MultimediaShare', 'PastNews']",[],451894519898718208,Low,2018-09-07 16:41:08
"['MultimediaShare', 'PastNews']",[],451906661121544192,Low,2018-09-07 16:56:48
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451623668624261120,Low,2018-09-06 18:58:25
"['ThirdPartyObservation', 'ContinuingNews']",[],451611700630781952,Low,2018-09-06 18:14:23
"['ThirdPartyObservation', 'ContinuingNews']",[],451354597445996544,Low,2018-09-06 17:27:49
"['Hashtags', 'Sentiment']",[],451761682092929024,Low,2018-09-07 15:50:28
"['FirstPartyObservation', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],456654341324013568,High,2018-09-07 18:09:14
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451620387462205440,Low,2018-09-06 18:46:58
"['FirstPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],456136150764113920,Medium,2018-09-07 18:03:52
['Irrelevant'],[],451978306758270976,Low,2018-09-07 17:40:48
"['Hashtags', 'Sentiment']",[],451651388041224192,Low,2018-09-06 19:19:21
"['ThirdPartyObservation', 'MultimediaShare']",[],451792209671507968,Low,2018-09-07 16:24:42
"['ThirdPartyObservation', 'ContinuingNews']",[],452265127073427456,Low,2018-09-07 17:48:08
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],452272028746121216,Low,2018-09-07 17:49:09
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451380698515902464,Low,2018-09-06 17:50:10
"['ThirdPartyObservation', 'ContinuingNews']",[],451336002708459520,Low,2018-09-06 16:56:53
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451619510663909376,Low,2018-09-06 18:43:16
['Sentiment'],[],451616246237102080,Low,2018-09-06 18:34:53
"['FirstPartyObservation', 'MultimediaShare', 'Official', 'ContinuingNews']",[],451761132337115136,Low,2018-09-07 15:49:54
"['Hashtags', 'ContinuingNews']",[],451626293608873984,Low,2018-09-06 19:16:29
"['ThirdPartyObservation', 'Weather', 'Official']",[],451319815387742208,Low,2018-09-06 16:46:37
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451652477062893568,Low,2018-09-06 19:26:38
['Sentiment'],[],451652164377927680,Low,2018-09-06 19:23:49
"['MultimediaShare', 'Factoid', 'Official', 'ContinuingNews']",[],451958862619242496,Medium,2018-09-07 17:30:30
"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],451758748714160128,Low,2018-09-07 15:40:09
"['MultimediaShare', 'ContinuingNews']",[],451953047301013504,Medium,2018-09-07 17:29:20
"['ThirdPartyObservation', 'MultimediaShare', 'Official', 'Hashtags', 'ContinuingNews']",[],456703651633827840,Medium,2018-09-07 18:10:52
['Sentiment'],[],451616371244146688,Low,2018-09-06 18:35:02
"['ThirdPartyObservation', 'MultimediaShare']",[],451620935125438464,Low,2018-09-06 18:47:58
"['ThirdPartyObservation', 'ContinuingNews']",[],451348749554442240,Low,2018-09-06 17:21:47
"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],451349026000994304,Low,2018-09-06 17:22:29
"['ThirdPartyObservation', 'ContinuingNews']",[],451297993564495872,Low,2018-09-06 16:05:57
"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],451606941857357824,Low,2018-09-06 18:04:50
"['FirstPartyObservation', 'ServiceAvailable']",[],451406990724431872,Medium,2018-09-06 17:58:35
['Sentiment'],[],451282059923693568,Low,2018-09-05 16:36:49
"['ThirdPartyObservation', 'ContinuingNews']",[],451331388583591936,Low,2018-09-06 16:50:49
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451622120255004672,Low,2018-09-06 18:50:00
"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],451337693482319872,Low,2018-09-06 16:57:40
"['FirstPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],456369685957582848,Medium,2018-09-07 18:05:11
"['FirstPartyObservation', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],451972967145017344,High,2018-09-07 17:37:59
"['ThirdPartyObservation', 'MultimediaShare']",[],451788074297872384,Low,2018-09-07 16:13:24
"['Hashtags', 'PastNews']",[],451802665727832064,Low,2018-09-07 16:30:51
"['ThirdPartyObservation', 'ContinuingNews']",[],451614567441788928,Low,2018-09-06 18:25:38
['Sentiment'],[],451283243749224448,Low,2018-09-05 16:38:14
['Sentiment'],[],451281861029793792,Low,2018-09-05 16:34:39
"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],451305166638030848,Medium,2018-09-06 16:30:49
['ContinuingNews'],[],451292943404384256,Low,2018-09-06 15:48:55
"['FirstPartyObservation', 'Official', 'ContinuingNews']",[],451623428995284992,Medium,2018-09-06 18:57:47
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451625827671605248,Low,2018-09-06 19:14:37
"['ThirdPartyObservation', 'Weather', 'Official']",[],451318521264209920,Low,2018-09-06 16:45:33
"['ThirdPartyObservation', 'ContinuingNews']",[],451798061673488384,Low,2018-09-07 16:28:25
['Sentiment'],[],451624542063316992,Low,2018-09-06 18:59:28
"['ThirdPartyObservation', 'PastNews']",[],451907456075968512,Low,2018-09-07 16:57:10
"['FirstPartyObservation', 'Hashtags', 'ContinuingNews']",[],451946908706037760,Medium,2018-09-07 17:10:06
"['MultimediaShare', 'ContinuingNews', 'Sentiment']",[],456696436545945600,Low,2018-09-07 18:10:19
['Sentiment'],[],451286374323191808,Low,2018-09-05 17:39:57
['ContinuingNews'],[],451293321835474944,Low,2018-09-06 15:50:24
"['Hashtags', 'Sentiment']",[],452284375347265536,Low,2018-09-07 17:55:53
"['Hashtags', 'Discussion']",[],451805187452469248,Low,2018-09-07 16:33:12
"['FirstPartyObservation', 'ContinuingNews']",[],451652147122155520,Low,2018-09-06 19:22:59
['Irrelevant'],[],451300301254184960,Low,2018-09-06 16:12:46
['Sentiment'],[],451285984895070208,Low,2018-09-05 17:12:07
['Factoid'],[],451299112882032640,Low,2018-09-06 16:09:04
"['Hashtags', 'Sentiment']",[],451781616042786816,Low,2018-09-07 16:00:31
"['MultimediaShare', 'ContinuingNews']",[],451293478589194240,Low,2018-09-06 15:51:27
"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],451603671059804160,Low,2018-09-06 18:03:48
['Discussion'],[],451379978605584384,Low,2018-09-06 17:47:50
"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",[],456678826026627072,Medium,2018-09-07 18:09:40
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451782485849149440,Low,2018-09-07 16:02:38
"['ThirdPartyObservation', 'Hashtags', 'ContinuingNews']",[],451387852665159680,Low,2018-09-06 17:51:44
['Hashtags'],[],451758191202672640,Low,2018-09-07 15:35:47
"['Hashtags', 'Sentiment']",[],451787146316484608,Low,2018-09-07 16:09:16
['Advice'],[],451800368947556352,Low,2018-09-07 16:29:25
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451617718471380992,Low,2018-09-06 18:38:48
"['Hashtags', 'ContinuingNews']",[],451757860285059072,Low,2018-09-06 19:29:20
"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],451335636617011200,Low,2018-09-06 16:52:53
"['ThirdPartyObservation', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",[],451740535158755328,Low,2018-09-06 19:28:56
"['Hashtags', 'Sentiment']",[],451791119211175936,Low,2018-09-07 16:23:16
"['Weather', 'Official', 'ContinuingNews']",[],451299040466989056,Medium,2018-09-06 16:08:20
"['Factoid', 'ContinuingNews']",[],451293572902301696,Low,2018-09-06 15:53:05
"['FirstPartyObservation', 'ContinuingNews']",[],451608563417235456,Low,2018-09-06 18:07:49
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451304870088548352,Medium,2018-09-06 16:27:28
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451367210691219456,Low,2018-09-06 17:34:26
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451617636145963008,Low,2018-09-06 18:37:01
"['ThirdPartyObservation', 'ContinuingNews']",[],451615710909722624,Low,2018-09-06 18:34:40
"['FirstPartyObservation', 'Sentiment']",[],451619754063572992,Low,2018-09-06 18:43:37
"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],451281792809439232,Medium,2018-09-05 16:33:44
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451409390256394240,Low,2018-09-06 18:00:07
['Sentiment'],[],451285590810435584,Low,2018-09-05 17:02:20
"['Hashtags', 'Irrelevant']",[],451791266783588352,Low,2018-09-07 16:24:06
"['ThirdPartyObservation', 'ContinuingNews']",[],451651371876376576,Low,2018-09-06 19:19:08
"['FirstPartyObservation', 'Factoid', 'ContinuingNews']",[],451300338789019648,Low,2018-09-06 16:13:28
['Sentiment'],[],451285505582575616,Low,2018-09-05 17:01:52
"['ThirdPartyObservation', 'Advice']",[],451651669814960128,Low,2018-09-06 19:20:55
"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],451281454429769728,Medium,2018-09-05 16:29:14
"['MultimediaShare', 'ContinuingNews']",[],451283095946547200,Low,2018-09-05 16:37:58
['Irrelevant'],[],451321075880951808,Low,2018-09-06 16:48:19
"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],451885134392729600,High,2018-09-07 16:38:57
['Discussion'],[],451792814146207744,Low,2018-09-07 16:24:55
"['ThirdPartyObservation', 'ContinuingNews']",[],451615203202179072,Low,2018-09-06 18:26:59
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],452274873151541248,Low,2018-09-07 17:50:53
"['ThirdPartyObservation', 'ContinuingNews']",[],451610099686330368,Low,2018-09-06 18:09:03
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451902523872260096,Low,2018-09-07 16:55:57
"['FirstPartyObservation', 'ContinuingNews']",[],451622797286989824,Low,2018-09-06 18:56:06
['Sentiment'],[],451341970431279104,Low,2018-09-06 17:01:21
"['ThirdPartyObservation', 'MultimediaShare']",[],451784341211725824,Low,2018-09-07 16:03:16
"['Sentiment', 'Irrelevant']",[],451968765186437120,Low,2018-09-07 17:36:38
"['ThirdPartyObservation', 'ContinuingNews']",[],451298191846420480,Low,2018-09-06 16:06:42
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451406916820803584,Low,2018-09-06 17:54:20
"['Hashtags', 'Sentiment']",[],452617503991013376,Low,2018-09-07 17:57:40
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451361359976869888,Low,2018-09-06 17:32:10
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],452635382904266752,Low,2018-09-07 17:58:12
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451960090120048640,Low,2018-09-07 17:31:22
"['ThirdPartyObservation', 'ContinuingNews']",[],451294941889572864,Low,2018-09-06 15:56:48
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451607561158918144,Low,2018-09-06 18:05:55
"['MultimediaShare', 'ContinuingNews']",[],451950643406598144,High,2018-09-07 17:28:46
"['MultimediaShare', 'Sentiment']",[],451289528397864960,Low,2018-09-05 17:55:55
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451944804352421888,Low,2018-09-07 17:08:19
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451758636105080832,Low,2018-09-07 15:37:58
"['ThirdPartyObservation', 'ContinuingNews']",[],451294070757797888,Low,2018-09-06 15:55:43
"['ThirdPartyObservation', 'Hashtags']",[],451619071113445376,Low,2018-09-06 18:42:39
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451758081261989888,Low,2018-09-07 15:33:19
"['ThirdPartyObservation', 'MultimediaShare', 'Official']",[],451785703500705792,Low,2018-09-07 16:04:47
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],451650229524131840,Low,2018-09-06 19:17:32
