postID,categories,indicatorTerms,priority,timestamp,full_text
392776009126121472,"['MovePeople', 'FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",[],High,2018-09-06 18:03:23,RT @nswdpi: #nswfires: horses can be taken directly to #Penrith Paceway or the #Hawkesbury Showground @702sydney @NSWRFS
391355129946853376,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid']",[],Low,2018-09-06 16:17:40,RT @BathSaltsJesus: A RARE PiCTURE OF A FiREFiGHTER GiViNG DiRTY SPRiTE TO A YOUNG KOALA BEAR DURiNG BUSH FiRES iN AUSTRALiA http://t.co/cf…
390875825840455680,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-05 18:25:57,RT+@KCCINews:   #Australia bush #fires blaze in New South Wales http://t.co/9r6lpwXI7o
391087701132193792,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 16:02:39,
392029871825625088,"['ThirdPartyObservation', 'Factoid', 'Advice']",[],Low,2018-09-06 16:48:25,RT @newscomauHQ: FIRE UPDATE: Families told to be ready to run as a massive 300km wall of fire sweeps through Blue Mtns. #nswfires | http:/…
394394867880579072,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 19:58:51,
392863531688660992,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 18:28:13,
390983552340213760,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-05 18:38:48,
392032107402256384,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 16:50:13,
390745957597339648,['Irrelevant'],[],Low,2018-09-05 17:55:51,"Stay safe NSW. Such a country of contrasts. Freezing here in Vic, bushfires in NSW. CC deniers will say it's normal I bet. #nswfires"
391064062022254592,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 15:53:39,"RT @abcnews: Tony #Abbott: ""We are not called a land of droughts and flooding rain, a sun burnt country for nothing"" #NSWfires"
390733412455424000,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-05 17:48:37,Indeed. Terrible news RT @Kimbo_Ramplin: Oh man … Susan Templeman (was ALP Candidate for Macquarie) has lost her home. #nswfires
390720900834009088,['Irrelevant'],[],Low,2018-09-05 17:35:51,"RT @michaelneale: The NSW fireys are doing an awesome job. If it was safe I would supply them with cold beer, but fires."
391790238659379200,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 16:37:43,#NewsINFOmedia Australia bush fires set to worsen: Australian firefighters warn that the return of hot weather... http://t.co/FkbFQ1S5u8
390745546593288192,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 17:55:41,RT @dailytelegraph: Follow @NSWRFS - they are live tweeting all information they have immediately. @nswfires #bushfires #sydneyfires Blue M…
392854996271652864,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 18:25:48,Sending love &amp; safe thoughts to my fellow #novacastrians as these #nswfires burn #keepsafe.
393934853390888960,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 19:54:31,
392087866475425792,"['ThirdPartyObservation', 'Factoid', 'Advice']",[],Low,2018-09-06 16:59:57,"EMERGENCY WARNING - #rfsnsw maintain emergency warning for Bell, Dargan, Clarence &amp; Bilpin http://t.co/QfMJpfZzjX #nswfires"
392125422248280064,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-06 17:05:56,This is just horrible #nswfires http://t.co/obeebGSatV
390977571262693376,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-05 18:36:39,RT @Vic_Rollison: @AdamBandt here is my response to the abuse you received about linking climate change to NSW fires. http://t.co/ofZlpfQxa…
392480210035040256,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 17:35:32,
392019683869593600,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 16:47:57,so much fires wtf australia this is horrible
390706652812283904,"['ThirdPartyObservation', 'ServiceAvailable', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-05 17:24:24,RT @abcnews: Use our interactive map to explore current #bushfire incidents and warnings in NSW http://t.co/BzAMZUlXje
391189643661545472,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 16:12:03,@russellcrowe Bless you! What a marvellous &amp; generous deed you did for the people of the Australian NSW bush fires! Awesome spirit! @2DayFM
390745986982625280,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 17:56:09,RT @smh: A blood red sky over Tom Uglys Bridge in south Sydney. Photo: Chris Lane. #nswfires http://t.co/jkVbbrxLt9
392166220264636416,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",[],High,2018-09-06 17:19:14,"Update l Police Arrests  

NSW Police have arrested a second boy, aged 15 over the #Heatherbrae Fire."
392067054309609472,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 16:54:36,RT @9NewsSyd: UPDATE: Watch &amp; Act alerts in place for #MtVictoria &amp; #Balmoral in Southern Highlands. @thetodayshow #nswfires http://t.co/j6…
392603585482981376,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 17:52:40,RT @BrendanChristie: Packed out hall at Blaxland High Community Meeting #bluemountains #nswfires http://t.co/gVPcPB5w8x
393235260273471488,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 19:23:56,"RT @CastleDarryl: If Slim Dusty was still with us I reckon he'd write a song called ""Fighting fires with your beer"" #nswfires http://t.co/j…"
390797723697680384,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-05 18:15:13,RT @DanMacPherson: Just up to speed on today's horrific fires. Thoughts with all involved. Heartbreaking. Just heartbreaking.  #nswfires
392174818579480576,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 17:20:22,#Davis Australia bushfires live: fears Blue Mountains fires will join together http://t.co/VOkqg4UoKU
391874619671461888,"['ThirdPartyObservation', 'Advice', 'Sentiment']",[],Low,2018-09-06 16:43:53,"RT @melee_me: If u r living near a bushfire area, put a bucket of water out for wild life - pass this on. #NSWfires Pls RETWEET http://t.co…"
389604582638120960,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 16:51:04,Blaze hits Australia Olympic park: A fire in Australia's Olympic park destroyed or damaged around 80 cars and ... http://t.co/jXrJIQFW7E
392536329822543872,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 17:43:15,Before and after satellite images showing the extent of the #nswfires http://t.co/QtE73pKLww
390821681566334976,"['ThirdPartyObservation', 'Advice', 'Sentiment']",[],Low,2018-09-05 18:20:49,Def don't miss the bushfires. Hope everyone back home is safe #nswfires
391323664269848576,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 16:13:49,"RT @thetodayshow: UPDATE: 83 fires burning, 19 uncontained. 81 homes destroyed, 37 damaged across NSW. @deborah_knight #today9"
392769369551699968,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-06 18:00:00,
388945930130841600,"['Factoid', 'Official']",[],High,2018-09-05 16:29:37,NSW National Parks &amp; Wildlife Service have again advised that tomorrow - Sunday 13 October - due to EXTREME fire... http://t.co/N7aBbvgQJj
389480976495030272,"['ThirdPartyObservation', 'Factoid', 'PastNews']",[],Low,2018-09-05 16:48:31,Here's a photo taken yesterday by @FireRescueNSW after the fire in Sydney's Olympic Aquatic Centre carpark http://t.co/idQe3vjT3w
391811377951555584,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 16:39:21,"RT @StanSteam2: Repent!

@cathywilcox1 cartoon #auspol #climatechange #nswfires #insiders http://t.co/D06XiAMxXI"
393215005950107648,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 19:22:11,"RT @bendigobank: To help our customers who have been affected by the #NSWFires, we're offering special assistance packages. http://t.co/aDK…"
392855734464962560,"['FirstPartyObservation', 'EmergingThreats', 'SignificantEventChange', 'ContinuingNews']",[],High,2018-09-06 18:26:18,
392089527403024384,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 17:00:24,Hoping this is over soon for all concerned. #nswfires
392404649652662272,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 17:29:37,Firies to link two Blue Mountains Fires: A desperate backburning operation in the NSW Blue Mountains is underway... http://t.co/XQvfICUUmN
391067446833975296,"['FirstPartyObservation', 'SignificantEventChange', 'Factoid', 'ContinuingNews']",[],High,2018-09-06 15:57:10,RT @LiveTrafficNSW: LITHGOW TO BELL: #BellsLineOfRoad is OPEN again in both directions after being closed due to #nswfires earlier.
392965495223119872,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 18:52:13,Wildfires threaten Sydney: More than 70 fires are raging across Australia's most populous... http://t.co/gPLyXU8dK9 #atlantacash4junkcar
391930340979527680,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 16:47:18,
390709030965886976,"['FirstPartyObservation', 'Factoid']",[],Low,2018-09-05 17:29:33,
392490448356253696,"['ThirdPartyObservation', 'Factoid']",[],Low,2018-09-06 17:37:55,RT @JamelleWellsABC: RFS Comish says his focus during tomorrow's tough weather conditions will be to save lives.#nswfires @abcnewsNSW @ABCN…
392439441400143872,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 17:32:03,RT @GeoffSceptic: Expert confirms Greens @AdamBandt to blame for the NSW Fires. When will we learn? http://t.co/RI4YG99YxY #auspol #climate…
391182081327644672,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 16:10:58,#AusPol @TonyAbbottMHR quotes Dorothea Mackellar to explain Australia's ability to cope with fire: http://t.co/AklqghmmIW
390742371492986880,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 17:54:37,NSW Rural Fire Service @NSWRFS spokesperson Joel Kursaw just told @RNDrive the fire season may be longer now. #nswfires #auspol #climate
390985540469665792,"['ThirdPartyObservation', 'ServiceAvailable', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 18:40:40,We’re arranging mobile phones &amp; chargers for those affected by #NSWfires Available from the Penrith Telstra store &amp; soon in Lithgow
389174297400324096,['Irrelevant'],[],Low,2018-09-05 16:33:04,@AndrewCatsaras just read big fire for Sydney? hope not really serious?
392942845960925184,"['FirstPartyObservation', 'EmergingThreats', 'SignificantEventChange', 'ServiceAvailable', 'ContinuingNews']",[],Critical,2018-09-06 18:46:11,RT @NSWRFS: Emergency Warning - Gateshead fire (Lake Macquarie) http://t.co/ODCMq9yEUD Evacs centres now open #NSWRFS #nswfires
391019887612932096,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-05 18:43:53,Say cheese! Hope you are all having a great Friday. Our thoughts go out to those in the NSW bush fires. http://t.co/roerSwPP9g
392490439942868992,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 17:37:25,RT @7NewsSydney: Calm before the storm. Authorities continue to prepare for #nswfires - http://t.co/FJ0taw2Ezz
390720552702210048,['Irrelevant'],[],Low,2018-09-05 17:35:01,"People of NSW, be careful because there's fires spreading! Stay safe everyone! http://t.co/jelVcUBQdU"
392043641704685568,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Advice']",[],Low,2018-09-06 16:51:44,
393130113258094592,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 18:59:35,Top Story: Australia bush fire threat easing: Wildfires threaten the western suburbs of Austral... http://t.co/q3oDRBlLsr #ERMmedia @CNN
392115699855810560,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 17:03:47,"RT @Jess_twitt13: Was so sad driving around seeing what the #nswfires have done around here, #wyongshire http://t.co/hNAoUEozw6"
391060329083305984,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 15:53:16,RT @9NewsAUS: Tony Abbott: We grieve for everyone impacted by these fires and we thank and congratulate everyone who is working to keep NSW…
390718401049399296,"['FirstPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-05 17:34:11,Nina (aka: The Spare) outside our house in Parramatta. These #SydneyFires are amazing http://t.co/ZtvkXLqVU0
392124126199939072,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 17:05:26,
391776858804457472,"['Donations', 'ServiceAvailable', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-06 16:36:25,RT @natashamitchell: Can donate to both #nswfires and #ABCSyriaAppeal via http://t.co/JH0YJztKH0 and http://t.co/u7AABR8I6H
391897428288221184,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 16:46:25,"At least 57 bush fires are raging in eastern Australia, including 14 that aren't contained, officials said. http://t.co/pilTtQbM9l"
391116612469653504,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 16:05:48,RT @ShereeMutton: #NSWfires @SutherlandRFS urges #SutherlandShire residents to be prepared for hot conditions on Monday http://t.co/gW9dets…
390925016633970688,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'Advice']",[],Low,2018-09-05 18:27:36,
390804891780022272,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-05 18:16:55,My heart goes out to those suffering the NSW fires tonight xx. Very grateful to be going to bed tonight listening to @Pink without that fear
392468767973720064,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 17:34:20,
393944391259144192,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 19:55:10,"""@NSWRFS: Media release from CASA warning people to keep 'drones' off fire grounds http://t.co/B8imDwlcio #nswfires"" @DozerTweet"
393167438369406976,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 19:11:48,
393661850325229568,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 19:51:42,Australian fire crisis eases: Drop in temperature has slightly eased the bushfire crisis in Australia's New So... http://t.co/Yr9wC2xfmZ
390707562951086080,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 17:26:11,
389321798472323072,"['ThirdPartyObservation', 'EmergingThreats', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-05 16:45:54,
391488756252827648,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 16:30:45,"RT @BBCWorld: Did explosives from military exercise start massive bush fire in Australia's New South Wales?
http://t.co/PSREgdbxqM"
392993760608800768,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 18:54:49,"RT @BBCWorld: ""My property was built in 1823; I don't intend to lose it"" - #nswfires continue in Australia http://t.co/e1VZxgSxFq &amp; http://…"
392868053160960000,"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-06 18:28:38,
393224992625668096,"['FirstPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 19:23:07,
392412069397405696,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 17:29:55,#Climate change and fires in Australia: why it won't be a smooth ride http://t.co/9WfiAOsjtq #nswfires
391103572382724096,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 16:04:08,Australia fires http://t.co/1XcMaGPRY4
390974291321188352,"['Donations', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 18:35:09,RT @TheQTIC: QTIC's thoughts are with those families and businesses affected by #NSWfires. Financial donations go to the @salvos http://t.c…
391894131561086976,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 16:44:50,
390718543635181568,['Irrelevant'],[],Low,2018-09-05 17:34:25,"RT @jerradtyson: My thoughts are w evry1 affected by the current bush fires. Stay safe &amp; be smart!
Pic: smoke blanketing West Sydney http:/…"
392992116478996480,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 18:54:28,
390744942609326080,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 17:55:26,"RT @SkyNewsAust: . @NSWRFS Commissioner says 95 fires are burning across NSW, 30 of which are uncontained."
392050230989836288,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 16:53:12,"To all my friends and acquaintances in the path of the fires or working as firefighters, stay safe today! #nswfires"
393276599329898496,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 19:28:06,Long bow to blame NSW fires on man-made global warming - Sydney Morning Herald http://t.co/MuEAmDvCNS #GlobalWarming
392262190113103872,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 17:26:07,"RT @NSWRFS: Watch &amp; Act - Linksview Rd, Springwood Four local schools closed tomorrow http://t.co/B19rNUNsiR #nswfires #nswrfs"
392081218499379200,"['ThirdPartyObservation', 'Advice']",[],Low,2018-09-06 16:59:02,
391029366743777280,"['FirstPartyObservation', 'ServiceAvailable', 'Factoid', 'Official']",[],Medium,2018-09-05 18:48:49,RT @NSWRFS: Status of evacuation centres: http://t.co/NoV1MXIOO1 #NSWRFS #nswfires
392586825078157312,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 17:50:47,The Sydney Morning &gt; NSW faces biggest fire test yet - All Blue Mountains schools have been closed as firefighters... http://t.co/Osd5e39CpO
390766375507329024,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-05 18:06:46,
391422343643271168,"['FirstPartyObservation', 'Factoid', 'Official', 'Advice']",[],Medium,2018-09-06 16:22:53,
392430222328360960,"['FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",[],Medium,2018-09-06 17:31:47,RT @Ai_Live: #Bushfire information for those who are #Deaf or hard of hearing. http://t.co/y2mTyNTuwE #nswbushfires
390445674820403200,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-05 16:55:03,"RT @smh: High fire alert tomorrow, hitting temps of 34 in #Sydney with strong winds, creating severe fire danger. http://t.co/IGy5q7ybHE"
392205441196765184,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 17:22:21,Even as fires burn out of control around NSW - O'Farrell Govt accused of cutting #climate change research! via @ABC http://t.co/CxhZYShi6S
392090353680908288,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-06 17:00:40,
390697651835895808,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-05 17:12:59,"RT @astropixie: wow!  this isnt rain on the radar, its a huge smoke plume covering sydney from fires in lithgow! http://t.co/d3czg6Ltd3"
394610954236735488,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 20:01:12,@Leonuhhh @cupsaucerblog @VickiHigham sounds like Australia! But with simultaneous bush fires and floods.
391386624983957504,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 16:20:39,"For the Santa Messa tomorrow a ""special prayer"" for all who have already lost their homes in our bush fires in Australia dear Papa Francesco"
392598602645643264,"['InformationWanted', 'FirstPartyObservation', 'Official', 'ContinuingNews']",[],High,2018-09-06 17:51:33,RT @NSWRFS: A picture tells 1000 words: Photos from the fire front and/or smoke plumes help us fight the fires email photos@rfs.nsw.gov.au …
390795353919725568,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 18:14:17,
392140622397591552,"['ThirdPartyObservation', 'ContinuingNews']",[],Low,2018-09-06 17:10:42,"World gets picture as fire story shared: AS firefighters toil at the black-red coalface, the story of the NSW ... http://t.co/EnjnRMzBPo"
393302931182604288,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 19:29:24,#Marysville Community adds voice of Support from Victoria to New South Wales #nswfires http://t.co/qpGe5XW2Wx
390812311486992384,"['ThirdPartyObservation', 'Factoid', 'Sentiment']",[],Low,2018-09-05 18:18:21,RT @photogramel: The NSW Fire &amp; Rescue Service was set a $11M savings target by the O'Farrell government. http://t.co/5LSJPpOL5z
390716173869785088,['Irrelevant'],[],Low,2018-09-05 17:32:45,Hope everyone in NSW is safe xx #bushfires #nswfires
392812377961291776,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 18:08:44,THANK YOU: Dozens of fire trucks and personnel have travelled from across NSW and interstate to help today's... http://t.co/dDc3b3Sxyh
390633776776105984,"['FirstPartyObservation', 'SignificantEventChange', 'Factoid', 'Official']",[],Medium,2018-09-05 16:56:23,RT @NSWRFS: #Lithgow Fire: The fire has jumped Bells Line of Road. #NSWRFS #nswfires
393683841086275584,"['FirstPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 19:52:13,RT @NSWRFS: What a difference a year makes #nswfires #NSWRFS http://t.co/kBED7LX9q5
392080677417410560,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 16:57:33,RT @UOW__: #UOW digital media student Geordie McAleer records timelapse of Blue Mountain #bushfires #NSWfires #NSWRFS http://t.co/qx7Gy43M5h
389393659478544384,"['ThirdPartyObservation', 'ServiceAvailable']",[],Low,2018-09-05 16:48:03,Fire Service Industry News: Elkhart Brass Partners with Fire Rescue Safety Australia: Elkhart ... http://t.co/y4m48RKxLp #fireprotection
393110634897735680,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 18:57:21,"RT @NSWRFS: A busy day with great work by #nswrfs, @FireRescueNSW, Nat Parks, Forests, @nswpolice and the community. Thank you. #nswfires"
391075856413507584,"['ThirdPartyObservation', 'Sentiment']",[],Low,2018-09-06 15:58:46,Sending my thoughts and prayers to all those involved in the #nswfires xx &lt;3
