tweet_id,tfidf_amp,tfidf_baltimor,tfidf_donat,tfidf_earthquak,tfidf_god,tfidf_help,tfidf_india,tfidf_kathmandu,tfidf_love,tfidf_nepal,tfidf_nepal earthquak,tfidf_nepalearthquak,tfidf_nepalquak,tfidf_news,tfidf_peopl,tfidf_pleas,tfidf_prayer,tfidf_quak,tfidf_thank,tfidf_thi
591910070600015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910796298493952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910996970606592,0.0,0.0,0.7545085258966585,0.5875560775307301,0.0,0.0,0.0,0.0,0.0,0.292394835976893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910567679369216,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911951208353793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911610886807552,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910863960834048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910774840414208,0.0,0.0,0.0,0.0,0.0,0.0,0.7081439333337268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060681055554332,0.0
591911049760116737,0.0,0.0,0.0,0.4926859142159103,0.5584690103160354,0.0,0.0,0.0,0.0,0.24518309414942976,0.6206917147772898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910046998482944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44836409118933807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938510176377039
591911568390000640,0.6438376081032786,0.0,0.0,0.0,0.0,0.0,0.7159432449365425,0.0,0.0,0.2699970452089856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591912030292017152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591912017914568704,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591912051288576001,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910259549044736,0.768303062498315,0.0,0.0,0.0,0.0,0.6400862474352268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911143787995136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
591910835930312704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3887857370374767,0.0,0.0,0.9213281992190546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910973562195968,0.0,0.0,0.0,0.6295491940529663,0.0,0.0,0.0,0.0,0.0,0.3132925355961019,0.0,0.0,0.0,0.0,0.710996202104502,0.0,0.0,0.0,0.0,0.0
591909985598189569,0.764694897739389,0.0,0.0,0.6443925149870576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591912156985204736,0.0,0.0,0.0,0.6084126869472739,0.0,0.0,0.0,0.7936208177471143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911419869691904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591912047366918144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911183545868289,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910870361354241,0.0,0.0,0.0,0.4926859142159103,0.5584690103160354,0.0,0.0,0.0,0.0,0.24518309414942976,0.6206917147772898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910323583483905,0.0,0.0,0.0,0.6084126869472739,0.0,0.0,0.0,0.7936208177471143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910678551666688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911417076396032,0.0,0.0,0.0,0.0,0.0,0.0,0.6835446732003282,0.0,0.0,0.25777887191154136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828738777662167,0.0,0.0
591911075869696000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911006068019200,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591912097186975745,0.0,0.0,0.0,0.0,0.0,0.0,0.935675181482188,0.0,0.0,0.35286251537712865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911756273856512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3887857370374767,0.0,0.0,0.9213281992190546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911577550516224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531659224140318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355607042012004,0.0,0.0
591911855339085824,0.922194060566158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3867274423369787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911077656551424,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910317615091713,0.0,0.0,0.0,0.0,0.6773700850999761,0.0,0.0,0.0,0.0,0.29738390184818103,0.0,0.0,0.0,0.0,0.0,0.0,0.672854057528973,0.0,0.0,0.0
591910770385899520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911682680737792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911070714855424,0.0,0.0,0.0,0.6703887177491585,0.0,0.6627814334600355,0.0,0.0,0.0,0.3336161545478572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911617916444672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674462068219306,0.0,0.0,0.0,0.0,0.0,0.7446580161382917,0.0
591911068336672768,0.5059849213577617,0.0,0.0,0.4263829888013412,0.0,0.0,0.0,0.5561790927533768,0.0,0.0,0.0,0.0,0.5028335937499062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910947997884416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910753151557632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911400693485568,0.0,0.0,0.0,0.0,0.0,0.0,0.7177929960653209,0.0,0.0,0.2706946247205939,0.0,0.0,0.6414808141690187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910898102501377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3531659224140318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9355607042012004,0.0,0.0
591911487679016960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413188330518822,0.0,0.8408174123930525,0.0,0.0,0.0,0.0,0.0,0.0
591911061747445760,0.0,0.0,0.0,0.0,0.0,0.0,0.689269441249977,0.0,0.0,0.2599378006658018,0.0,0.0,0.0,0.676269160278635,0.0,0.0,0.0,0.0,0.0,0.0
591911437947248640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919162480629812,0.0,0.0,0.6917709306931803,0.0,0.0,0.0,0.660483068340683,0.0,0.0,0.0
591910488285417472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910984182308864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910057438105600,0.7254249449815341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6883012779288864,0.0,0.0,0.0
591911076637319169,0.0,0.0,0.0,0.0,0.9156430782304069,0.0,0.0,0.0,0.0,0.4019922303835548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591911365557620736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910494404874240,0.0,0.0,0.0,0.8952686451097012,0.0,0.0,0.0,0.0,0.0,0.4455267142197422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910468165337089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8426502283108643,0.0,0.0,0.0,0.5384613196206839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591910365455192064,0.0,0.0,0.0,0.6109573926978712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092521631632666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6061297704463567
591911255729786880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363302765067342,0.0,0.0,0.0,0.0,0.0,0.9316711334448566,0.0,0.0,0.0,0.0
591910810093359104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
