categories,indicatorTerms,postID,priority,timestamp
['Sentiment'],[],592625625615233024,Low,2018-09-17 17:17:59
"['Factoid', 'Sentiment']",[],592594100882427904,Medium,2018-09-14 16:46:09
"['MultimediaShare', 'Discussion']",[],592648428162818048,Low,2018-09-18 16:14:06
['Discussion'],[],592602515356585984,Low,2018-09-14 18:34:33
['Discussion'],[],592637939311513600,Low,2018-09-17 19:02:34
['Donations'],[],592593969164328960,Medium,2018-09-14 16:38:35
"['Factoid', 'ContinuingNews']",[],592592713054289920,Medium,2018-09-13 19:17:47
"['MultimediaShare', 'Sentiment', 'Discussion']",[],592590387321053184,Medium,2018-09-13 16:40:35
['Sentiment'],[],592589718887497728,Low,2018-09-13 16:12:47
"['ServiceAvailable', 'CleanUp']",[],592602356375810048,High,2018-09-14 18:33:21
['Irrelevant'],[],592633817241821184,Low,2018-09-17 18:37:37
['Sentiment'],[],592590014732632064,Low,2018-09-13 16:20:12
"['Advice', 'Discussion']",[],592589583428104192,Medium,2018-09-13 16:07:23
['Discussion'],[],592641474187014144,Low,2018-09-17 19:23:21
['ContinuingNews'],[],592653398949900288,Medium,2018-09-18 16:48:52
['Discussion'],[],592593400685170688,Medium,2018-09-14 16:04:20
"['ServiceAvailable', 'Discussion']",[],592627440129703936,High,2018-09-17 17:27:48
['Discussion'],[],592615846595297280,Low,2018-09-17 16:36:34
"['MultimediaShare', 'ServiceAvailable']",[],592590289170243584,High,2018-09-13 16:30:34
['SearchAndRescue'],[],592591530411458560,High,2018-09-13 17:28:55
['EmergingThreats'],[],592595530892509184,High,2018-09-14 17:49:33
"['EmergingThreats', 'Discussion']",[],592599289009819648,Medium,2018-09-14 18:23:58
['Sentiment'],[],592620598280507392,Low,2018-09-17 16:53:31
['SearchAndRescue'],[],592589690009616384,High,2018-09-13 16:12:27
['SignificantEventChange'],[],592589869295144960,High,2018-09-13 16:16:29
['SearchAndRescue'],[],592604253207822336,High,2018-09-14 18:43:58
['SearchAndRescue'],[],592641356352258048,High,2018-09-17 19:23:12
['ServiceAvailable'],[],592590236313518080,High,2018-09-13 16:27:18
"['SearchAndRescue', 'MultimediaShare']",[],592594629238730752,High,2018-09-14 17:15:05
['Sentiment'],[],592592870437097472,Low,2018-09-13 19:26:36
['Sentiment'],[],592638342707154944,Low,2018-09-17 19:04:46
['Sentiment'],[],592599576063909888,Low,2018-09-14 18:24:36
['Discussion'],[],592623896664342528,High,2018-09-17 17:12:24
"['Factoid', 'ContinuingNews']",[],592594583571329024,Medium,2018-09-14 17:13:28
"['Factoid', 'Sentiment']",[],592622650385661952,Medium,2018-09-17 17:08:03
['ServiceAvailable'],[],592591600720576512,High,2018-09-13 18:04:14
['Discussion'],[],592592885045862400,Low,2018-09-13 19:28:23
['ServiceAvailable'],[],592593305252171776,High,2018-09-14 15:58:09
"['Factoid', 'Discussion']",[],592603979760054272,Medium,2018-09-14 18:42:55
['Sentiment'],[],592608242523471872,Low,2018-09-14 18:57:55
['ServiceAvailable'],[],592643763941416960,High,2018-09-17 19:34:27
['Irrelevant'],[],592648216211886080,Low,2018-09-18 16:12:32
['SearchAndRescue'],[],592589309217116160,High,2018-09-13 15:49:50
['Donations'],[],592651442533576704,Medium,2018-09-18 16:32:19
"['GoodsServices', 'ServiceAvailable']",[],592613997473435648,High,2018-09-17 16:31:51
"['MultimediaShare', 'ContinuingNews']",[],592591457799667712,Medium,2018-09-13 17:25:04
['Sentiment'],[],592643683188518912,Low,2018-09-17 19:34:00
['Sentiment'],[],592622323095760896,Low,2018-09-17 17:07:29
['Donations'],[],592622210579333120,Medium,2018-09-17 17:07:04
['Sentiment'],[],592608029553614848,Low,2018-09-14 18:57:38
['ContinuingNews'],[],592610886721875968,Low,2018-09-17 16:11:04
"['Factoid', 'ContinuingNews']",[],592594750026330112,Medium,2018-09-14 17:24:27
['Discussion'],[],592634929218985984,Low,2018-09-17 18:43:36
"['Factoid', 'Sentiment']",[],592601983468601344,Medium,2018-09-14 18:30:24
['Irrelevant'],[],592593544860282880,Low,2018-09-14 16:14:03
['Sentiment'],[],592590199214841856,Low,2018-09-13 16:25:25
"['GoodsServices', 'ServiceAvailable']",[],592608989474488320,High,2018-09-17 16:05:19
['ServiceAvailable'],[],592590530120257536,High,2018-09-13 16:47:53
"['MultimediaShare', 'Sentiment']",[],592589339646791680,Low,2018-09-13 15:51:39
['Discussion'],[],592638287770034176,Low,2018-09-17 19:04:25
"['FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",[],592604333419659264,High,2018-09-14 18:49:14
"['MultimediaShare', 'ContinuingNews']",[],592594765570441216,Medium,2018-09-14 17:26:22
['Sentiment'],[],592636898415398912,Low,2018-09-17 18:54:47
"['Sentiment', 'Discussion']",[],592591547385847808,Medium,2018-09-13 18:01:01
['ContinuingNews'],[],592591970259890176,Medium,2018-09-13 18:28:19
['Discussion'],[],592591578344071168,Low,2018-09-13 18:03:01
"['PastNews', 'Discussion']",[],592612650476965888,Low,2018-09-17 16:26:34
['Discussion'],[],592592266193084416,Medium,2018-09-13 18:52:34
['Weather'],[],592592469549830144,High,2018-09-13 18:59:11
['ServiceAvailable'],[],592634475437236224,High,2018-09-17 18:41:02
['ServiceAvailable'],[],592591941272907776,High,2018-09-13 18:26:34
"['Factoid', 'ContinuingNews']",[],592593112452767744,Medium,2018-09-14 15:47:29
"['MultimediaShare', 'ContinuingNews']",[],592592056863760384,Low,2018-09-13 18:37:07
"['MultimediaShare', 'KnownAlready']",[],592593093829865472,Low,2018-09-14 15:46:37
['Donations'],[],592644870172348416,Medium,2018-09-17 19:41:30
['Discussion'],[],592592181594042368,Medium,2018-09-13 18:48:59
['Discussion'],[],592589318297792512,Medium,2018-09-13 15:50:02
['ServiceAvailable'],[],592620981576863744,Medium,2018-09-17 16:54:56
['Discussion'],[],592603175871361024,Medium,2018-09-14 18:38:00
['Donations'],[],592591208062418944,High,2018-09-13 17:17:51
['Sentiment'],[],592593578473304064,Low,2018-09-14 16:14:54
['ServiceAvailable'],[],592591660955127808,High,2018-09-13 18:10:33
['Sentiment'],[],592636269466890240,Low,2018-09-17 18:51:42
"['EmergingThreats', 'Factoid']",[],592593931214290944,High,2018-09-14 16:38:11
['Discussion'],[],592591682618597376,Low,2018-09-13 18:13:10
"['Donations', 'Discussion']",[],592591311707967488,Medium,2018-09-13 17:19:41
"['FirstPartyObservation', 'EmergingThreats', 'Factoid']",[],592592799020625920,High,2018-09-13 19:23:16
['Sentiment'],[],592593604201185280,Low,2018-09-14 16:16:47
['Sentiment'],[],592594034599661568,Low,2018-09-14 16:42:53
"['MultimediaShare', 'Factoid', 'Discussion']",[],592647106977861632,Medium,2018-09-17 19:54:29
"['MultimediaShare', 'Factoid', 'Sentiment']",[],592594301093183488,Medium,2018-09-14 16:57:39
['ServiceAvailable'],[],592594027259764736,High,2018-09-14 16:41:48
['ServiceAvailable'],[],592624358847164416,High,2018-09-17 17:14:48
"['EmergingThreats', 'ServiceAvailable']",[],592593896263127040,High,2018-09-14 16:32:41
['Sentiment'],[],592642088870682624,Low,2018-09-17 19:25:19
['ServiceAvailable'],[],592592926145966080,High,2018-09-14 15:39:27
['Factoid'],[],592616723099947008,High,2018-09-17 16:38:16
['KnownAlready'],[],592594214971678720,Low,2018-09-14 16:54:18
['SearchAndRescue'],[],592649025024831488,High,2018-09-18 16:19:46
['Discussion'],[],592624144744730624,Medium,2018-09-17 17:14:40
['Sentiment'],[],592626856949481472,Low,2018-09-17 17:26:23
['Sentiment'],[],592647067173982208,Low,2018-09-17 19:53:38
['Donations'],[],592627711685758976,Medium,2018-09-17 17:29:29
['ContinuingNews'],[],592593791493808128,Medium,2018-09-14 16:25:04
['Sentiment'],[],592642215178018816,Low,2018-09-17 19:26:13
['Sentiment'],[],592592775155060736,Low,2018-09-13 19:22:28
['ServiceAvailable'],[],592589272827305984,High,2018-09-13 15:48:12
['ServiceAvailable'],[],592643592075681792,High,2018-09-17 19:31:35
['Irrelevant'],[],592637634200997888,Low,2018-09-17 18:59:59
['Sentiment'],[],592653477022736384,Low,2018-09-18 16:49:33
['Sentiment'],[],592625391954567168,Low,2018-09-17 17:17:50
['Donations'],[],592590205841879040,Medium,2018-09-13 16:26:01
['Irrelevant'],[],592590756948279296,Low,2018-09-13 16:59:31
['Sentiment'],[],592594010360918016,Low,2018-09-14 16:40:52
['Discussion'],[],592629163426643968,Low,2018-09-17 17:40:17
"['ServiceAvailable', 'Factoid']",[],592651929982898176,Medium,2018-09-18 16:37:40
"['InformationWanted', 'Discussion']",[],592613751439917056,High,2018-09-17 16:30:21
['Sentiment'],[],592594428134580224,Low,2018-09-14 17:07:35
"['MultimediaShare', 'ContinuingNews']",[],592592484833734656,High,2018-09-13 19:07:05
"['MultimediaShare', 'Discussion']",[],592621760312377344,Low,2018-09-17 17:04:51
['ContinuingNews'],[],592591661328371712,Medium,2018-09-13 18:11:42
['Donations'],[],592640323794423808,Medium,2018-09-17 19:20:13
['SignificantEventChange'],[],592591388643995648,High,2018-09-13 17:22:34
['Sentiment'],[],592591200307130368,Medium,2018-09-13 17:16:54
['ContinuingNews'],[],592592087029186560,Medium,2018-09-13 18:39:56
"['Factoid', 'ContinuingNews']",[],592594092091027456,Medium,2018-09-14 16:45:03
['Sentiment'],[],592594080724430848,Low,2018-09-14 16:44:49
['Discussion'],[],592599340558000128,Medium,2018-09-14 18:24:13
['ServiceAvailable'],[],592637266335375360,High,2018-09-17 18:58:42
"['EmergingThreats', 'Factoid']",[],592591834372706304,High,2018-09-13 18:20:02
['Discussion'],[],592590084802617344,Low,2018-09-13 16:21:59
['MultimediaShare'],[],592647659460153344,Low,2018-09-18 16:10:15
['Sentiment'],[],592592216410849280,Low,2018-09-13 18:49:58
"['Advice', 'Discussion']",[],592590660076642304,Medium,2018-09-13 16:56:44
"['Factoid', 'ContinuingNews']",[],592596796549046272,Medium,2018-09-14 17:51:34
"['MultimediaShare', 'ContinuingNews']",[],592595786703110144,Medium,2018-09-14 17:50:32
['Donations'],[],592590349488422912,High,2018-09-13 16:39:15
['Discussion'],[],592592026849386496,Low,2018-09-13 18:30:56
['Discussion'],[],592646120293081088,Low,2018-09-17 19:50:27
"['MultimediaShare', 'ServiceAvailable']",[],592590839542493184,High,2018-09-13 17:02:55
['Discussion'],[],592589970465894400,Medium,2018-09-13 16:19:58
"['EmergingThreats', 'Factoid', 'ContinuingNews']",[],592589687623024640,High,2018-09-13 16:12:15
"['MultimediaShare', 'Sentiment']",[],592589926971113472,Medium,2018-09-13 16:18:24
['Discussion'],[],592593710635876352,Low,2018-09-14 16:20:09
"['MultimediaShare', 'Sentiment', 'Discussion']",[],592589944012419072,Medium,2018-09-13 16:18:50
['Irrelevant'],[],592649866259496960,Low,2018-09-18 16:25:45
['EmergingThreats'],[],592590812338212864,Medium,2018-09-13 17:02:24
['Discussion'],[],592621724966883328,Low,2018-09-17 17:04:39
['Sentiment'],[],592615633025511424,Medium,2018-09-17 16:35:41
['Sentiment'],[],592595071087685632,Low,2018-09-14 17:45:59
['Discussion'],[],592592010571173888,Low,2018-09-13 18:29:44
['Sentiment'],[],592647639629332480,Low,2018-09-18 16:09:46
"['GoodsServices', 'MultimediaShare', 'ServiceAvailable']",[],592646226283212800,High,2018-09-17 19:51:32
['Discussion'],[],592594468269752320,Low,2018-09-14 17:09:26
['Discussion'],[],592590940813930496,Medium,2018-09-13 17:05:37
['Discussion'],[],592110234539270144,Low,2018-09-13 15:40:03
['Donations'],[],592589548682547200,High,2018-09-13 16:05:56
['SearchAndRescue'],[],592592798328619008,High,2018-09-13 19:23:24
"['Sentiment', 'Discussion']",[],592623903891042304,Low,2018-09-17 17:13:09
"['MultimediaShare', 'Sentiment']",[],592593795926994944,Medium,2018-09-14 16:26:23
['Donations'],[],592591594886410240,High,2018-09-13 18:03:12
['InformationWanted'],[],592625149188276224,High,2018-09-17 17:17:44
['Sentiment'],[],592631763698065408,Low,2018-09-17 17:54:31
"['ContinuingNews', 'Discussion']",[],592591538238033920,Medium,2018-09-13 18:00:36
['Sentiment'],[],592609083909242880,Low,2018-09-17 16:05:55
"['Factoid', 'ContinuingNews', 'Sentiment']",[],592633226730020864,Medium,2018-09-17 18:32:39
['Sentiment'],[],592597629885763584,Low,2018-09-14 17:54:18
['Sentiment'],[],592649671937363968,Low,2018-09-18 16:24:00
['Sentiment'],[],592591122754469888,Low,2018-09-13 17:13:50
['Sentiment'],[],592636176961417216,Low,2018-09-17 18:49:55
['Discussion'],[],592645493643153408,Low,2018-09-17 19:45:24
['Discussion'],[],592622037136322560,Low,2018-09-17 17:06:17
['Discussion'],[],592627068007010304,Low,2018-09-17 17:27:04
['SearchAndRescue'],[],592598640889233408,High,2018-09-14 18:20:30
['Sentiment'],[],592628530246123520,Low,2018-09-17 17:35:52
['EmergingThreats'],[],592591013555802112,Medium,2018-09-13 17:07:46
"['Donations', 'Discussion']",[],592589963088175104,Medium,2018-09-13 16:19:33
['Irrelevant'],[],592592560335376384,Low,2018-09-13 19:08:10
['Discussion'],[],592624082283200512,Low,2018-09-17 17:14:12
['Sentiment'],[],592622314761490432,Low,2018-09-17 17:07:21
['Sentiment'],[],592603471242612736,Low,2018-09-14 18:40:21
['Sentiment'],[],592594279341563904,Low,2018-09-14 16:56:49
['Sentiment'],[],592591047844200448,Low,2018-09-13 17:09:14
['SearchAndRescue'],[],592623463287906304,High,2018-09-17 17:09:55
"['GoodsServices', 'MultimediaShare', 'ServiceAvailable']",[],592591083319664640,High,2018-09-13 17:10:47
"['MultimediaShare', 'Sentiment']",[],592589582442434560,Low,2018-09-13 16:06:48
"['PastNews', 'Sentiment']",[],592590477620195328,Medium,2018-09-13 16:43:41
['Discussion'],[],592619811781222400,Low,2018-09-17 16:50:54
['Sentiment'],[],592636661466443776,Low,2018-09-17 18:53:01
['Factoid'],[],592634819902840832,Medium,2018-09-17 18:42:41
['Advice'],[],592647549338660864,High,2018-09-18 16:09:30
"['Factoid', 'Sentiment']",[],592637959817465856,Medium,2018-09-17 19:02:55
['Sentiment'],[],592649083807895552,Low,2018-09-18 16:20:27
['Sentiment'],[],592632018753589248,Low,2018-09-17 17:55:46
['Discussion'],[],592601153969459200,Low,2018-09-14 18:27:22
['Sentiment'],[],592589794011717632,Low,2018-09-13 16:15:02
['Sentiment'],[],592607219390132224,Low,2018-09-14 18:54:45
"['Donations', 'ServiceAvailable']",[],592593631191511040,High,2018-09-14 16:17:54
['Donations'],[],592594590147850240,Medium,2018-09-14 17:13:37
['ServiceAvailable'],[],592593964965986304,High,2018-09-14 16:38:23
['ContinuingNews'],[],592640223139516416,Low,2018-09-17 19:19:15
"['ContinuingNews', 'Discussion']",[],592594741553926144,Medium,2018-09-14 17:23:04
['ServiceAvailable'],[],592618483730481152,High,2018-09-17 16:45:15
['Sentiment'],[],592604501342822400,Low,2018-09-14 18:49:23
"['FirstPartyObservation', 'Sentiment']",[],592652196895977472,Low,2018-09-18 16:42:03
['ServiceAvailable'],[],592652947772825600,High,2018-09-18 16:45:04
['ServiceAvailable'],[],592634433750081536,High,2018-09-17 18:40:45
"['MultimediaShare', 'ServiceAvailable']",[],592592060479315968,High,2018-09-13 18:37:56
['Irrelevant'],[],592649149792718848,Low,2018-09-18 16:21:00
['Sentiment'],[],592643941645864960,Low,2018-09-17 19:35:17
['Sentiment'],[],592595098824642560,Low,2018-09-14 17:46:22
['ServiceAvailable'],[],592648881214779392,High,2018-09-18 16:16:52
"['ContinuingNews', 'Discussion']",[],592590758294728704,Low,2018-09-13 17:00:23
"['MultimediaShare', 'Discussion']",[],592590652476510208,Low,2018-09-13 16:54:30
['Irrelevant'],[],592594131433574400,Low,2018-09-14 16:48:16
['GoodsServices'],[],592592370262089728,High,2018-09-13 18:57:26
['Discussion'],[],592591825665396736,Medium,2018-09-13 18:18:38
['Discussion'],[],592590076305080320,Low,2018-09-13 16:21:39
['Sentiment'],[],592632191768596480,Low,2018-09-17 17:57:48
['Discussion'],[],592591445531303936,Medium,2018-09-13 17:24:36
['Discussion'],[],592628914633093120,Medium,2018-09-17 17:38:17
['Discussion'],[],592591679875604480,Medium,2018-09-13 18:12:21
"['SearchAndRescue', 'ContinuingNews']",[],592589600889012224,High,2018-09-13 16:08:36
['SearchAndRescue'],[],592630898962620416,High,2018-09-17 17:49:20
['Sentiment'],[],592072854146981888,Low,2018-09-13 15:39:48
['Discussion'],[],592608300035743744,Low,2018-09-14 18:58:23
['Sentiment'],[],592590216071778304,Low,2018-09-13 16:26:37
['Discussion'],[],592636990438400000,Low,2018-09-17 18:56:21
['Sentiment'],[],592591994129547264,Low,2018-09-13 18:29:18
['SearchAndRescue'],[],592590352533487616,High,2018-09-13 16:39:38
"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],592589796595376128,Medium,2018-09-13 16:15:18
['ServiceAvailable'],[],592648714239528960,High,2018-09-18 16:15:49
['Discussion'],[],592641634845773824,Low,2018-09-17 19:23:50
"['Factoid', 'ContinuingNews']",[],592592272304123904,Medium,2018-09-13 18:53:59
['Sentiment'],[],592592563103666176,Low,2018-09-13 19:08:24
"['Factoid', 'ContinuingNews', 'Sentiment']",[],592592483839803392,Medium,2018-09-13 19:07:18
['Sentiment'],[],592589992318369792,Low,2018-09-13 16:20:04
"['MultimediaShare', 'Sentiment']",[],592642937231577088,Low,2018-09-17 19:28:21
['Volunteer'],[],592600419743862784,High,2018-09-14 18:26:10
"['Factoid', 'ContinuingNews']",[],592591178270437376,Medium,2018-09-13 17:15:36
"['Donations', 'MultimediaShare']",[],592590257717149696,High,2018-09-13 16:28:43
['ServiceAvailable'],[],592589295984058368,High,2018-09-13 15:49:29
"['ServiceAvailable', 'Factoid', 'ContinuingNews']",[],592589156372459520,High,2018-09-13 15:46:57
['ServiceAvailable'],[],592628048685436928,High,2018-09-17 17:32:14
['Donations'],[],592593720823783424,High,2018-09-14 16:23:32
['ServiceAvailable'],[],592640154491363328,High,2018-09-17 19:18:42
['GoodsServices'],[],592591521834139648,Critical,2018-09-13 17:28:29
['EmergingThreats'],[],592595136086847488,High,2018-09-14 17:48:17
"['SignificantEventChange', 'ContinuingNews']",[],592589125099749376,High,2018-09-13 15:45:43
['Volunteer'],[],592594906910101504,High,2018-09-14 17:39:24
"['EmergingThreats', 'ServiceAvailable']",[],592635942009200640,High,2018-09-17 18:48:37
['Discussion'],[],592638824074715136,Low,2018-09-17 19:07:28
"['Factoid', 'ContinuingNews']",[],592592470187216896,Medium,2018-09-13 18:59:30
['Donations'],[],592599362724761600,Medium,2018-09-14 18:24:30
"['ServiceAvailable', 'Factoid', 'ContinuingNews']",[],592594040895451136,High,2018-09-14 16:43:09
['Donations'],[],592647502135984128,Medium,2018-09-18 16:08:06
['ServiceAvailable'],[],592590394866544640,High,2018-09-13 16:41:22
['ServiceAvailable'],[],592637430504628224,High,2018-09-17 18:59:21
"['MultimediaShare', 'Discussion']",[],592594806435512320,Low,2018-09-14 17:34:34
"['MultimediaShare', 'Sentiment']",[],592591288672747520,Low,2018-09-13 17:19:12
['SignificantEventChange'],[],592639806909206528,High,2018-09-17 19:12:09
"['MultimediaShare', 'ServiceAvailable']",[],592590601951977472,High,2018-09-13 16:50:42
['ServiceAvailable'],[],592589021148151808,High,2018-09-13 15:44:34
['Irrelevant'],[],592590413657051136,Low,2018-09-13 16:41:44
['Discussion'],[],592645818701615104,Low,2018-09-17 19:49:47
['ServiceAvailable'],[],592589700319223808,High,2018-09-13 16:12:36
['Factoid'],[],592632286719438848,High,2018-09-17 17:58:58
['Donations'],[],592593428812210176,Medium,2018-09-14 16:07:32
['SearchAndRescue'],[],592589386866237440,High,2018-09-13 15:53:58
